日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
103/02/22,A1 香蕉,53.6,48.9,41.0,48.3,15315
103/02/23,A1 香蕉,55.9,50.4,43.9,50.2,13515
103/02/25,A1 香蕉,58.6,51.1,42.6,50.9,15590
103/02/26,A1 香蕉,58.2,51.5,43.6,51.3,16224
103/02/27,A1 香蕉,60.9,52.2,44.2,52.4,14349
103/02/28,A1 香蕉,65.8,55.8,42.5,55.1,15622
103/03/01,A1 香蕉,65.5,56.7,45.8,56.3,21901
103/03/02,A1 香蕉,68.2,59.2,49.5,59.1,17307
103/03/04,A1 香蕉,69.4,58.4,46.7,58.2,18785
103/03/05,A1 香蕉,69.0,57.5,44.2,57.2,14588
103/03/06,A1 香蕉,65.0,54.7,47.8,55.4,15088
103/03/07,A1 香蕉,63.0,54.0,41.2,53.3,11782
103/03/08,A1 香蕉,62.2,54.9,45.9,54.6,13879
103/03/09,A1 香蕉,61.0,52.4,43.7,52.4,14986
103/03/11,A1 香蕉,62.1,51.6,38.9,51.2,15818
103/03/12,A1 香蕉,64.0,54.8,40.0,53.7,15220
103/03/13,A1 香蕉,68.0,57.9,47.5,57.8,15810
103/03/14,A1 香蕉,66.0,58.4,47.2,57.7,17771
103/03/15,A1 香蕉,70.5,58.4,47.8,58.7,26428
103/03/16,A1 香蕉,69.7,58.8,46.9,58.6,20611
103/03/18,A1 香蕉,69.3,60.8,52.2,60.8,18012
103/03/19,A1 香蕉,69.3,60.6,51.3,60.5,17685
103/03/20,A1 香蕉,69.0,58.4,47.7,58.4,15186
103/03/21,A1 香蕉,70.5,55.7,40.4,55.6,15297
103/03/22,A1 香蕉,69.2,55.7,38.0,54.9,16252
103/03/23,A1 香蕉,68.7,56.8,46.6,57.1,17111
103/03/25,A1 香蕉,66.3,56.4,46.7,56.5,15147
103/03/26,A1 香蕉,68.7,57.7,46.7,57.7,18592
103/03/27,A1 香蕉,68.8,58.0,46.1,57.8,13901
103/03/28,A1 香蕉,69.3,56.7,44.9,56.9,16871
103/03/29,A1 香蕉,69.4,55.7,44.1,56.1,17853
103/03/30,A1 香蕉,65.8,53.6,44.2,54.2,19900
103/04/01,A1 香蕉,65.2,50.8,42.5,52.0,27570
103/04/02,A1 香蕉,57.3,50.6,41.9,50.2,22220
103/04/03,A1 香蕉,59.7,51.6,44.6,51.8,18253
103/04/04,A1 香蕉,64.1,52.7,41.6,52.8,20639
103/04/08,A1 香蕉,65.0,48.6,38.3,49.8,32158
103/04/09,A1 香蕉,55.2,43.5,36.5,44.4,24692
103/04/10,A1 香蕉,52.6,43.0,34.5,43.2,19062
103/04/11,A1 香蕉,53.7,44.7,33.0,44.1,19922
103/04/12,A1 香蕉,52.9,46.6,39.0,46.3,19346
103/04/13,A1 香蕉,55.7,48.3,38.9,47.9,26615
103/04/15,A1 香蕉,55.4,49.3,42.8,49.2,28265
103/04/16,A1 香蕉,55.2,48.9,44.4,49.2,25400
103/04/17,A1 香蕉,54.0,45.6,40.0,46.2,19590
103/04/18,A1 香蕉,54.0,43.2,33.3,43.4,20662
103/04/19,A1 香蕉,52.3,42.6,33.4,42.7,18709
103/04/20,A1 香蕉,52.0,42.4,31.6,42.2,21261
103/04/22,A1 香蕉,51.5,42.0,31.0,41.7,24405
103/04/23,A1 香蕉,52.0,43.3,33.8,43.1,24646
103/04/24,A1 香蕉,50.0,40.3,33.2,40.8,21260
103/04/25,A1 香蕉,55.0,40.5,28.6,41.0,19726
103/04/26,A1 香蕉,48.7,43.7,32.7,42.5,15040
103/04/27,A1 香蕉,56.5,47.8,34.8,47.0,21702
103/04/29,A1 香蕉,62.8,48.8,38.5,49.5,29901
103/04/30,A1 香蕉,55.4,48.1,39.4,47.8,26847
103/05/01,A1 香蕉,58.0,47.2,37.7,47.4,23312
103/05/02,A1 香蕉,53.6,45.1,37.6,45.3,20563
103/05/03,A1 香蕉,53.0,45.0,36.9,45.0,20020
103/05/04,A1 香蕉,51.0,44.4,38.7,44.6,21472
103/05/06,A1 香蕉,51.1,44.0,37.7,44.1,21499
103/05/07,A1 香蕉,50.0,42.3,37.7,42.9,23149
103/05/08,A1 香蕉,47.0,41.5,36.4,41.6,21428
103/05/09,A1 香蕉,48.4,43.4,35.0,42.7,19779
103/05/10,A1 香蕉,52.6,46.2,37.6,45.7,20529
103/05/11,A1 香蕉,54.4,49.7,40.8,48.9,21656
103/05/13,A1 香蕉,55.5,49.1,41.4,48.9,26400
103/05/14,A1 香蕉,58.2,50.1,41.7,50.0,26592
103/05/15,A1 香蕉,57.0,47.9,41.2,48.4,21713
103/05/16,A1 香蕉,53.3,44.8,34.5,44.5,13735
103/05/17,A1 香蕉,55.8,49.7,34.7,47.9,14372
103/05/18,A1 香蕉,55.0,48.2,41.8,48.3,17283
103/05/20,A1 香蕉,53.5,44.2,30.0,43.2,17745
103/05/21,A1 香蕉,52.0,44.0,31.4,43.1,17201
103/05/22,A1 香蕉,48.1,42.5,33.4,41.8,16032
103/05/23,A1 香蕉,50.0,41.9,34.6,42.0,16243
103/05/24,A1 香蕉,53.0,45.2,32.8,44.3,18710
103/05/25,A1 香蕉,50.0,40.6,34.8,41.3,20925
103/05/27,A1 香蕉,49.2,40.9,34.8,41.3,21980
103/05/28,A1 香蕉,53.5,44.9,35.8,44.8,21572
103/05/29,A1 香蕉,52.0,42.6,34.3,42.8,30469
103/05/30,A1 香蕉,48.0,39.6,31.7,39.7,24184
103/05/31,A1 香蕉,46.3,39.4,32.9,39.5,21145
103/06/01,A1 香蕉,49.0,37.5,27.1,37.7,20092
103/06/02,A1 香蕉,46.4,38.1,28.6,37.8,16723
103/06/05,A1 香蕉,50.0,39.0,28.6,39.1,22535
103/06/06,A1 香蕉,48.0,32.5,23.3,33.8,23348
103/06/07,A1 香蕉,40.0,28.7,18.1,28.8,21463
103/06/08,A1 香蕉,35.1,26.5,19.6,26.8,24989
103/06/10,A1 香蕉,35.6,26.2,16.5,26.2,23123
103/06/11,A1 香蕉,40.3,28.7,12.9,27.9,24970
103/06/12,A1 香蕉,42.0,27.8,17.7,28.6,30658
103/06/13,A1 香蕉,37.0,26.2,16.6,26.5,26708
103/06/14,A1 香蕉,34.0,26.2,17.9,26.1,24149
103/06/15,A1 香蕉,32.0,26.3,20.8,26.3,20582
103/06/17,A1 香蕉,35.2,26.3,18.8,26.6,23105
103/06/18,A1 香蕉,36.0,26.5,13.9,25.9,18626
103/06/19,A1 香蕉,33.1,22.5,13.8,22.8,22138
103/06/20,A1 香蕉,29.0,20.9,14.5,21.3,18779
103/06/21,A1 香蕉,28.2,22.1,13.4,21.6,18610
103/06/22,A1 香蕉,27.8,22.0,14.8,21.7,17454
103/06/24,A1 香蕉,29.1,21.9,14.7,21.9,20949
103/06/25,A1 香蕉,32.8,25.4,13.9,24.6,18088
103/06/26,A1 香蕉,33.9,23.7,14.6,23.9,25229
103/06/27,A1 香蕉,32.0,22.6,13.8,22.7,27668
103/06/28,A1 香蕉,35.0,25.4,13.9,25.0,21635
103/06/29,A1 香蕉,36.0,24.2,17.1,25.1,19252
103/07/01,A1 香蕉,30.4,21.3,14.7,21.8,23398
103/07/02,A1 香蕉,27.0,18.7,14.1,19.4,22783
103/07/03,A1 香蕉,23.0,14.8,11.2,15.7,23257
103/07/04,A1 香蕉,18.2,13.0,9.3,13.3,23623
103/07/05,A1 香蕉,18.3,14.6,7.8,14.0,19534
103/07/06,A1 香蕉,20.2,15.4,9.9,15.3,20885
103/07/08,A1 香蕉,21.4,14.8,10.0,15.2,24252
103/07/09,A1 香蕉,20.7,16.2,8.0,15.5,21607
103/07/10,A1 香蕉,22.7,17.8,11.7,17.6,25614
103/07/11,A1 香蕉,25.5,17.8,10.8,17.9,32383
103/07/12,A1 香蕉,26.0,16.6,9.9,17.2,26413
103/07/13,A1 香蕉,23.4,16.4,9.9,16.5,21241
103/07/15,A1 香蕉,24.9,15.9,9.9,16.5,24623
103/07/16,A1 香蕉,24.3,16.9,9.8,17.0,22391
103/07/17,A1 香蕉,24.0,14.0,9.5,15.1,21261
103/07/18,A1 香蕉,19.0,13.1,6.9,13.0,22895
103/07/19,A1 香蕉,20.7,14.6,8.8,14.7,17867
103/07/20,A1 香蕉,23.4,17.0,10.7,17.0,17963
103/07/22,A1 香蕉,28.5,20.2,9.8,19.8,20801
103/07/23,A1 香蕉,32.0,23.2,11.9,22.7,18915
103/07/24,A1 香蕉,32.0,20.9,14.3,21.8,17081
103/07/25,A1 香蕉,30.0,20.7,9.9,20.4,23273
103/07/26,A1 香蕉,32.4,24.7,12.7,23.9,21027
103/07/27,A1 香蕉,35.0,26.4,15.0,25.9,24235
103/07/29,A1 香蕉,35.0,23.3,14.7,23.9,23996
103/07/30,A1 香蕉,30.0,22.0,14.0,22.0,19411
103/07/31,A1 香蕉,30.2,20.3,12.0,20.6,18260
103/08/01,A1 香蕉,30.1,22.0,11.9,21.6,16548
103/08/02,A1 香蕉,35.4,25.6,12.8,25.0,15722
103/08/03,A1 香蕉,40.5,26.6,15.9,27.2,15330
103/08/05,A1 香蕉,39.5,27.2,15.8,27.4,16480
103/08/06,A1 香蕉,43.0,28.5,12.9,28.3,15573
103/08/07,A1 香蕉,40.1,32.1,16.9,30.7,16230
103/08/08,A1 香蕉,45.2,33.5,20.8,33.3,18314
103/08/09,A1 香蕉,52.3,37.3,11.9,35.2,18207
103/08/10,A1 香蕉,54.0,35.7,22.4,36.7,21972
103/08/13,A1 香蕉,45.0,33.5,18.3,32.7,21290
103/08/14,A1 香蕉,45.0,33.9,20.6,33.4,18374
103/08/15,A1 香蕉,44.4,32.8,20.5,32.6,19237
103/08/16,A1 香蕉,48.1,36.8,17.7,35.2,17767
103/08/17,A1 香蕉,48.0,37.6,27.8,37.7,14070
103/08/19,A1 香蕉,46.3,34.4,24.4,34.8,17656
103/08/20,A1 香蕉,48.0,34.0,16.0,33.2,15806
103/08/21,A1 香蕉,49.7,36.5,22.9,36.5,14885
103/08/22,A1 香蕉,54.0,38.3,17.6,37.3,18505
103/08/23,A1 香蕉,54.2,39.2,20.8,38.5,16950
103/08/24,A1 香蕉,54.1,38.2,20.9,38.0,18830
103/08/26,A1 香蕉,52.6,36.7,21.1,36.8,20788
103/08/27,A1 香蕉,55.0,36.5,16.0,36.1,19616
103/08/28,A1 香蕉,48.0,34.5,22.3,34.8,18079
103/08/29,A1 香蕉,40.8,30.7,19.5,30.5,17867
103/08/30,A1 香蕉,42.0,29.1,14.8,28.8,18768
103/08/31,A1 香蕉,40.0,28.3,15.9,28.1,18650
103/09/02,A1 香蕉,38.4,27.2,15.4,27.1,19577
103/09/03,A1 香蕉,41.1,27.9,12.9,27.5,18263
103/09/04,A1 香蕉,41.3,23.3,11.7,24.6,24783
103/09/05,A1 香蕉,34.9,21.2,10.7,21.9,23302
103/09/06,A1 香蕉,32.1,21.9,10.0,21.6,22846
103/09/07,A1 香蕉,33.0,20.2,11.7,21.1,22340
103/09/08,A1 香蕉,33.7,22.4,10.0,22.1,19359
103/09/11,A1 香蕉,36.0,19.9,11.7,21.5,22273
103/09/12,A1 香蕉,30.0,18.3,9.9,19.0,27810
103/09/13,A1 香蕉,26.8,19.3,10.7,19.1,24483
103/09/14,A1 香蕉,28.0,19.9,11.0,19.8,23904
103/09/16,A1 香蕉,28.7,19.3,11.4,19.6,24159
103/09/17,A1 香蕉,28.8,21.9,10.0,20.9,20270
103/09/18,A1 香蕉,30.0,19.6,13.9,20.5,23190
103/09/19,A1 香蕉,26.8,19.3,11.5,19.3,22329
103/09/20,A1 香蕉,28.5,20.9,12.3,20.7,24625
103/09/21,A1 香蕉,28.7,20.9,12.6,20.8,24576
103/09/23,A1 香蕉,34.0,23.6,10.8,23.1,25115
103/09/24,A1 香蕉,37.3,23.2,12.6,23.9,32656
103/09/25,A1 香蕉,35.5,20.7,11.7,21.9,31187
103/09/26,A1 香蕉,31.2,21.0,11.6,21.2,23631
103/09/27,A1 香蕉,33.2,22.6,12.7,22.8,22023
103/09/28,A1 香蕉,34.1,24.8,15.5,24.8,23212
103/09/30,A1 香蕉,35.7,25.6,16.2,25.8,25456
103/10/01,A1 香蕉,36.0,25.9,16.6,26.0,25260
103/10/02,A1 香蕉,37.1,26.3,15.4,26.3,27973
103/10/03,A1 香蕉,40.0,24.7,13.4,25.5,27403
103/10/04,A1 香蕉,36.8,27.1,11.9,26.0,24589
103/10/05,A1 香蕉,38.7,26.9,16.6,27.2,24131
103/10/07,A1 香蕉,38.0,27.4,14.1,26.9,30027
103/10/08,A1 香蕉,45.5,28.2,12.7,28.6,31270
103/10/09,A1 香蕉,42.6,27.6,13.3,27.8,29152
103/10/10,A1 香蕉,41.3,28.5,13.8,28.1,23538
103/10/11,A1 香蕉,41.3,30.2,18.4,30.1,22614
103/10/12,A1 香蕉,39.5,31.4,20.7,30.9,23019
103/10/14,A1 香蕉,40.0,28.7,19.6,29.2,28792
103/10/15,A1 香蕉,38.0,28.7,15.6,27.9,26282
103/10/16,A1 香蕉,37.3,29.0,20.0,28.9,23542
103/10/17,A1 香蕉,39.0,28.2,18.4,28.4,24058
103/10/18,A1 香蕉,38.0,29.5,17.5,28.8,21554
103/10/19,A1 香蕉,36.9,29.3,19.2,28.8,22744
103/10/21,A1 香蕉,40.2,30.1,18.8,29.9,26992
103/10/22,A1 香蕉,45.0,31.6,15.7,31.1,23222
103/10/23,A1 香蕉,42.0,31.0,20.8,31.2,30473
103/10/24,A1 香蕉,42.0,30.0,19.0,30.2,32335
103/10/25,A1 香蕉,40.0,29.8,17.8,29.5,27218
103/10/26,A1 香蕉,38.6,30.3,21.4,30.2,22839
103/10/28,A1 香蕉,37.2,29.1,21.0,29.1,29899
103/10/29,A1 香蕉,38.0,26.5,15.8,26.6,27477
103/10/30,A1 香蕉,35.1,21.9,14.0,23.0,32559
103/10/31,A1 香蕉,32.1,19.8,11.8,20.6,31533
103/11/01,A1 香蕉,28.0,19.9,13.4,20.2,29358
103/11/02,A1 香蕉,26.0,21.6,13.6,20.9,25518
103/11/04,A1 香蕉,27.8,22.2,14.7,21.8,28539
103/11/05,A1 香蕉,34.2,26.1,13.6,25.2,25628
103/11/06,A1 香蕉,39.0,29.6,18.4,29.2,30806
103/11/07,A1 香蕉,38.0,27.7,16.9,27.6,33641
103/11/08,A1 香蕉,38.0,26.7,15.7,26.7,29202
103/11/09,A1 香蕉,34.9,28.4,18.7,27.8,22487
103/11/11,A1 香蕉,40.1,29.8,19.3,29.8,26730
103/11/12,A1 香蕉,36.6,28.7,19.9,28.5,25431
103/11/13,A1 香蕉,38.0,27.8,17.7,27.8,22593
103/11/14,A1 香蕉,35.0,25.1,17.8,25.6,27836
103/11/15,A1 香蕉,33.0,26.1,16.8,25.6,24441
103/11/16,A1 香蕉,34.6,28.4,18.3,27.6,21269
103/11/18,A1 香蕉,37.4,27.2,20.0,27.8,26838
103/11/19,A1 香蕉,36.8,27.2,15.8,26.8,27722
103/11/20,A1 香蕉,36.6,28.0,19.2,27.9,29068
103/11/21,A1 香蕉,37.4,29.9,20.4,29.5,29436
103/11/22,A1 香蕉,36.4,29.4,19.9,28.9,34170
103/11/23,A1 香蕉,40.2,31.3,22.5,31.3,28521
103/11/25,A1 香蕉,37.4,30.1,23.1,30.1,30403
103/11/26,A1 香蕉,39.0,29.1,18.8,29.1,28651
103/11/27,A1 香蕉,36.3,26.8,20.2,27.4,27190
103/11/28,A1 香蕉,34.7,25.2,17.0,25.5,27855
103/11/29,A1 香蕉,33.0,25.5,16.7,25.2,25829
103/11/30,A1 香蕉,32.4,26.2,17.6,25.7,24866
103/12/02,A1 香蕉,32.4,24.5,18.8,24.9,29407
103/12/03,A1 香蕉,32.8,25.9,15.9,25.3,26594
103/12/04,A1 香蕉,34.5,26.3,19.3,26.6,28576
103/12/05,A1 香蕉,35.0,27.4,17.4,26.9,30459
103/12/06,A1 香蕉,38.2,27.8,18.4,28.0,35605
103/12/07,A1 香蕉,38.3,28.8,17.8,28.5,30600
103/12/09,A1 香蕉,36.4,28.7,21.9,28.9,31531
103/12/10,A1 香蕉,36.3,27.0,19.6,27.4,27181
103/12/11,A1 香蕉,36.0,25.1,18.6,26.0,30243
103/12/12,A1 香蕉,32.0,22.7,15.5,23.1,28948
103/12/13,A1 香蕉,30.2,20.7,12.3,21.0,29207
103/12/14,A1 香蕉,28.2,21.3,13.5,21.1,26451
103/12/16,A1 香蕉,29.3,23.1,12.4,22.2,27836
103/12/17,A1 香蕉,31.2,23.1,15.6,23.2,30829
103/12/18,A1 香蕉,29.3,23.6,16.5,23.3,26643
103/12/19,A1 香蕉,31.0,25.0,16.7,24.5,23715
103/12/20,A1 香蕉,30.5,25.1,19.3,25.0,27304
103/12/21,A1 香蕉,31.6,27.3,18.7,26.4,27821
103/12/23,A1 香蕉,35.3,28.1,20.3,28.0,30478
103/12/24,A1 香蕉,37.0,28.1,18.6,28.0,27693
103/12/25,A1 香蕉,36.5,28.7,19.2,28.4,19440
103/12/26,A1 香蕉,41.1,29.1,16.8,29.1,18780
103/12/27,A1 香蕉,36.5,29.9,21.1,29.5,19739
103/12/28,A1 香蕉,38.3,28.5,19.4,28.6,20044
103/12/30,A1 香蕉,37.3,29.2,19.1,28.8,22795
103/12/31,A1 香蕉,39.2,31.6,21.6,31.1,19997
104/01/01,A1 香蕉,42.9,34.7,23.8,34.1,18420
104/01/02,A1 香蕉,45.2,34.3,26.6,35.0,21552
104/01/03,A1 香蕉,42.4,34.0,24.9,33.9,21249
104/01/04,A1 香蕉,44.3,35.5,26.8,35.5,24610
104/01/06,A1 香蕉,43.8,35.8,27.4,35.7,27482
104/01/07,A1 香蕉,45.7,34.6,22.9,34.5,23697
104/01/08,A1 香蕉,48.0,35.1,23.6,35.4,18204
104/01/09,A1 香蕉,46.0,34.3,20.5,33.9,18815
104/01/10,A1 香蕉,48.0,32.5,18.7,32.8,23721
104/01/11,A1 香蕉,42.4,32.2,19.7,31.7,22942
104/01/13,A1 香蕉,40.7,32.3,23.4,32.2,24555
104/01/14,A1 香蕉,41.5,33.3,22.9,32.9,21490
104/01/15,A1 香蕉,41.6,33.0,26.0,33.3,20294
104/01/16,A1 香蕉,41.5,33.8,25.9,33.8,19936
104/01/17,A1 香蕉,43.4,35.8,22.8,34.7,21420
104/01/18,A1 香蕉,46.9,36.3,25.8,36.3,25113
104/01/20,A1 香蕉,45.5,35.6,26.5,35.8,29668
104/01/21,A1 香蕉,45.4,33.9,22.2,33.9,28203
104/01/22,A1 香蕉,45.1,34.2,23.6,34.3,17610
104/01/23,A1 香蕉,48.4,35.0,21.6,35.0,17829
104/01/24,A1 香蕉,46.0,34.9,23.7,34.9,20458
104/01/25,A1 香蕉,44.0,33.9,24.7,34.1,21232
104/01/27,A1 香蕉,40.1,33.2,22.8,32.5,21535
104/01/28,A1 香蕉,41.4,32.9,20.9,32.2,19360
104/01/29,A1 香蕉,42.0,34.6,25.6,34.3,18288
104/01/30,A1 香蕉,45.4,35.1,18.9,33.9,17250
104/01/31,A1 香蕉,46.6,36.5,24.7,36.2,21396
104/02/01,A1 香蕉,47.9,38.8,25.8,38.0,21681
104/02/03,A1 香蕉,50.5,37.4,25.1,37.5,28080
104/02/04,A1 香蕉,48.5,35.8,25.8,36.3,26158
104/02/05,A1 香蕉,42.8,33.2,22.5,33.0,22396
104/02/06,A1 香蕉,42.7,32.7,15.5,31.2,17195
104/02/07,A1 香蕉,45.2,33.3,22.1,33.4,18772
104/02/08,A1 香蕉,43.1,34.4,22.6,33.8,17209
104/02/10,A1 香蕉,43.7,33.1,20.9,32.8,19680
104/02/11,A1 香蕉,43.4,32.7,19.7,32.3,22271
104/02/12,A1 香蕉,44.5,32.9,21.6,33.0,20537
104/02/13,A1 香蕉,44.4,33.0,21.2,32.9,20501
104/02/14,A1 香蕉,44.3,34.1,21.1,33.5,18585
104/02/15,A1 香蕉,44.6,33.2,21.2,33.1,17145
104/02/16,A1 香蕉,42.0,33.1,21.8,32.6,17843
104/02/17,A1 香蕉,41.5,29.6,14.8,29.0,19671
104/02/18,A1 香蕉,46.0,31.0,16.3,31.1,15007
104/02/24,A1 香蕉,53.0,31.2,12.4,31.8,28921
104/02/25,A1 香蕉,43.4,31.0,16.7,30.6,29706
104/02/26,A1 香蕉,45.8,31.0,13.2,30.4,25531
104/02/28,A1 香蕉,47.3,33.4,14.2,32.3,22678
104/03/01,A1 香蕉,50.0,36.2,14.6,34.6,18338
104/03/03,A1 香蕉,48.9,38.6,22.0,37.3,23977
104/03/04,A1 香蕉,48.8,35.7,22.6,35.7,31277
104/03/05,A1 香蕉,47.7,37.4,23.3,36.6,26895
104/03/06,A1 香蕉,51.1,36.4,23.1,36.7,19121
104/03/10,A1 香蕉,42.1,33.9,23.6,33.5,19987
104/03/11,A1 香蕉,43.2,29.6,19.8,30.4,30000
104/03/12,A1 香蕉,39.6,28.2,20.6,29.0,22075
104/03/13,A1 香蕉,37.1,28.7,17.3,28.1,20807
104/03/14,A1 香蕉,38.1,32.5,19.7,31.1,19447
104/03/15,A1 香蕉,43.1,33.8,21.9,33.3,22220
104/03/17,A1 香蕉,47.2,30.9,14.4,30.9,24112
104/03/18,A1 香蕉,42.1,31.9,15.7,30.7,21286
104/03/19,A1 香蕉,47.6,36.8,25.6,36.7,22432
104/03/20,A1 香蕉,45.9,35.4,25.7,35.6,31420
104/03/21,A1 香蕉,46.4,33.0,20.8,33.3,26733
104/03/22,A1 香蕉,45.4,33.6,17.9,32.8,21225
104/03/24,A1 香蕉,48.7,37.5,26.4,37.5,23385
104/03/25,A1 香蕉,45.6,35.2,24.3,35.1,20225
104/03/26,A1 香蕉,45.4,32.2,22.5,32.9,21217
104/03/27,A1 香蕉,42.5,29.4,17.0,29.5,24844
104/03/28,A1 香蕉,40.0,25.3,18.0,26.8,25844
104/03/29,A1 香蕉,38.3,30.6,16.8,29.4,23141
104/03/31,A1 香蕉,42.6,32.3,24.0,32.7,27288
104/04/01,A1 香蕉,38.5,30.1,22.0,30.2,30498
104/04/02,A1 香蕉,37.4,28.5,20.6,28.7,30021
104/04/03,A1 香蕉,37.4,25.2,16.8,26.0,39770
104/04/04,A1 香蕉,32.4,24.2,16.4,24.3,29513
104/04/07,A1 香蕉,31.7,22.1,15.3,22.7,39001
104/04/08,A1 香蕉,29.8,22.3,12.8,21.9,27891
104/04/09,A1 香蕉,30.3,22.2,15.5,22.5,24554
104/04/10,A1 香蕉,29.8,22.9,13.7,22.4,27277
104/04/11,A1 香蕉,34.7,24.5,11.3,23.9,23116
104/04/12,A1 香蕉,36.6,24.8,13.5,24.9,24790
104/04/14,A1 香蕉,33.9,25.0,15.7,24.9,30543
104/04/15,A1 香蕉,35.3,23.2,14.7,23.9,35315
104/04/16,A1 香蕉,29.9,22.6,16.7,22.9,31281
104/04/17,A1 香蕉,30.8,22.2,13.4,22.2,32906
104/04/18,A1 香蕉,30.3,22.7,14.5,22.6,34134
104/04/19,A1 香蕉,30.0,23.2,16.5,23.2,34854
104/04/21,A1 香蕉,30.6,23.2,16.4,23.3,35240
104/04/22,A1 香蕉,30.5,23.8,13.1,23.0,26058
104/04/23,A1 香蕉,31.3,24.6,14.5,23.9,27468
104/04/24,A1 香蕉,32.3,25.7,17.2,25.3,28445
104/04/25,A1 香蕉,33.1,26.9,16.1,26.0,23635
104/04/26,A1 香蕉,35.2,27.4,16.6,26.8,26687
104/04/28,A1 香蕉,36.8,27.7,18.4,27.7,26244
104/04/29,A1 香蕉,38.4,28.5,17.3,28.2,24701
104/04/30,A1 香蕉,38.1,28.6,19.3,28.6,26589
104/05/01,A1 香蕉,37.0,27.8,18.5,27.8,31726
104/05/02,A1 香蕉,34.2,26.8,18.8,26.7,32730
104/05/03,A1 香蕉,32.8,26.8,19.5,26.6,31434
104/05/05,A1 香蕉,34.2,26.2,18.0,26.1,31512
104/05/06,A1 香蕉,33.0,23.9,15.6,24.1,29139
104/05/07,A1 香蕉,29.9,24.0,16.2,23.7,28575
104/05/08,A1 香蕉,31.5,26.5,17.2,25.6,24936
104/05/09,A1 香蕉,34.4,27.8,19.3,27.4,26947
104/05/10,A1 香蕉,35.3,27.8,18.6,27.4,26856
104/05/12,A1 香蕉,32.4,25.3,18.7,25.4,30515
104/05/13,A1 香蕉,31.2,25.7,18.3,25.3,25670
104/05/14,A1 香蕉,32.0,25.4,18.8,25.4,28414
104/05/15,A1 香蕉,31.0,25.8,15.8,24.8,26172
104/05/16,A1 香蕉,32.0,24.0,17.8,24.3,31977
104/05/17,A1 香蕉,30.4,26.0,15.7,24.8,30045
104/05/19,A1 香蕉,33.3,27.6,20.7,27.4,32661
104/05/20,A1 香蕉,34.0,25.7,19.4,26.1,29482
104/05/21,A1 香蕉,30.0,23.1,15.3,22.9,29050
104/05/22,A1 香蕉,28.6,21.9,14.4,21.7,27031
104/05/23,A1 香蕉,28.4,22.5,16.9,22.5,30779
104/05/24,A1 香蕉,29.1,22.8,15.8,22.7,26644
104/05/26,A1 香蕉,30.6,22.7,14.9,22.8,30796
104/05/27,A1 香蕉,30.5,24.0,15.7,23.7,25697
