日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
106/03/03,FB11 花椰菜 青梗 留梗柄,33.7,21.1,14.0,22.2,32414
106/03/04,FB11 花椰菜 青梗 留梗柄,37.7,22.2,14.3,23.7,30642
106/03/05,FB11 花椰菜 青梗 留梗柄,33.5,18.4,12.3,20.2,46176
106/03/07,FB11 花椰菜 青梗 留梗柄,32.6,15.6,9.9,17.9,55713
106/03/08,FB11 花椰菜 青梗 留梗柄,32.9,14.8,10.0,17.5,36749
106/03/09,FB11 花椰菜 青梗 留梗柄,35.5,16.9,10.4,19.3,21946
106/03/10,FB11 花椰菜 青梗 留梗柄,40.4,19.5,11.9,22.1,22292
106/03/11,FB11 花椰菜 青梗 留梗柄,45.6,22.4,12.7,25.1,19680
106/03/12,FB11 花椰菜 青梗 留梗柄,48.4,22.4,11.9,25.5,26100
106/03/14,FB11 花椰菜 青梗 留梗柄,46.3,23.7,14.9,26.5,34706
106/03/15,FB11 花椰菜 青梗 留梗柄,43.6,25.8,16.7,27.5,18765
106/03/16,FB11 花椰菜 青梗 留梗柄,44.0,25.6,17.3,27.6,16236
106/03/17,FB11 花椰菜 青梗 留梗柄,53.0,32.0,20.8,33.9,12615
106/03/18,FB11 花椰菜 青梗 留梗柄,55.7,30.7,20.3,33.6,18153
106/03/19,FB11 花椰菜 青梗 留梗柄,50.0,26.7,17.8,29.6,23309
106/03/21,FB11 花椰菜 青梗 留梗柄,40.3,19.3,11.8,22.0,42714
106/03/22,FB11 花椰菜 青梗 留梗柄,38.5,20.9,11.5,22.6,28091
106/03/23,FB11 花椰菜 青梗 留梗柄,38.5,20.3,10.0,21.9,27101
106/03/24,FB11 花椰菜 青梗 留梗柄,37.3,19.0,8.2,20.5,28026
106/03/25,FB11 花椰菜 青梗 留梗柄,41.0,18.8,7.5,21.0,22741
106/03/26,FB11 花椰菜 青梗 留梗柄,38.0,17.9,6.7,19.7,26542
106/03/28,FB11 花椰菜 青梗 留梗柄,47.8,27.2,15.7,29.0,21348
106/03/29,FB11 花椰菜 青梗 留梗柄,58.1,36.1,19.0,37.1,11532
106/03/30,FB11 花椰菜 青梗 留梗柄,52.2,34.4,18.6,34.8,13755
106/03/31,FB11 花椰菜 青梗 留梗柄,59.0,36.5,21.1,37.9,12142
106/04/01,FB11 花椰菜 青梗 留梗柄,61.3,34.6,21.0,37.2,14845
106/04/02,FB11 花椰菜 青梗 留梗柄,62.8,34.1,21.8,37.4,16718
106/04/03,FB11 花椰菜 青梗 留梗柄,59.5,34.0,20.8,36.5,15849
106/04/06,FB11 花椰菜 青梗 留梗柄,52.8,30.7,16.4,32.2,24662
106/04/07,FB11 花椰菜 青梗 留梗柄,50.5,30.6,22.1,32.9,19019
106/04/08,FB11 花椰菜 青梗 留梗柄,49.2,29.7,19.2,31.5,18015
106/04/09,FB11 花椰菜 青梗 留梗柄,45.0,27.4,19.7,29.4,24237
106/04/11,FB11 花椰菜 青梗 留梗柄,45.9,26.1,18.3,28.5,24508
106/04/12,FB11 花椰菜 青梗 留梗柄,40.0,22.8,14.5,24.6,19415
106/04/13,FB11 花椰菜 青梗 留梗柄,40.9,22.3,15.1,24.6,15269
106/04/14,FB11 花椰菜 青梗 留梗柄,42.2,22.3,14.7,24.7,17153
106/04/15,FB11 花椰菜 青梗 留梗柄,50.6,26.7,15.0,29.1,13372
106/04/16,FB11 花椰菜 青梗 留梗柄,48.0,26.7,15.8,28.8,16316
106/04/18,FB11 花椰菜 青梗 留梗柄,48.8,28.6,15.9,30.1,20205
106/04/19,FB11 花椰菜 青梗 留梗柄,51.2,30.8,15.5,31.8,11960
106/04/20,FB11 花椰菜 青梗 留梗柄,53.2,33.0,16.8,33.8,9847
106/04/21,FB11 花椰菜 青梗 留梗柄,57.1,37.1,19.0,37.5,8939
106/04/22,FB11 花椰菜 青梗 留梗柄,60.7,36.3,18.7,37.6,9444
106/04/23,FB11 花椰菜 青梗 留梗柄,58.5,36.7,20.4,37.8,10685
106/04/25,FB11 花椰菜 青梗 留梗柄,59.7,36.5,17.1,37.3,13643
106/04/26,FB11 花椰菜 青梗 留梗柄,62.0,42.3,21.8,42.1,8903
106/04/27,FB11 花椰菜 青梗 留梗柄,52.3,33.4,16.9,33.9,13792
106/04/28,FB11 花椰菜 青梗 留梗柄,51.9,37.4,20.6,36.9,10254
106/04/29,FB11 花椰菜 青梗 留梗柄,55.6,39.3,21.7,39.0,10116
106/04/30,FB11 花椰菜 青梗 留梗柄,53.6,37.6,19.9,37.2,11624
106/05/02,FB11 花椰菜 青梗 留梗柄,55.3,38.5,23.1,38.8,14737
106/05/03,FB11 花椰菜 青梗 留梗柄,59.2,37.7,22.9,39.0,11274
106/05/04,FB11 花椰菜 青梗 留梗柄,47.4,35.4,21.4,35.0,14848
106/05/05,FB11 花椰菜 青梗 留梗柄,46.5,33.7,21.5,33.8,14763
106/05/06,FB11 花椰菜 青梗 留梗柄,54.1,34.0,21.5,35.5,11878
106/05/07,FB11 花椰菜 青梗 留梗柄,46.9,31.7,18.9,32.2,15225
106/05/09,FB11 花椰菜 青梗 留梗柄,50.2,31.5,18.6,32.7,16240
106/05/10,FB11 花椰菜 青梗 留梗柄,54.5,32.6,17.9,34.0,10930
106/05/11,FB11 花椰菜 青梗 留梗柄,52.7,30.0,17.4,32.0,9264
106/05/12,FB11 花椰菜 青梗 留梗柄,52.9,29.0,14.6,30.9,8625
106/05/13,FB11 花椰菜 青梗 留梗柄,72.4,36.0,14.1,38.9,7355
106/05/14,FB11 花椰菜 青梗 留梗柄,68.9,29.6,10.1,33.6,9382
106/05/16,FB11 花椰菜 青梗 留梗柄,76.3,33.7,9.6,37.4,8678
106/05/17,FB11 花椰菜 青梗 留梗柄,75.7,39.0,12.5,41.0,3892
106/05/18,FB11 花椰菜 青梗 留梗柄,81.7,33.6,12.1,38.9,5345
106/05/19,FB11 花椰菜 青梗 留梗柄,81.4,40.1,12.5,42.9,4578
106/05/20,FB11 花椰菜 青梗 留梗柄,89.8,43.5,11.1,46.3,4472
106/05/21,FB11 花椰菜 青梗 留梗柄,107.0,51.8,19.1,56.3,4401
106/05/23,FB11 花椰菜 青梗 留梗柄,93.7,52.0,14.9,52.9,6293
106/05/24,FB11 花椰菜 青梗 留梗柄,83.2,55.1,24.1,54.5,3490
106/05/25,FB11 花椰菜 青梗 留梗柄,88.3,60.9,17.7,57.7,3445
106/05/26,FB11 花椰菜 青梗 留梗柄,80.1,56.9,24.5,55.1,4349
106/05/27,FB11 花椰菜 青梗 留梗柄,85.7,55.8,14.0,53.4,4635
106/05/28,FB11 花椰菜 青梗 留梗柄,78.4,49.1,20.8,49.3,6182
106/05/29,FB11 花椰菜 青梗 留梗柄,73.6,48.4,27.7,49.3,6404
106/05/30,FB11 花椰菜 青梗 留梗柄,56.6,31.2,15.4,33.1,12052
106/06/02,FB11 花椰菜 青梗 留梗柄,39.9,23.4,11.1,24.2,18537
106/06/03,FB11 花椰菜 青梗 留梗柄,43.7,19.0,8.2,21.8,9925
106/06/04,FB11 花椰菜 青梗 留梗柄,71.0,28.5,11.4,33.6,6604
106/06/06,FB11 花椰菜 青梗 留梗柄,79.3,22.3,3.2,29.8,6677
106/06/07,FB11 花椰菜 青梗 留梗柄,83.0,29.0,7.8,35.6,3397
106/06/08,FB11 花椰菜 青梗 留梗柄,86.9,31.9,10.6,38.6,4622
106/06/09,FB11 花椰菜 青梗 留梗柄,99.0,42.6,19.3,49.2,3198
106/06/10,FB11 花椰菜 青梗 留梗柄,101.4,40.6,17.7,48.2,3678
106/06/11,FB11 花椰菜 青梗 留梗柄,103.9,44.0,14.5,50.1,3247
106/06/13,FB11 花椰菜 青梗 留梗柄,112.5,59.1,24.8,62.9,3282
106/06/14,FB11 花椰菜 青梗 留梗柄,125.1,68.1,32.1,72.3,1906
106/06/15,FB11 花椰菜 青梗 留梗柄,104.6,69.6,36.6,70.0,2535
106/06/16,FB11 花椰菜 青梗 留梗柄,97.7,56.0,25.9,58.3,3227
106/06/17,FB11 花椰菜 青梗 留梗柄,93.2,35.9,17.0,43.6,4079
106/06/18,FB11 花椰菜 青梗 留梗柄,68.6,26.1,3.5,30.1,6518
106/06/20,FB11 花椰菜 青梗 留梗柄,82.5,19.0,4.4,28.8,4905
106/06/21,FB11 花椰菜 青梗 留梗柄,73.2,22.6,7.0,29.6,3620
106/06/22,FB11 花椰菜 青梗 留梗柄,88.2,32.7,10.5,39.3,2432
106/06/23,FB11 花椰菜 青梗 留梗柄,130.7,31.7,11.6,47.5,1898
106/06/24,FB11 花椰菜 青梗 留梗柄,127.6,52.6,22.2,61.5,1851
106/06/25,FB11 花椰菜 青梗 留梗柄,129.4,51.5,12.7,59.3,1767
106/06/27,FB11 花椰菜 青梗 留梗柄,151.1,68.8,29.8,77.5,1784
106/06/28,FB11 花椰菜 青梗 留梗柄,160.0,108.8,63.1,109.9,983
106/06/29,FB11 花椰菜 青梗 留梗柄,104.0,74.4,40.7,73.6,2254
106/06/30,FB11 花椰菜 青梗 留梗柄,103.9,65.3,34.1,66.8,2185
106/07/01,FB11 花椰菜 青梗 留梗柄,130.5,74.4,21.9,75.1,1660
106/07/02,FB11 花椰菜 青梗 留梗柄,99.9,52.1,29.7,57.2,3431
106/07/04,FB11 花椰菜 青梗 留梗柄,111.4,51.9,23.4,58.1,3216
106/07/05,FB11 花椰菜 青梗 留梗柄,108.7,59.7,27.8,63.1,2497
106/07/06,FB11 花椰菜 青梗 留梗柄,100.6,56.7,31.7,60.5,2617
106/07/07,FB11 花椰菜 青梗 留梗柄,95.8,53.8,27.0,56.8,2571
106/07/08,FB11 花椰菜 青梗 留梗柄,94.9,51.5,28.3,55.5,3506
106/07/09,FB11 花椰菜 青梗 留梗柄,88.3,59.9,34.9,60.6,3875
106/07/11,FB11 花椰菜 青梗 留梗柄,80.1,49.1,27.2,50.9,4766
106/07/12,FB11 花椰菜 青梗 留梗柄,78.9,47.6,27.8,49.9,2717
106/07/13,FB11 花椰菜 青梗 留梗柄,79.9,51.0,27.8,52.1,2418
106/07/14,FB11 花椰菜 青梗 留梗柄,101.8,63.8,28.4,64.4,1618
106/07/15,FB11 花椰菜 青梗 留梗柄,105.5,69.0,38.7,70.3,1765
106/07/16,FB11 花椰菜 青梗 留梗柄,101.7,75.1,43.6,74.1,1700
106/07/18,FB11 花椰菜 青梗 留梗柄,102.8,78.7,44.5,76.7,2627
106/07/19,FB11 花椰菜 青梗 留梗柄,118.2,87.1,52.7,86.4,1397
106/07/20,FB11 花椰菜 青梗 留梗柄,99.2,81.1,58.0,80.1,2726
106/07/21,FB11 花椰菜 青梗 留梗柄,106.6,81.9,51.7,80.8,1977
106/07/22,FB11 花椰菜 青梗 留梗柄,93.0,73.9,47.0,72.3,2921
106/07/23,FB11 花椰菜 青梗 留梗柄,76.1,57.6,35.3,56.8,5273
106/07/25,FB11 花椰菜 青梗 留梗柄,68.0,50.5,33.9,50.7,7091
106/07/26,FB11 花椰菜 青梗 留梗柄,63.8,47.0,32.3,47.4,4391
106/07/27,FB11 花椰菜 青梗 留梗柄,69.3,45.7,27.0,46.7,3864
106/07/28,FB11 花椰菜 青梗 留梗柄,113.7,77.3,52.1,79.5,2844
106/07/29,FB11 花椰菜 青梗 留梗柄,122.6,76.5,39.4,78.3,4277
106/07/30,FB11 花椰菜 青梗 留梗柄,92.7,60.8,38.2,62.7,4559
106/08/01,FB11 花椰菜 青梗 留梗柄,124.0,74.6,40.2,77.6,1641
106/08/02,FB11 花椰菜 青梗 留梗柄,84.5,58.1,32.3,58.2,3156
106/08/03,FB11 花椰菜 青梗 留梗柄,100.8,54.0,32.3,59.0,1885
106/08/04,FB11 花椰菜 青梗 留梗柄,107.1,65.9,31.3,67.2,2218
106/08/05,FB11 花椰菜 青梗 留梗柄,126.5,78.5,38.8,80.1,2084
106/08/06,FB11 花椰菜 青梗 留梗柄,110.5,77.4,45.7,77.7,2524
106/08/08,FB11 花椰菜 青梗 留梗柄,101.0,68.9,39.3,69.4,4020
106/08/09,FB11 花椰菜 青梗 留梗柄,109.6,70.4,34.9,71.1,2615
106/08/10,FB11 花椰菜 青梗 留梗柄,93.6,59.8,36.2,61.8,3685
106/08/11,FB11 花椰菜 青梗 留梗柄,98.6,63.7,35.5,65.0,3010
106/08/12,FB11 花椰菜 青梗 留梗柄,85.3,62.1,35.5,61.4,5570
106/08/13,FB11 花椰菜 青梗 留梗柄,83.8,49.6,28.1,52.1,5310
106/08/15,FB11 花椰菜 青梗 留梗柄,89.6,49.5,20.6,51.7,6444
106/08/16,FB11 花椰菜 青梗 留梗柄,89.9,56.3,27.7,57.3,3481
106/08/17,FB11 花椰菜 青梗 留梗柄,81.6,46.9,25.2,49.5,4742
106/08/18,FB11 花椰菜 青梗 留梗柄,72.3,42.9,28.2,45.8,4230
106/08/19,FB11 花椰菜 青梗 留梗柄,84.8,53.5,24.6,54.0,4005
106/08/20,FB11 花椰菜 青梗 留梗柄,81.7,50.6,26.2,51.9,4671
106/08/22,FB11 花椰菜 青梗 留梗柄,84.3,51.0,22.7,52.0,7235
106/08/23,FB11 花椰菜 青梗 留梗柄,85.2,57.7,30.2,57.7,3104
106/08/24,FB11 花椰菜 青梗 留梗柄,71.2,47.3,26.1,47.8,5648
106/08/25,FB11 花椰菜 青梗 留梗柄,72.4,43.5,28.5,46.3,4567
106/08/26,FB11 花椰菜 青梗 留梗柄,84.2,49.9,28.8,52.5,4656
106/08/27,FB11 花椰菜 青梗 留梗柄,80.6,46.1,26.7,49.1,5583
106/08/29,FB11 花椰菜 青梗 留梗柄,79.3,51.4,28.6,52.4,6183
106/08/30,FB11 花椰菜 青梗 留梗柄,82.8,47.5,25.5,50.2,4180
106/08/31,FB11 花椰菜 青梗 留梗柄,81.4,52.5,25.5,52.9,3421
106/09/01,FB11 花椰菜 青梗 留梗柄,96.7,58.2,25.4,59.3,3630
106/09/02,FB11 花椰菜 青梗 留梗柄,97.6,68.1,39.0,68.2,3986
106/09/03,FB11 花椰菜 青梗 留梗柄,93.1,62.6,27.4,61.7,5082
106/09/04,FB11 花椰菜 青梗 留梗柄,88.3,57.9,34.3,59.2,6314
106/09/05,FB11 花椰菜 青梗 留梗柄,83.2,51.0,28.0,52.9,7974
106/09/08,FB11 花椰菜 青梗 留梗柄,74.2,47.0,23.7,47.8,10068
106/09/09,FB11 花椰菜 青梗 留梗柄,86.4,45.9,20.7,48.9,6130
106/09/10,FB11 花椰菜 青梗 留梗柄,82.8,39.3,19.6,44.0,7792
106/09/12,FB11 花椰菜 青梗 留梗柄,103.5,56.2,24.6,59.3,6859
106/09/13,FB11 花椰菜 青梗 留梗柄,108.6,42.9,18.6,51.2,5156
106/09/14,FB11 花椰菜 青梗 留梗柄,99.1,55.3,24.2,57.9,2707
106/09/15,FB11 花椰菜 青梗 留梗柄,112.7,67.0,23.0,67.3,2478
106/09/16,FB11 花椰菜 青梗 留梗柄,111.5,67.8,22.7,67.5,3115
106/09/17,FB11 花椰菜 青梗 留梗柄,107.8,61.7,24.0,63.4,4370
106/09/19,FB11 花椰菜 青梗 留梗柄,91.1,57.4,25.7,57.8,6751
106/09/20,FB11 花椰菜 青梗 留梗柄,93.7,67.2,33.5,65.8,3207
106/09/21,FB11 花椰菜 青梗 留梗柄,84.3,55.1,31.8,56.3,4634
106/09/22,FB11 花椰菜 青梗 留梗柄,94.2,71.0,39.2,69.3,3835
106/09/23,FB11 花椰菜 青梗 留梗柄,92.9,61.2,30.2,61.3,5128
106/09/24,FB11 花椰菜 青梗 留梗柄,77.3,50.6,27.6,51.3,6527
106/09/26,FB11 花椰菜 青梗 留梗柄,78.9,53.7,28.5,53.7,7428
106/09/27,FB11 花椰菜 青梗 留梗柄,80.3,55.2,30.1,55.2,4991
106/09/28,FB11 花椰菜 青梗 留梗柄,86.5,58.1,31.5,58.5,4112
106/09/29,FB11 花椰菜 青梗 留梗柄,78.6,53.3,27.1,53.1,5933
106/09/30,FB11 花椰菜 青梗 留梗柄,89.7,58.2,32.8,59.4,5406
106/10/01,FB11 花椰菜 青梗 留梗柄,69.5,45.3,26.1,46.3,9364
106/10/03,FB11 花椰菜 青梗 留梗柄,69.5,42.3,24.0,44.1,12954
106/10/04,FB11 花椰菜 青梗 留梗柄,69.0,41.9,25.0,43.9,12006
106/10/07,FB11 花椰菜 青梗 留梗柄,59.2,38.4,21.9,39.3,17472
106/10/08,FB11 花椰菜 青梗 留梗柄,63.2,37.7,20.8,39.4,12508
106/10/10,FB11 花椰菜 青梗 留梗柄,62.7,36.8,20.8,38.8,15397
106/10/11,FB11 花椰菜 青梗 留梗柄,65.8,37.9,22.8,40.4,8830
106/10/12,FB11 花椰菜 青梗 留梗柄,61.2,36.3,20.8,38.2,10748
106/10/13,FB11 花椰菜 青梗 留梗柄,73.3,39.3,20.8,42.4,6271
106/10/14,FB11 花椰菜 青梗 留梗柄,84.8,38.0,18.4,43.5,9234
106/10/15,FB11 花椰菜 青梗 留梗柄,80.9,42.9,16.4,45.2,7975
106/10/17,FB11 花椰菜 青梗 留梗柄,83.4,40.4,15.5,44.0,10737
106/10/18,FB11 花椰菜 青梗 留梗柄,115.7,49.2,17.5,56.1,3484
106/10/19,FB11 花椰菜 青梗 留梗柄,100.7,61.0,21.7,61.1,4560
106/10/20,FB11 花椰菜 青梗 留梗柄,121.2,68.7,19.5,69.4,3653
106/10/21,FB11 花椰菜 青梗 留梗柄,121.1,79.2,35.9,79.0,4651
106/10/22,FB11 花椰菜 青梗 留梗柄,119.5,75.4,33.2,75.8,5644
106/10/24,FB11 花椰菜 青梗 留梗柄,110.7,75.3,35.8,74.5,7849
106/10/25,FB11 花椰菜 青梗 留梗柄,112.6,73.1,32.3,72.8,5883
106/10/26,FB11 花椰菜 青梗 留梗柄,103.8,68.0,35.4,68.7,8655
106/10/27,FB11 花椰菜 青梗 留梗柄,131.7,84.3,47.1,86.3,7194
106/10/28,FB11 花椰菜 青梗 留梗柄,121.9,81.4,54.2,84.1,10092
106/10/29,FB11 花椰菜 青梗 留梗柄,102.7,71.1,45.9,72.4,12034
106/10/31,FB11 花椰菜 青梗 留梗柄,87.3,63.2,40.8,63.5,17959
106/11/01,FB11 花椰菜 青梗 留梗柄,95.6,64.0,37.6,65.0,11526
106/11/02,FB11 花椰菜 青梗 留梗柄,86.8,60.1,41.2,61.6,11950
106/11/03,FB11 花椰菜 青梗 留梗柄,88.2,57.7,35.9,59.4,13326
106/11/04,FB11 花椰菜 青梗 留梗柄,92.5,63.4,38.2,64.2,13195
106/11/05,FB11 花椰菜 青梗 留梗柄,87.2,63.1,41.8,63.7,14317
106/11/07,FB11 花椰菜 青梗 留梗柄,82.4,57.3,38.4,58.5,18639
106/11/08,FB11 花椰菜 青梗 留梗柄,73.3,54.6,39.7,55.4,13425
106/11/09,FB11 花椰菜 青梗 留梗柄,68.9,47.7,31.7,48.7,14552
106/11/10,FB11 花椰菜 青梗 留梗柄,67.1,48.4,33.7,49.2,14617
106/11/11,FB11 花椰菜 青梗 留梗柄,64.5,45.4,30.2,46.2,18768
106/11/12,FB11 花椰菜 青梗 留梗柄,58.0,42.6,25.7,42.3,23421
106/11/14,FB11 花椰菜 青梗 留梗柄,53.5,36.4,23.5,37.3,29434
106/11/15,FB11 花椰菜 青梗 留梗柄,51.3,36.2,22.1,36.4,19996
106/11/16,FB11 花椰菜 青梗 留梗柄,54.8,35.8,20.3,36.5,20228
106/11/17,FB11 花椰菜 青梗 留梗柄,55.6,37.4,20.1,37.6,18069
106/11/18,FB11 花椰菜 青梗 留梗柄,54.7,35.6,20.7,36.5,22575
106/11/19,FB11 花椰菜 青梗 留梗柄,50.3,33.5,19.2,34.0,28978
106/11/21,FB11 花椰菜 青梗 留梗柄,40.0,27.0,15.7,27.3,39956
106/11/22,FB11 花椰菜 青梗 留梗柄,39.8,30.3,18.1,29.8,26759
106/11/23,FB11 花椰菜 青梗 留梗柄,35.9,27.0,15.9,26.5,35600
106/11/24,FB11 花椰菜 青梗 留梗柄,33.9,26.8,16.9,26.2,35169
106/11/25,FB11 花椰菜 青梗 留梗柄,33.0,26.2,17.8,25.9,38667
106/11/26,FB11 花椰菜 青梗 留梗柄,30.1,24.5,17.1,24.2,46111
106/11/28,FB11 花椰菜 青梗 留梗柄,28.2,21.5,13.5,21.3,54061
106/11/29,FB11 花椰菜 青梗 留梗柄,31.5,24.1,14.0,23.6,33064
106/11/30,FB11 花椰菜 青梗 留梗柄,31.4,23.4,13.6,23.0,33092
106/12/01,FB11 花椰菜 青梗 留梗柄,34.6,24.0,15.4,24.4,32515
106/12/02,FB11 花椰菜 青梗 留梗柄,40.5,27.9,17.0,28.2,26214
106/12/03,FB11 花椰菜 青梗 留梗柄,37.5,27.4,18.1,27.6,31701
106/12/05,FB11 花椰菜 青梗 留梗柄,36.0,26.0,18.1,26.4,42578
106/12/06,FB11 花椰菜 青梗 留梗柄,39.8,26.8,19.8,28.0,27143
106/12/07,FB11 花椰菜 青梗 留梗柄,42.5,29.2,19.4,29.9,22228
106/12/08,FB11 花椰菜 青梗 留梗柄,42.0,30.0,19.5,30.3,22516
106/12/09,FB11 花椰菜 青梗 留梗柄,47.8,33.8,22.6,34.4,23812
106/12/10,FB11 花椰菜 青梗 留梗柄,58.1,37.5,27.0,39.6,22258
106/12/12,FB11 花椰菜 青梗 留梗柄,60.9,41.4,28.6,42.8,26612
106/12/13,FB11 花椰菜 青梗 留梗柄,58.8,40.9,28.6,42.0,17021
106/12/14,FB11 花椰菜 青梗 留梗柄,56.8,42.2,28.1,42.3,17746
106/12/15,FB11 花椰菜 青梗 留梗柄,69.0,47.9,33.3,49.2,14233
106/12/16,FB11 花椰菜 青梗 留梗柄,71.3,51.9,38.6,53.1,15763
106/12/17,FB11 花椰菜 青梗 留梗柄,69.8,50.2,35.8,51.3,20766
106/12/19,FB11 花椰菜 青梗 留梗柄,68.3,49.5,36.3,50.6,21911
106/12/20,FB11 花椰菜 青梗 留梗柄,72.6,56.0,40.9,56.3,12699
106/12/21,FB11 花椰菜 青梗 留梗柄,69.3,53.1,39.7,53.7,16464
106/12/22,FB11 花椰菜 青梗 留梗柄,77.3,56.8,42.9,58.2,13870
106/12/23,FB11 花椰菜 青梗 留梗柄,80.7,60.9,45.8,61.8,12712
106/12/24,FB11 花椰菜 青梗 留梗柄,68.2,48.9,36.1,50.2,22202
106/12/26,FB11 花椰菜 青梗 留梗柄,58.7,44.0,30.4,44.2,27576
106/12/27,FB11 花椰菜 青梗 留梗柄,58.7,48.6,35.6,48.0,19299
106/12/28,FB11 花椰菜 青梗 留梗柄,53.7,42.7,29.3,42.2,19664
106/12/29,FB11 花椰菜 青梗 留梗柄,48.2,38.7,27.4,38.3,20163
106/12/30,FB11 花椰菜 青梗 留梗柄,51.0,37.1,24.2,37.3,24229
106/12/31,FB11 花椰菜 青梗 留梗柄,43.7,30.1,19.5,30.7,28480
107/01/02,FB11 花椰菜 青梗 留梗柄,51.5,35.6,24.7,36.6,27519
107/01/03,FB11 花椰菜 青梗 留梗柄,51.0,36.1,23.1,36.5,19330
107/01/04,FB11 花椰菜 青梗 留梗柄,47.8,31.7,21.6,32.9,23673
107/01/05,FB11 花椰菜 青梗 留梗柄,47.4,31.4,19.5,32.2,22610
107/01/06,FB11 花椰菜 青梗 留梗柄,46.5,30.3,18.6,31.2,25320
107/01/07,FB11 花椰菜 青梗 留梗柄,47.1,29.4,17.0,30.5,25786
107/01/09,FB11 花椰菜 青梗 留梗柄,44.2,28.4,16.1,29.1,36932
107/01/10,FB11 花椰菜 青梗 留梗柄,49.4,35.1,21.2,35.2,18315
107/01/11,FB11 花椰菜 青梗 留梗柄,59.7,37.5,22.6,39.0,18294
107/01/12,FB11 花椰菜 青梗 留梗柄,64.6,45.6,29.9,46.2,14651
107/01/13,FB11 花椰菜 青梗 留梗柄,66.7,46.7,29.0,47.2,18114
107/01/14,FB11 花椰菜 青梗 留梗柄,58.6,41.5,27.9,42.3,23229
107/01/16,FB11 花椰菜 青梗 留梗柄,46.6,33.2,21.8,33.6,35839
107/01/17,FB11 花椰菜 青梗 留梗柄,46.4,35.2,24.2,35.2,27656
107/01/18,FB11 花椰菜 青梗 留梗柄,40.3,30.9,20.9,30.8,31433
107/01/19,FB11 花椰菜 青梗 留梗柄,34.2,24.9,14.6,24.7,36295
107/01/20,FB11 花椰菜 青梗 留梗柄,32.3,23.1,14.8,23.3,36136
107/01/21,FB11 花椰菜 青梗 留梗柄,29.0,20.2,13.0,20.5,43030
107/01/23,FB11 花椰菜 青梗 留梗柄,26.7,19.2,12.6,19.4,52098
107/01/24,FB11 花椰菜 青梗 留梗柄,25.9,19.6,12.9,19.5,35454
107/01/25,FB11 花椰菜 青梗 留梗柄,25.2,19.6,13.1,19.4,31579
107/01/26,FB11 花椰菜 青梗 留梗柄,28.1,21.4,14.3,21.3,29334
107/01/27,FB11 花椰菜 青梗 留梗柄,33.5,23.3,15.1,23.7,28069
107/01/28,FB11 花椰菜 青梗 留梗柄,33.1,24.6,17.2,24.8,29192
107/01/30,FB11 花椰菜 青梗 留梗柄,32.4,24.1,16.1,24.2,37333
107/01/31,FB11 花椰菜 青梗 留梗柄,35.4,27.1,19.2,27.2,20820
107/02/01,FB11 花椰菜 青梗 留梗柄,33.5,26.9,18.2,26.5,23443
107/02/02,FB11 花椰菜 青梗 留梗柄,38.5,31.2,21.6,30.8,19108
107/02/03,FB11 花椰菜 青梗 留梗柄,37.6,29.2,21.1,29.2,23972
107/02/04,FB11 花椰菜 青梗 留梗柄,36.5,27.9,19.4,27.9,25874
107/02/06,FB11 花椰菜 青梗 留梗柄,44.2,34.5,25.3,34.6,23592
107/02/07,FB11 花椰菜 青梗 留梗柄,62.4,50.9,38.3,50.7,12414
107/02/08,FB11 花椰菜 青梗 留梗柄,57.4,43.4,32.4,44.0,17695
107/02/09,FB11 花椰菜 青梗 留梗柄,61.3,47.6,34.5,47.7,16774
107/02/10,FB11 花椰菜 青梗 留梗柄,65.7,46.5,34.0,47.8,22598
107/02/11,FB11 花椰菜 青梗 留梗柄,66.5,43.1,30.0,45.2,23115
107/02/12,FB11 花椰菜 青梗 留梗柄,67.4,41.0,27.8,43.7,22499
107/02/13,FB11 花椰菜 青梗 留梗柄,86.3,45.2,28.7,50.1,20663
107/02/14,FB11 花椰菜 青梗 留梗柄,73.2,48.7,33.1,50.5,22404
107/02/15,FB11 花椰菜 青梗 留梗柄,53.9,32.7,18.8,34.2,21583
107/02/21,FB11 花椰菜 青梗 留梗柄,39.4,23.8,14.5,25.1,40695
107/02/22,FB11 花椰菜 青梗 留梗柄,26.9,20.3,13.2,20.2,40170
107/02/23,FB11 花椰菜 青梗 留梗柄,34.0,26.5,17.1,26.1,34834
107/02/27,FB11 花椰菜 青梗 留梗柄,31.7,20.3,12.6,21.0,54511
107/02/28,FB11 花椰菜 青梗 留梗柄,37.3,21.8,13.6,23.3,32526
107/03/01,FB11 花椰菜 青梗 留梗柄,40.2,22.1,13.0,23.9,26704
107/03/02,FB11 花椰菜 青梗 留梗柄,47.0,21.2,12.1,24.5,26877
107/03/03,FB11 花椰菜 青梗 留梗柄,55.0,25.2,14.9,29.1,23388
107/03/04,FB11 花椰菜 青梗 留梗柄,42.4,21.5,12.7,23.9,35530
107/03/08,FB11 花椰菜 青梗 留梗柄,31.1,18.9,12.0,20.0,54886
107/03/09,FB11 花椰菜 青梗 留梗柄,29.7,17.2,10.3,18.3,39333
107/03/10,FB11 花椰菜 青梗 留梗柄,29.1,18.5,12.0,19.3,39796
107/03/11,FB11 花椰菜 青梗 留梗柄,27.9,19.0,13.8,19.7,40322
107/03/13,FB11 花椰菜 青梗 留梗柄,27.5,16.9,11.6,17.9,52830
