日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
105/12/06,SC1 馬鈴薯 本產,58.1,27.4,11.8,30.4,3196
105/12/07,SC1 馬鈴薯 本產,45.0,30.3,6.4,28.5,4872
105/12/08,SC1 馬鈴薯 本產,45.0,14.0,6.4,18.7,1824
105/12/09,SC1 馬鈴薯 本產,45.0,28.9,6.3,27.6,2418
105/12/10,SC1 馬鈴薯 本產,45.0,27.4,10.0,27.4,1920
105/12/11,SC1 馬鈴薯 本產,45.0,35.0,6.8,31.3,2594
105/12/13,SC1 馬鈴薯 本產,45.0,37.1,15.4,34.4,1032
105/12/14,SC1 馬鈴薯 本產,45.0,40.8,27.8,39.0,2160
105/12/15,SC1 馬鈴薯 本產,45.0,41.6,30.0,40.0,1560
105/12/16,SC1 馬鈴薯 本產,43.5,38.5,25.1,36.8,1952
105/12/17,SC1 馬鈴薯 本產,42.0,37.5,19.4,34.8,1560
105/12/18,SC1 馬鈴薯 本產,42.0,37.5,23.0,35.5,2112
105/12/20,SC1 馬鈴薯 本產,42.8,36.5,23.8,35.2,2379
105/12/21,SC1 馬鈴薯 本產,41.2,37.1,26.4,35.8,4714
105/12/22,SC1 馬鈴薯 本產,40.0,36.8,28.0,35.7,3888
105/12/23,SC1 馬鈴薯 本產,38.0,33.7,26.0,33.0,4608
105/12/24,SC1 馬鈴薯 本產,38.0,29.8,22.6,30.0,3672
105/12/25,SC1 馬鈴薯 本產,36.0,29.1,18.7,28.4,4464
105/12/27,SC1 馬鈴薯 本產,32.9,29.6,20.0,28.3,5634
105/12/28,SC1 馬鈴薯 本產,31.6,29.4,22.2,28.4,5996
105/12/29,SC1 馬鈴薯 本產,31.6,27.5,22.2,27.3,4176
105/12/30,SC1 馬鈴薯 本產,32.8,26.3,12.6,24.9,5212
105/12/31,SC1 馬鈴薯 本產,32.5,27.1,20.1,26.8,4728
106/01/01,SC1 馬鈴薯 本產,30.0,26.2,21.5,26.0,6216
106/01/03,SC1 馬鈴薯 本產,31.3,25.9,19.0,25.6,6480
106/01/04,SC1 馬鈴薯 本產,29.4,24.6,15.5,23.7,7275
106/01/05,SC1 馬鈴薯 本產,30.1,24.9,19.3,24.8,5436
106/01/06,SC1 馬鈴薯 本產,29.7,24.8,15.1,23.8,5616
106/01/07,SC1 馬鈴薯 本產,32.5,25.0,18.5,25.2,4100
106/01/08,SC1 馬鈴薯 本產,29.8,25.1,20.1,25.0,5832
106/01/10,SC1 馬鈴薯 本產,28.5,24.6,20.3,24.5,9936
106/01/11,SC1 馬鈴薯 本產,27.8,24.5,18.0,23.9,10472
106/01/12,SC1 馬鈴薯 本產,27.9,23.6,14.9,22.7,8352
106/01/13,SC1 馬鈴薯 本產,26.9,20.4,13.9,20.4,10632
106/01/14,SC1 馬鈴薯 本產,26.2,21.6,13.5,20.9,6968
106/01/15,SC1 馬鈴薯 本產,26.3,22.4,14.9,21.7,7156
106/01/17,SC1 馬鈴薯 本產,26.1,22.4,16.5,21.9,9275
106/01/18,SC1 馬鈴薯 本產,26.0,21.8,14.1,21.1,11299
106/01/19,SC1 馬鈴薯 本產,25.4,21.8,14.4,21.0,8062
106/01/20,SC1 馬鈴薯 本產,25.7,22.4,16.3,21.8,8628
106/01/21,SC1 馬鈴薯 本產,25.6,21.5,13.4,20.7,8178
106/01/22,SC1 馬鈴薯 本產,25.7,22.4,14.7,21.5,8657
106/01/24,SC1 馬鈴薯 本產,25.4,22.2,12.2,20.8,14622
106/01/25,SC1 馬鈴薯 本產,26.7,22.5,13.5,21.5,13008
106/01/26,SC1 馬鈴薯 本產,24.9,22.9,19.3,22.6,9067
106/01/27,SC1 馬鈴薯 本產,24.0,22.3,5.8,19.4,2424
106/02/02,SC1 馬鈴薯 本產,27.5,21.8,12.8,21.1,6881
106/02/03,SC1 馬鈴薯 本產,25.3,21.8,14.5,21.1,9289
106/02/04,SC1 馬鈴薯 本產,25.1,22.5,18.3,22.2,8966
106/02/07,SC1 馬鈴薯 本產,26.0,22.0,16.0,21.6,11140
