日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
108/05/21,SC1 馬鈴薯 本產,26.1,21.6,11.9,20.5,9936
108/05/22,SC1 馬鈴薯 本產,26.1,21.7,12.7,20.8,12360
108/05/23,SC1 馬鈴薯 本產,25.8,22.4,13.5,21.3,10416
108/05/24,SC1 馬鈴薯 本產,26.0,20.9,12.1,20.2,11520
108/05/25,SC1 馬鈴薯 本產,25.8,21.9,12.9,20.9,12432
108/05/26,SC1 馬鈴薯 本產,25.8,20.5,11.4,19.7,10776
108/05/28,SC1 馬鈴薯 本產,26.0,22.1,11.2,20.7,12888
108/05/29,SC1 馬鈴薯 本產,25.7,21.5,12.3,20.5,12813
108/05/30,SC1 馬鈴薯 本產,26.1,20.8,11.1,19.9,9024
108/05/31,SC1 馬鈴薯 本產,26.2,21.9,11.5,20.7,8904
108/06/01,SC1 馬鈴薯 本產,25.8,21.1,11.4,20.1,10296
108/06/02,SC1 馬鈴薯 本產,25.6,22.1,10.9,20.6,10997
108/06/04,SC1 馬鈴薯 本產,26.2,20.9,11.8,20.1,9871
108/06/05,SC1 馬鈴薯 本產,26.1,22.1,12.0,20.9,11597
108/06/06,SC1 馬鈴薯 本產,26.1,21.8,13.6,21.0,10079
108/06/07,SC1 馬鈴薯 本產,25.9,22.0,11.6,20.7,9893
108/06/08,SC1 馬鈴薯 本產,25.0,23.3,16.8,22.3,3720
108/06/11,SC1 馬鈴薯 本產,26.2,20.8,11.6,20.0,9360
108/06/12,SC1 馬鈴薯 本產,25.5,20.6,11.3,19.7,12198
108/06/13,SC1 馬鈴薯 本產,26.1,20.6,11.0,19.8,10008
108/06/14,SC1 馬鈴薯 本產,25.8,20.4,10.6,19.5,10512
108/06/15,SC1 馬鈴薯 本產,25.8,19.7,10.6,19.1,10944
108/06/16,SC1 馬鈴薯 本產,25.9,20.5,10.7,19.6,10656
108/06/18,SC1 馬鈴薯 本產,25.9,20.9,11.7,20.1,13320
108/06/19,SC1 馬鈴薯 本產,25.8,20.5,12.6,19.9,12472
108/06/20,SC1 馬鈴薯 本產,25.6,19.6,10.8,19.0,10192
108/06/21,SC1 馬鈴薯 本產,25.2,19.7,10.9,19.0,11832
108/06/22,SC1 馬鈴薯 本產,25.4,20.3,10.9,19.5,9580
108/06/23,SC1 馬鈴薯 本產,25.3,19.8,10.7,19.1,10820
108/06/25,SC1 馬鈴薯 本產,25.3,20.1,10.2,19.2,12576
108/06/26,SC1 馬鈴薯 本產,25.3,20.1,11.7,19.4,12886
108/06/27,SC1 馬鈴薯 本產,25.3,18.8,9.9,18.3,10963
108/06/28,SC1 馬鈴薯 本產,25.2,19.8,10.4,19.0,11588
108/06/29,SC1 馬鈴薯 本產,25.2,19.8,10.2,18.9,11328
108/06/30,SC1 馬鈴薯 本產,25.1,19.8,9.2,18.8,11602
108/07/02,SC1 馬鈴薯 本產,25.0,21.0,11.6,19.9,11024
108/07/03,SC1 馬鈴薯 本產,25.2,20.8,11.1,19.7,13152
108/07/04,SC1 馬鈴薯 本產,25.2,18.6,10.5,18.3,10395
108/07/05,SC1 馬鈴薯 本產,25.2,19.0,9.2,18.3,10948
108/07/06,SC1 馬鈴薯 本產,25.3,18.3,8.4,17.7,9286
108/07/07,SC1 馬鈴薯 本產,25.4,19.3,7.5,18.2,10128
108/07/09,SC1 馬鈴薯 本產,25.4,18.8,6.3,17.6,10212
108/07/10,SC1 馬鈴薯 本產,25.6,20.9,9.3,19.5,9432
108/07/11,SC1 馬鈴薯 本產,25.6,20.7,8.5,19.3,9774
108/07/12,SC1 馬鈴薯 本產,25.5,20.6,8.3,19.1,10026
108/07/13,SC1 馬鈴薯 本產,25.3,18.6,7.9,17.8,9162
108/07/14,SC1 馬鈴薯 本產,25.8,19.9,8.5,18.8,7416
108/07/16,SC1 馬鈴薯 本產,25.6,20.9,8.5,19.4,11334
108/07/17,SC1 馬鈴薯 本產,25.5,21.9,11.7,20.6,12192
108/07/18,SC1 馬鈴薯 本產,25.6,20.5,9.7,19.3,12873
108/07/19,SC1 馬鈴薯 本產,25.5,20.3,9.8,19.2,10446
108/07/20,SC1 馬鈴薯 本產,25.4,18.7,9.4,18.2,11708
108/07/21,SC1 馬鈴薯 本產,25.7,18.7,7.4,17.9,9725
108/07/23,SC1 馬鈴薯 本產,26.3,20.5,8.4,19.2,9336
108/07/24,SC1 馬鈴薯 本產,26.2,21.7,8.2,19.9,10702
108/07/25,SC1 馬鈴薯 本產,26.2,20.1,7.0,18.7,9959
108/07/26,SC1 馬鈴薯 本產,26.4,21.6,8.8,20.0,8616
108/07/27,SC1 馬鈴薯 本產,26.2,20.0,7.3,18.7,10080
108/07/28,SC1 馬鈴薯 本產,26.3,20.0,9.9,19.2,8904
108/07/30,SC1 馬鈴薯 本產,26.2,20.8,9.1,19.5,10524
108/07/31,SC1 馬鈴薯 本產,26.3,22.1,12.3,21.0,10220
108/08/01,SC1 馬鈴薯 本產,26.3,20.7,9.6,19.6,9480
108/08/02,SC1 馬鈴薯 本產,25.6,19.8,9.4,18.9,9987
108/08/03,SC1 馬鈴薯 本產,25.4,19.6,7.9,18.4,11423
108/08/04,SC1 馬鈴薯 本產,25.5,20.4,9.2,19.2,10714
108/08/06,SC1 馬鈴薯 本產,25.0,19.8,7.8,18.5,10347
108/08/07,SC1 馬鈴薯 本產,25.6,21.0,11.0,19.9,12090
108/08/08,SC1 馬鈴薯 本產,26.1,21.7,12.1,20.7,12891
108/08/09,SC1 馬鈴薯 本產,25.1,19.2,10.7,18.7,11040
108/08/10,SC1 馬鈴薯 本產,25.9,19.8,9.6,19.0,9696
108/08/11,SC1 馬鈴薯 本產,26.5,19.9,8.6,19.0,10299
108/08/13,SC1 馬鈴薯 本產,25.4,21.3,10.0,19.9,11787
108/08/14,SC1 馬鈴薯 本產,25.6,20.9,8.9,19.4,11328
108/08/15,SC1 馬鈴薯 本產,26.4,20.8,8.9,19.5,11275
108/08/18,SC1 馬鈴薯 本產,26.5,21.7,9.8,20.3,12576
108/08/20,SC1 馬鈴薯 本產,28.5,21.5,11.4,20.9,12771
108/08/21,SC1 馬鈴薯 本產,26.9,21.6,10.2,20.4,12456
108/08/22,SC1 馬鈴薯 本產,26.5,20.8,8.5,19.5,13056
108/08/23,SC1 馬鈴薯 本產,26.7,20.5,8.3,19.3,13080
108/08/24,SC1 馬鈴薯 本產,26.4,20.0,8.3,18.9,13495
108/08/25,SC1 馬鈴薯 本產,25.8,21.6,8.9,19.9,12240
108/08/27,SC1 馬鈴薯 本產,26.0,20.8,9.7,19.6,11856
108/08/28,SC1 馬鈴薯 本產,26.0,19.8,8.7,18.8,13336
108/08/29,SC1 馬鈴薯 本產,26.4,18.2,6.2,17.4,11410
108/08/30,SC1 馬鈴薯 本產,26.3,18.3,6.9,17.6,11736
108/08/31,SC1 馬鈴薯 本產,26.0,19.3,6.9,18.2,11088
108/09/01,SC1 馬鈴薯 本產,26.5,20.6,6.7,19.0,12648
108/09/03,SC1 馬鈴薯 本產,27.0,18.7,6.8,18.0,11736
108/09/04,SC1 馬鈴薯 本產,26.8,20.5,7.0,19.1,11160
108/09/05,SC1 馬鈴薯 本產,26.8,21.0,8.0,19.6,12842
108/09/06,SC1 馬鈴薯 本產,26.9,19.9,7.3,18.8,9360
108/09/07,SC1 馬鈴薯 本產,27.2,18.4,6.9,17.9,10920
108/09/08,SC1 馬鈴薯 本產,27.0,19.7,6.5,18.5,9423
108/09/10,SC1 馬鈴薯 本產,27.0,20.9,10.3,20.0,9392
108/09/11,SC1 馬鈴薯 本產,26.3,20.7,9.5,19.6,9408
108/09/12,SC1 馬鈴薯 本產,27.1,21.0,10.4,20.1,8544
108/09/13,SC1 馬鈴薯 本產,27.1,19.1,10.4,19.0,9096
108/09/14,SC1 馬鈴薯 本產,26.0,25.0,19.0,24.0,4028
108/09/17,SC1 馬鈴薯 本產,27.3,19.0,8.8,18.6,8712
108/09/18,SC1 馬鈴薯 本產,27.1,20.9,9.3,19.8,8743
108/09/19,SC1 馬鈴薯 本產,27.0,20.7,7.8,19.4,8358
108/09/20,SC1 馬鈴薯 本產,27.1,17.8,6.5,17.4,8112
108/09/21,SC1 馬鈴薯 本產,26.9,16.5,6.0,16.5,9144
108/09/22,SC1 馬鈴薯 本產,26.8,17.3,7.7,17.3,9372
108/09/24,SC1 馬鈴薯 本產,26.7,17.0,8.4,17.2,9864
108/09/25,SC1 馬鈴薯 本產,26.8,15.7,6.9,16.2,9218
108/09/26,SC1 馬鈴薯 本產,26.4,15.2,7.4,15.9,10447
108/09/27,SC1 馬鈴薯 本產,27.0,15.4,7.4,16.1,9384
108/09/28,SC1 馬鈴薯 本產,26.8,14.4,6.8,15.3,8807
108/09/29,SC1 馬鈴薯 本產,26.7,13.0,6.4,14.4,8448
108/10/01,SC1 馬鈴薯 本產,27.1,16.8,9.6,17.4,6432
108/10/02,SC1 馬鈴薯 本產,27.0,14.7,6.1,15.4,9168
108/10/03,SC1 馬鈴薯 本產,26.9,16.3,8.3,16.8,8520
108/10/04,SC1 馬鈴薯 本產,26.9,14.2,9.8,15.9,7104
108/10/05,SC1 馬鈴薯 本產,27.1,15.6,9.8,16.7,7656
108/10/06,SC1 馬鈴薯 本產,27.2,14.8,9.8,16.3,7272
108/10/08,SC1 馬鈴薯 本產,26.9,15.5,10.0,16.7,7800
108/10/09,SC1 馬鈴薯 本產,26.7,15.6,8.0,16.3,8692
108/10/10,SC1 馬鈴薯 本產,26.8,14.6,5.7,15.3,8112
108/10/11,SC1 馬鈴薯 本產,25.4,12.2,3.9,13.2,7440
108/10/12,SC1 馬鈴薯 本產,26.6,11.7,4.5,13.3,7316
108/10/13,SC1 馬鈴薯 本產,26.7,12.7,5.7,14.1,5204
108/10/15,SC1 馬鈴薯 本產,27.0,14.1,5.8,15.0,7008
108/10/16,SC1 馬鈴薯 本產,26.7,14.2,6.6,15.2,7872
108/10/18,SC1 馬鈴薯 本產,26.6,16.2,7.8,16.6,8232
108/10/19,SC1 馬鈴薯 本產,26.5,15.7,5.3,15.8,7176
108/10/20,SC1 馬鈴薯 本產,26.8,15.1,7.8,16.0,6048
108/10/22,SC1 馬鈴薯 本產,27.4,17.8,8.1,17.8,6736
108/10/23,SC1 馬鈴薯 本產,26.7,15.4,9.8,16.5,5904
108/10/24,SC1 馬鈴薯 本產,26.7,15.3,7.4,16.0,6864
108/10/25,SC1 馬鈴薯 本產,26.5,14.4,6.0,15.2,8232
108/10/26,SC1 馬鈴薯 本產,26.7,13.4,7.0,14.8,7512
108/10/27,SC1 馬鈴薯 本產,27.1,16.2,7.5,16.6,5568
108/10/29,SC1 馬鈴薯 本產,26.9,16.0,9.8,17.0,5232
108/10/30,SC1 馬鈴薯 本產,27.4,16.0,7.6,16.6,5024
108/10/31,SC1 馬鈴薯 本產,27.8,16.5,10.0,17.4,4056
108/11/01,SC1 馬鈴薯 本產,27.0,16.9,7.4,17.0,5328
108/11/02,SC1 馬鈴薯 本產,26.9,20.0,7.7,18.9,4272
108/11/03,SC1 馬鈴薯 本產,27.5,18.2,7.5,17.9,3688
108/11/05,SC1 馬鈴薯 本產,27.0,17.6,7.2,17.4,5712
108/11/06,SC1 馬鈴薯 本產,27.7,19.7,8.0,18.9,4152
108/11/07,SC1 馬鈴薯 本產,26.7,20.6,9.7,19.6,4920
108/11/08,SC1 馬鈴薯 本產,27.1,17.3,10.3,17.9,5942
108/11/09,SC1 馬鈴薯 本產,27.2,17.4,10.8,18.0,6024
108/11/10,SC1 馬鈴薯 本產,27.2,16.9,9.7,17.5,5040
108/11/12,SC1 馬鈴薯 本產,27.5,20.2,8.6,19.3,5448
108/11/13,SC1 馬鈴薯 本產,27.1,19.0,14.5,19.7,5952
108/11/15,SC1 馬鈴薯 本產,27.4,17.4,10.0,17.9,4856
108/11/16,SC1 馬鈴薯 本產,27.1,17.6,10.1,18.0,5568
108/11/17,SC1 馬鈴薯 本產,26.9,17.2,11.3,18.0,4416
108/11/19,SC1 馬鈴薯 本產,27.6,15.3,9.8,16.7,4680
108/11/20,SC1 馬鈴薯 本產,27.2,16.5,7.4,16.8,5040
108/11/21,SC1 馬鈴薯 本產,27.5,15.1,4.3,15.4,4179
108/11/22,SC1 馬鈴薯 本產,27.4,15.5,7.1,16.2,4080
108/11/23,SC1 馬鈴薯 本產,27.2,12.6,4.7,13.9,4920
108/11/24,SC1 馬鈴薯 本產,26.3,9.7,3.0,11.7,3768
108/11/26,SC1 馬鈴薯 本產,27.2,13.7,5.0,14.7,3192
108/11/27,SC1 馬鈴薯 本產,28.0,17.7,3.0,16.8,3192
108/11/28,SC1 馬鈴薯 本產,27.5,16.0,6.9,16.5,2664
108/11/29,SC1 馬鈴薯 本產,28.0,17.7,3.7,17.0,2088
108/11/30,SC1 馬鈴薯 本產,28.0,21.9,3.0,19.3,1752
108/12/01,SC1 馬鈴薯 本產,30.0,19.8,5.0,18.9,1182
108/12/03,SC1 馬鈴薯 本產,26.6,17.8,9.8,18.0,3648
108/12/04,SC1 馬鈴薯 本產,25.9,21.4,13.1,20.6,7416
108/12/05,SC1 馬鈴薯 本產,25.6,18.5,10.0,18.2,5292
108/12/06,SC1 馬鈴薯 本產,25.0,16.2,9.5,16.6,5212
108/12/07,SC1 馬鈴薯 本產,20.3,13.2,5.8,13.1,4816
108/12/08,SC1 馬鈴薯 本產,25.0,17.0,10.7,17.4,8092
108/12/10,SC1 馬鈴薯 本產,28.5,22.2,10.0,21.0,8810
108/12/11,SC1 馬鈴薯 本產,28.2,25.0,13.1,23.3,8208
108/12/12,SC1 馬鈴薯 本產,32.0,23.7,6.0,21.8,8760
108/12/13,SC1 馬鈴薯 本產,30.8,23.3,5.9,21.3,8184
108/12/14,SC1 馬鈴薯 本產,31.8,23.6,5.0,21.5,9432
108/12/15,SC1 馬鈴薯 本產,30.9,25.3,3.5,22.1,10152
108/12/17,SC1 馬鈴薯 本產,30.6,25.8,16.4,24.9,9336
108/12/18,SC1 馬鈴薯 本產,30.5,26.1,17.2,25.2,10296
108/12/19,SC1 馬鈴薯 本產,30.4,26.2,16.6,25.1,7509
108/12/20,SC1 馬鈴薯 本產,30.4,25.5,15.3,24.4,6912
108/12/21,SC1 馬鈴薯 本產,30.1,24.1,19.0,24.3,5736
108/12/22,SC1 馬鈴薯 本產,30.4,25.5,19.6,25.3,5832
108/12/24,SC1 馬鈴薯 本產,30.0,26.1,16.8,25.0,7920
108/12/25,SC1 馬鈴薯 本產,30.2,24.6,18.4,24.5,7032
108/12/26,SC1 馬鈴薯 本產,28.5,24.7,18.8,24.3,7392
108/12/27,SC1 馬鈴薯 本產,28.5,23.6,16.0,23.1,6192
108/12/28,SC1 馬鈴薯 本產,29.0,24.0,18.3,23.8,5904
108/12/29,SC1 馬鈴薯 本產,28.6,24.2,18.0,23.9,5952
108/12/31,SC1 馬鈴薯 本產,28.8,25.4,18.7,24.7,5448
109/01/02,SC1 馬鈴薯 本產,29.1,25.6,19.4,25.1,6456
