日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
103/05/13,F1 雜柑 檸檬,60.8,51.8,32.9,49.8,8279
103/05/14,F1 雜柑 檸檬,62.9,55.4,39.1,53.7,7193
103/05/15,F1 雜柑 檸檬,59.4,55.0,39.2,52.7,6829
103/05/16,F1 雜柑 檸檬,59.5,49.9,36.6,49.2,7381
103/05/17,F1 雜柑 檸檬,58.3,48.6,35.6,47.9,6692
103/05/18,F1 雜柑 檸檬,59.1,52.0,34.3,49.9,5893
103/05/20,F1 雜柑 檸檬,58.8,53.0,40.5,51.7,5688
103/05/21,F1 雜柑 檸檬,59.9,52.7,39.8,51.5,5000
103/05/22,F1 雜柑 檸檬,57.6,52.4,43.2,51.6,5087
103/05/23,F1 雜柑 檸檬,58.5,52.8,41.1,51.6,5465
103/05/24,F1 雜柑 檸檬,59.9,53.3,38.1,51.6,6404
103/05/25,F1 雜柑 檸檬,61.3,54.9,37.9,52.8,5751
103/05/27,F1 雜柑 檸檬,66.0,55.8,38.5,54.4,6413
103/05/28,F1 雜柑 檸檬,68.8,62.9,41.0,59.7,6313
103/05/29,F1 雜柑 檸檬,69.5,63.9,45.6,61.4,6980
103/05/30,F1 雜柑 檸檬,66.5,61.9,44.7,59.4,8708
103/05/31,F1 雜柑 檸檬,62.0,55.9,45.8,55.1,10490
103/06/01,F1 雜柑 檸檬,59.2,50.5,36.7,49.5,8011
103/06/02,F1 雜柑 檸檬,65.3,52.3,38.7,52.2,4786
103/06/05,F1 雜柑 檸檬,58.7,53.0,41.8,51.9,5497
103/06/06,F1 雜柑 檸檬,63.3,54.5,38.1,53.0,4667
103/06/07,F1 雜柑 檸檬,75.3,64.3,43.1,62.2,4244
103/06/08,F1 雜柑 檸檬,76.6,67.1,45.5,64.7,4409
103/06/10,F1 雜柑 檸檬,73.3,63.3,40.7,60.8,7692
103/06/11,F1 雜柑 檸檬,74.2,61.8,31.6,58.2,7622
103/06/12,F1 雜柑 檸檬,71.9,62.4,41.4,60.1,6900
103/06/13,F1 雜柑 檸檬,72.0,64.7,40.1,61.3,5380
103/06/14,F1 雜柑 檸檬,68.4,60.9,42.4,58.7,4647
103/06/15,F1 雜柑 檸檬,68.8,62.6,40.4,59.4,6076
103/06/17,F1 雜柑 檸檬,67.8,58.4,41.1,56.8,7491
103/06/18,F1 雜柑 檸檬,63.3,56.8,39.3,54.6,8089
103/06/19,F1 雜柑 檸檬,56.9,49.7,32.8,47.7,8306
103/06/20,F1 雜柑 檸檬,57.0,46.9,30.4,45.6,5544
103/06/21,F1 雜柑 檸檬,52.7,42.1,24.9,40.8,5238
103/06/22,F1 雜柑 檸檬,55.7,47.3,30.3,45.6,5131
103/06/24,F1 雜柑 檸檬,58.5,47.9,32.4,46.9,5404
103/06/25,F1 雜柑 檸檬,60.2,46.6,26.2,45.3,5028
103/06/26,F1 雜柑 檸檬,72.3,53.2,25.5,51.5,3801
103/06/27,F1 雜柑 檸檬,73.2,60.4,26.4,56.2,5056
103/06/28,F1 雜柑 檸檬,68.2,53.0,31.3,51.7,6949
103/06/29,F1 雜柑 檸檬,63.9,52.4,28.4,49.9,8046
103/07/01,F1 雜柑 檸檬,59.4,48.0,24.9,45.6,9822
103/07/02,F1 雜柑 檸檬,54.2,44.9,29.6,43.7,9727
103/07/03,F1 雜柑 檸檬,49.0,38.2,22.4,37.2,10345
103/07/04,F1 雜柑 檸檬,51.3,37.5,21.7,37.1,7017
103/07/05,F1 雜柑 檸檬,50.4,38.5,23.6,37.9,6838
103/07/06,F1 雜柑 檸檬,46.2,39.4,23.6,37.6,6023
103/07/08,F1 雜柑 檸檬,48.6,41.3,29.5,40.4,8442
103/07/09,F1 雜柑 檸檬,47.4,40.8,28.7,39.7,9584
103/07/10,F1 雜柑 檸檬,41.9,37.6,28.8,36.7,11461
103/07/11,F1 雜柑 檸檬,43.6,37.2,28.7,36.8,8525
103/07/12,F1 雜柑 檸檬,44.6,37.4,25.7,36.5,10796
103/07/13,F1 雜柑 檸檬,42.2,36.0,26.9,35.4,8777
103/07/15,F1 雜柑 檸檬,43.3,37.8,30.3,37.4,9870
103/07/16,F1 雜柑 檸檬,43.5,36.2,27.6,35.9,9420
103/07/17,F1 雜柑 檸檬,42.1,34.4,22.9,33.6,10480
103/07/18,F1 雜柑 檸檬,42.0,36.7,23.9,35.2,8758
103/07/19,F1 雜柑 檸檬,44.0,36.7,23.3,35.5,7503
103/07/20,F1 雜柑 檸檬,44.8,39.1,24.7,37.4,6936
103/07/22,F1 雜柑 檸檬,49.7,43.5,28.8,41.8,10419
103/07/23,F1 雜柑 檸檬,47.9,40.5,27.9,39.5,8974
103/07/24,F1 雜柑 檸檬,48.3,41.0,32.0,40.7,5225
103/07/25,F1 雜柑 檸檬,44.0,37.1,29.7,37.0,10121
103/07/26,F1 雜柑 檸檬,41.2,33.9,25.0,33.6,12414
103/07/27,F1 雜柑 檸檬,39.4,29.9,20.9,30.0,12193
103/07/29,F1 雜柑 檸檬,39.8,31.7,20.0,31.0,13737
103/07/30,F1 雜柑 檸檬,37.6,31.0,18.9,29.9,11342
103/07/31,F1 雜柑 檸檬,36.2,28.1,16.8,27.5,10481
103/08/01,F1 雜柑 檸檬,37.0,29.6,18.6,28.9,9205
103/08/02,F1 雜柑 檸檬,41.3,31.0,18.2,30.5,7730
103/08/03,F1 雜柑 檸檬,42.4,34.2,17.1,32.4,7284
103/08/05,F1 雜柑 檸檬,43.2,36.3,22.4,34.9,8675
103/08/06,F1 雜柑 檸檬,44.2,36.9,22.3,35.4,8789
103/08/07,F1 雜柑 檸檬,43.0,36.5,26.6,35.9,7905
103/08/08,F1 雜柑 檸檬,41.8,34.7,24.9,34.1,9087
103/08/09,F1 雜柑 檸檬,43.6,35.9,23.8,35.0,8519
103/08/10,F1 雜柑 檸檬,42.0,32.1,22.0,32.0,10506
103/08/13,F1 雜柑 檸檬,40.3,33.9,24.0,33.2,9243
103/08/14,F1 雜柑 檸檬,39.8,31.3,20.0,30.7,9110
103/08/15,F1 雜柑 檸檬,39.1,31.9,22.1,31.4,8867
103/08/16,F1 雜柑 檸檬,37.4,29.8,20.8,29.5,12265
103/08/17,F1 雜柑 檸檬,35.0,27.9,20.1,27.8,12308
103/08/19,F1 雜柑 檸檬,35.5,29.1,20.0,28.6,12772
103/08/20,F1 雜柑 檸檬,36.5,28.2,20.6,28.3,10498
103/08/21,F1 雜柑 檸檬,34.4,27.4,18.1,26.9,9237
103/08/22,F1 雜柑 檸檬,33.2,26.5,15.4,25.6,9674
103/08/23,F1 雜柑 檸檬,33.8,27.7,18.8,27.1,8486
103/08/24,F1 雜柑 檸檬,33.9,28.6,21.4,28.2,7448
103/08/26,F1 雜柑 檸檬,38.0,31.3,21.9,30.8,7070
103/08/27,F1 雜柑 檸檬,43.4,35.6,19.8,34.0,5984
103/08/28,F1 雜柑 檸檬,42.9,34.4,21.3,33.5,7413
103/08/29,F1 雜柑 檸檬,38.0,31.8,21.2,30.9,7476
103/08/30,F1 雜柑 檸檬,38.3,31.1,21.4,30.6,8463
103/08/31,F1 雜柑 檸檬,37.6,29.7,19.7,29.3,7658
103/09/02,F1 雜柑 檸檬,37.8,30.4,20.3,29.8,10093
103/09/03,F1 雜柑 檸檬,37.8,31.1,20.2,30.3,7806
103/09/04,F1 雜柑 檸檬,38.4,30.4,19.7,29.8,8909
103/09/05,F1 雜柑 檸檬,37.8,29.4,17.0,28.6,10257
103/09/06,F1 雜柑 檸檬,38.9,30.4,15.0,29.0,7332
103/09/07,F1 雜柑 檸檬,43.7,28.8,10.1,28.0,9427
103/09/08,F1 雜柑 檸檬,35.4,26.5,14.2,25.8,7412
103/09/11,F1 雜柑 檸檬,39.9,30.8,19.9,30.5,6925
103/09/12,F1 雜柑 檸檬,41.7,32.4,22.0,32.2,7650
103/09/13,F1 雜柑 檸檬,42.0,30.5,15.4,29.8,7673
103/09/14,F1 雜柑 檸檬,42.2,32.1,19.6,31.6,8756
103/09/16,F1 雜柑 檸檬,44.8,31.8,17.5,31.5,8487
103/09/17,F1 雜柑 檸檬,42.7,31.9,19.7,31.6,8483
103/09/18,F1 雜柑 檸檬,41.9,31.6,17.9,30.9,7749
103/09/19,F1 雜柑 檸檬,44.9,32.7,19.0,32.4,7288
103/09/20,F1 雜柑 檸檬,47.3,36.1,18.8,34.9,7936
103/09/21,F1 雜柑 檸檬,46.2,35.1,22.2,34.8,6613
103/09/23,F1 雜柑 檸檬,57.0,44.6,27.0,43.6,3815
103/09/24,F1 雜柑 檸檬,50.7,39.2,25.3,38.7,7098
103/09/25,F1 雜柑 檸檬,47.8,38.2,25.5,37.6,7573
103/09/26,F1 雜柑 檸檬,48.2,36.0,22.4,35.7,6888
103/09/27,F1 雜柑 檸檬,47.3,35.8,22.0,35.3,8374
103/09/28,F1 雜柑 檸檬,46.8,35.2,21.6,34.8,7000
103/09/30,F1 雜柑 檸檬,47.8,34.4,16.6,33.5,7045
103/10/01,F1 雜柑 檸檬,51.0,38.0,21.3,37.2,4703
103/10/02,F1 雜柑 檸檬,46.6,37.6,23.4,36.5,5954
103/10/03,F1 雜柑 檸檬,49.2,34.7,16.3,33.9,5991
103/10/04,F1 雜柑 檸檬,47.4,35.0,21.6,34.8,5963
103/10/05,F1 雜柑 檸檬,44.9,34.3,22.6,34.1,6194
103/10/07,F1 雜柑 檸檬,45.7,34.7,20.1,34.0,7822
103/10/08,F1 雜柑 檸檬,45.0,34.0,18.7,33.2,5908
103/10/09,F1 雜柑 檸檬,44.8,32.8,18.9,32.4,5270
103/10/10,F1 雜柑 檸檬,47.2,34.0,20.0,33.8,3684
103/10/11,F1 雜柑 檸檬,48.9,34.0,19.5,34.1,4432
103/10/12,F1 雜柑 檸檬,56.1,36.7,18.3,36.9,5202
103/10/14,F1 雜柑 檸檬,51.4,35.0,17.8,34.8,5465
103/10/15,F1 雜柑 檸檬,51.6,34.2,17.6,34.4,5720
103/10/16,F1 雜柑 檸檬,49.7,33.9,18.5,34.0,5026
103/10/17,F1 雜柑 檸檬,52.9,34.0,16.5,34.2,4495
103/10/18,F1 雜柑 檸檬,55.5,31.6,12.9,32.7,5990
103/10/19,F1 雜柑 檸檬,57.5,35.7,15.9,36.1,5216
103/10/21,F1 雜柑 檸檬,68.6,38.3,20.7,40.9,5061
103/10/22,F1 雜柑 檸檬,69.0,43.7,22.3,44.5,4980
103/10/23,F1 雜柑 檸檬,70.6,41.5,19.7,43.0,4771
103/10/24,F1 雜柑 檸檬,78.6,44.5,16.3,45.7,3896
103/10/25,F1 雜柑 檸檬,78.4,42.6,18.5,44.9,3013
103/10/26,F1 雜柑 檸檬,75.1,39.7,16.8,42.2,3541
103/10/28,F1 雜柑 檸檬,84.2,38.9,16.3,43.4,4029
103/10/29,F1 雜柑 檸檬,90.3,46.7,15.3,49.1,4602
103/10/30,F1 雜柑 檸檬,82.7,50.9,17.8,50.6,4408
103/10/31,F1 雜柑 檸檬,75.0,44.0,18.2,45.0,4361
103/11/01,F1 雜柑 檸檬,84.9,42.0,17.8,45.8,3937
103/11/02,F1 雜柑 檸檬,102.7,54.5,25.5,58.3,3552
103/11/04,F1 雜柑 檸檬,105.9,58.1,21.1,60.3,5512
103/11/05,F1 雜柑 檸檬,101.0,57.8,22.4,59.4,5285
103/11/06,F1 雜柑 檸檬,89.6,53.8,21.4,54.5,5776
103/11/07,F1 雜柑 檸檬,90.5,54.0,20.8,54.6,4659
103/11/08,F1 雜柑 檸檬,97.2,42.0,10.5,46.8,4146
103/11/09,F1 雜柑 檸檬,118.5,61.3,19.2,64.3,3316
103/11/11,F1 雜柑 檸檬,110.0,59.9,17.1,61.4,4184
103/11/12,F1 雜柑 檸檬,135.0,59.3,18.3,66.2,2227
103/11/13,F1 雜柑 檸檬,139.0,61.4,16.4,67.9,2777
103/11/14,F1 雜柑 檸檬,129.8,82.5,22.0,79.8,3791
103/11/15,F1 雜柑 檸檬,125.1,97.9,30.7,89.9,3679
103/11/16,F1 雜柑 檸檬,113.1,75.5,19.7,71.8,4967
103/11/18,F1 雜柑 檸檬,122.7,69.5,18.9,70.0,4377
103/11/19,F1 雜柑 檸檬,112.0,77.8,22.0,73.5,4039
103/11/20,F1 雜柑 檸檬,102.6,68.4,22.6,66.1,3232
103/11/21,F1 雜柑 檸檬,99.9,63.6,22.2,62.6,2706
103/11/22,F1 雜柑 檸檬,101.2,55.0,18.0,56.9,3072
103/11/23,F1 雜柑 檸檬,107.8,69.4,21.3,67.5,1523
103/11/25,F1 雜柑 檸檬,119.8,66.4,29.2,69.6,2917
103/11/26,F1 雜柑 檸檬,124.1,69.8,17.7,70.3,2604
103/11/27,F1 雜柑 檸檬,131.3,74.5,23.9,75.8,2569
103/11/28,F1 雜柑 檸檬,136.4,72.3,24.9,75.6,2508
103/11/29,F1 雜柑 檸檬,140.9,87.7,46.6,90.2,2563
103/11/30,F1 雜柑 檸檬,149.0,95.1,51.2,97.1,2307
103/12/02,F1 雜柑 檸檬,159.7,98.2,39.5,98.7,1780
103/12/03,F1 雜柑 檸檬,158.9,126.6,56.2,119.0,2029
103/12/04,F1 雜柑 檸檬,136.6,105.6,46.1,99.9,2404
103/12/05,F1 雜柑 檸檬,129.1,104.9,47.1,98.2,2697
103/12/06,F1 雜柑 檸檬,130.1,114.0,62.6,107.0,2344
103/12/07,F1 雜柑 檸檬,119.8,101.4,53.6,95.5,2506
103/12/09,F1 雜柑 檸檬,127.5,86.3,38.8,85.0,3743
103/12/10,F1 雜柑 檸檬,111.1,87.7,33.6,81.6,4348
103/12/11,F1 雜柑 檸檬,99.0,80.8,30.4,74.4,3464
103/12/12,F1 雜柑 檸檬,86.0,61.3,29.0,59.8,4143
103/12/13,F1 雜柑 檸檬,94.0,66.8,30.8,65.1,2580
103/12/14,F1 雜柑 檸檬,86.8,71.1,35.7,67.2,2436
103/12/16,F1 雜柑 檸檬,83.9,64.4,31.9,61.8,3206
103/12/17,F1 雜柑 檸檬,78.6,63.9,28.9,59.8,1888
103/12/18,F1 雜柑 檸檬,87.3,64.4,29.0,61.9,1860
103/12/19,F1 雜柑 檸檬,89.4,62.7,28.3,61.2,2602
103/12/20,F1 雜柑 檸檬,84.3,60.7,29.8,59.2,2105
103/12/21,F1 雜柑 檸檬,87.7,69.4,34.2,66.0,1374
103/12/23,F1 雜柑 檸檬,93.7,65.1,28.0,63.4,2427
103/12/24,F1 雜柑 檸檬,89.3,71.2,32.7,67.1,2605
103/12/25,F1 雜柑 檸檬,81.9,65.8,27.4,61.3,3912
103/12/26,F1 雜柑 檸檬,86.2,62.5,22.9,59.3,3487
103/12/27,F1 雜柑 檸檬,71.2,58.7,28.7,55.2,4199
103/12/28,F1 雜柑 檸檬,73.8,59.0,32.4,56.6,2727
103/12/30,F1 雜柑 檸檬,67.0,55.9,28.2,52.6,5725
103/12/31,F1 雜柑 檸檬,60.5,48.1,26.2,46.2,6474
104/01/01,F1 雜柑 檸檬,57.5,45.2,22.4,43.1,5042
104/01/02,F1 雜柑 檸檬,61.8,46.2,26.4,45.4,2154
104/01/03,F1 雜柑 檸檬,68.2,47.5,19.0,45.9,1723
104/01/04,F1 雜柑 檸檬,77.3,58.9,24.2,55.6,1546
104/01/06,F1 雜柑 檸檬,79.7,54.0,23.3,53.0,3501
104/01/07,F1 雜柑 檸檬,75.9,57.3,27.5,55.1,4069
104/01/08,F1 雜柑 檸檬,72.3,55.5,23.7,52.5,4346
104/01/09,F1 雜柑 檸檬,68.2,50.0,28.1,49.3,3772
104/01/10,F1 雜柑 檸檬,61.6,47.4,27.1,46.2,3416
104/01/11,F1 雜柑 檸檬,60.1,44.5,24.3,43.6,3455
104/01/13,F1 雜柑 檸檬,55.2,38.2,16.8,37.3,5200
104/01/14,F1 雜柑 檸檬,55.5,37.5,23.7,38.4,3432
104/01/15,F1 雜柑 檸檬,61.1,45.8,26.8,45.0,2485
104/01/16,F1 雜柑 檸檬,65.4,50.2,30.4,49.3,2430
104/01/17,F1 雜柑 檸檬,71.5,45.2,20.4,45.5,2266
104/01/18,F1 雜柑 檸檬,75.9,50.5,16.6,48.8,3104
104/01/20,F1 雜柑 檸檬,68.5,53.7,26.2,51.2,3529
104/01/21,F1 雜柑 檸檬,65.7,51.3,28.1,49.6,3034
104/01/22,F1 雜柑 檸檬,64.1,42.5,16.6,41.6,3369
104/01/23,F1 雜柑 檸檬,65.3,48.4,19.3,46.0,2866
104/01/24,F1 雜柑 檸檬,65.1,50.2,25.6,48.2,2545
104/01/25,F1 雜柑 檸檬,60.6,44.9,25.6,44.2,2236
104/01/27,F1 雜柑 檸檬,68.6,44.6,20.9,44.7,3346
104/01/28,F1 雜柑 檸檬,72.5,47.1,15.0,45.8,3301
104/01/29,F1 雜柑 檸檬,71.3,51.0,14.5,47.8,2781
104/01/30,F1 雜柑 檸檬,67.2,46.4,17.0,44.7,2994
104/01/31,F1 雜柑 檸檬,72.7,51.6,20.3,49.5,3094
104/02/01,F1 雜柑 檸檬,70.3,50.5,18.4,48.0,2250
104/02/03,F1 雜柑 檸檬,74.5,50.9,24.4,50.3,3578
104/02/04,F1 雜柑 檸檬,74.0,54.7,31.0,53.8,2742
104/02/05,F1 雜柑 檸檬,68.9,55.3,30.0,53.0,3142
104/02/06,F1 雜柑 檸檬,74.3,56.4,26.2,53.9,2496
104/02/07,F1 雜柑 檸檬,67.2,51.3,24.5,49.1,3110
104/02/08,F1 雜柑 檸檬,84.8,60.8,27.2,58.9,2160
104/02/10,F1 雜柑 檸檬,86.6,65.1,33.1,63.0,2922
104/02/11,F1 雜柑 檸檬,75.0,64.1,31.3,59.7,4634
104/02/12,F1 雜柑 檸檬,63.7,51.5,28.4,49.3,5855
104/02/13,F1 雜柑 檸檬,64.0,42.7,17.8,42.0,4032
104/02/14,F1 雜柑 檸檬,71.8,49.0,26.9,49.2,2521
104/02/15,F1 雜柑 檸檬,79.6,61.1,36.3,59.8,3426
104/02/16,F1 雜柑 檸檬,82.3,62.3,41.4,62.1,4111
104/02/17,F1 雜柑 檸檬,102.2,73.6,35.5,71.7,2812
104/02/18,F1 雜柑 檸檬,92.1,61.1,39.6,63.0,1830
104/02/24,F1 雜柑 檸檬,109.5,80.3,38.5,77.8,3282
104/02/25,F1 雜柑 檸檬,97.2,68.6,39.2,68.4,4361
104/02/26,F1 雜柑 檸檬,80.0,64.5,36.8,62.1,4980
104/02/28,F1 雜柑 檸檬,65.2,52.0,36.8,51.6,9166
104/03/01,F1 雜柑 檸檬,58.0,41.8,29.5,42.6,7275
104/03/03,F1 雜柑 檸檬,52.8,40.5,21.1,39.1,6639
104/03/04,F1 雜柑 檸檬,50.0,38.8,24.6,38.2,4832
104/03/05,F1 雜柑 檸檬,54.9,38.1,18.9,37.6,5246
104/03/06,F1 雜柑 檸檬,37.9,33.3,20.5,31.7,1949
104/03/10,F1 雜柑 檸檬,48.8,34.5,20.7,34.6,7976
104/03/11,F1 雜柑 檸檬,47.5,35.9,19.0,34.9,4518
104/03/12,F1 雜柑 檸檬,45.4,34.3,18.7,33.4,3850
104/03/13,F1 雜柑 檸檬,53.4,42.7,21.5,40.6,2500
104/03/14,F1 雜柑 檸檬,51.1,43.1,24.1,40.9,4448
104/03/15,F1 雜柑 檸檬,50.5,42.4,24.1,40.4,3596
104/03/17,F1 雜柑 檸檬,50.1,40.1,24.5,39.0,5895
104/03/18,F1 雜柑 檸檬,50.8,42.3,24.3,40.4,5266
104/03/19,F1 雜柑 檸檬,51.3,40.1,20.0,38.3,4542
104/03/20,F1 雜柑 檸檬,49.8,40.0,24.6,38.9,4601
104/03/21,F1 雜柑 檸檬,50.9,42.8,26.9,41.2,5263
