日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
088/04/16,A1 香蕉,18.0,14.0,8.0,12.4,32165
088/04/17,A1 香蕉,18.0,14.0,8.0,12.0,29253
088/04/19,A1 香蕉,16.0,12.0,8.0,12.0,28360
088/04/20,A1 香蕉,15.0,11.0,7.0,11.8,24988
088/04/21,A1 香蕉,15.0,11.0,7.0,11.8,21897
088/04/22,A1 香蕉,16.0,11.0,7.0,11.6,22581
088/04/23,A1 香蕉,13.0,10.0,6.0,10.3,26609
088/04/24,A1 香蕉,13.0,10.0,6.0,10.9,26009
088/04/26,A1 香蕉,16.0,10.0,6.0,11.8,26419
088/04/27,A1 香蕉,14.0,10.0,6.0,11.6,27441
088/04/28,A1 香蕉,24.0,18.0,10.0,11.4,21939
088/04/29,A1 香蕉,14.0,10.0,6.0,12.4,23624
088/04/30,A1 香蕉,18.0,13.0,8.0,12.1,41168
088/05/01,A1 香蕉,14.0,10.0,7.0,11.6,28788
088/05/03,A1 香蕉,16.0,12.0,7.0,12.2,26871
088/05/04,A1 香蕉,16.0,12.0,8.0,11.7,20920
088/05/05,A1 香蕉,14.0,10.0,6.0,10.9,18168
088/05/06,A1 香蕉,14.0,11.0,7.0,11.8,20601
088/05/07,A1 香蕉,20.0,16.0,12.0,13.3,19557
088/05/08,A1 香蕉,20.0,16.0,12.0,12.9,24217
088/05/09,A1 香蕉,20.0,16.0,12.0,12.9,25965
088/05/11,A1 香蕉,18.0,15.0,10.0,13.0,22076
088/05/12,A1 香蕉,25.0,18.0,10.0,13.1,17309
088/05/13,A1 香蕉,23.5,12.1,12.0,14.3,15758
088/05/14,A1 香蕉,22.7,12.6,11.9,14.5,26323
088/05/15,A1 香蕉,26.0,21.0,15.0,16.6,23580
088/05/16,A1 香蕉,27.0,20.0,13.0,16.0,23179
088/05/18,A1 香蕉,18.2,15.0,15.0,15.6,25091
088/05/19,A1 香蕉,26.0,20.0,12.0,16.1,14900
088/05/20,A1 香蕉,22.0,18.0,10.0,15.5,18203
088/05/21,A1 香蕉,22.0,18.0,10.0,15.3,12227
088/05/22,A1 香蕉,20.0,17.0,13.0,15.5,19398
088/05/23,A1 香蕉,17.9,14.7,5.0,13.4,22503
088/05/25,A1 香蕉,20.0,16.0,10.0,15.3,20915
088/05/26,A1 香蕉,19.0,16.0,10.0,15.2,15315
088/05/27,A1 香蕉,18.0,16.0,13.0,15.3,14525
088/05/28,A1 香蕉,18.0,14.0,8.0,14.9,21272
088/05/29,A1 香蕉,18.0,14.0,8.0,15.5,21224
088/05/30,A1 香蕉,18.0,14.0,8.0,14.8,31731
088/06/01,A1 香蕉,24.0,18.0,10.0,15.0,21936
088/06/02,A1 香蕉,20.0,16.0,10.0,14.6,20954
088/06/03,A1 香蕉,19.0,15.0,11.0,15.2,14486
088/06/04,A1 香蕉,17.0,14.0,10.0,14.3,12935
088/06/05,A1 香蕉,18.0,13.0,8.0,14.3,10664
088/06/06,A1 香蕉,16.0,12.0,7.0,14.0,21140
088/06/07,A1 香蕉,17.0,13.0,7.0,13.7,20333
088/06/09,A1 香蕉,17.0,13.0,7.0,14.3,15656
088/06/10,A1 香蕉,17.0,14.0,7.0,13.8,19544
088/06/11,A1 香蕉,17.0,14.0,7.0,13.6,18882
088/06/12,A1 香蕉,15.0,10.0,6.0,11.2,15344
088/06/13,A1 香蕉,19.0,15.0,8.0,14.0,26312
088/06/14,A1 香蕉,16.0,11.0,6.0,12.3,15761
088/06/15,A1 香蕉,18.0,14.0,8.0,13.1,19075
088/06/16,A1 香蕉,13.0,12.7,7.0,11.6,22037
088/06/17,A1 香蕉,13.0,8.0,4.0,11.6,20261
088/06/18,A1 香蕉,13.0,8.0,4.0,11.7,18746
088/06/21,A1 香蕉,14.0,10.0,5.0,11.4,16106
088/06/22,A1 香蕉,13.0,9.0,5.0,11.5,21169
088/06/23,A1 香蕉,14.0,10.0,5.0,11.1,13916
088/06/24,A1 香蕉,14.0,10.0,5.0,11.0,12095
088/06/25,A1 香蕉,14.0,10.0,5.0,11.1,14654
088/06/26,A1 香蕉,15.0,10.0,5.0,11.5,9719
088/06/27,A1 香蕉,15.0,10.0,5.0,11.4,15936
088/06/28,A1 香蕉,15.0,10.0,5.0,11.7,24955
088/06/29,A1 香蕉,15.0,10.0,5.0,11.9,18290
088/07/01,A1 香蕉,15.0,10.0,5.0,11.5,12113
088/07/02,A1 香蕉,18.0,11.0,6.0,11.1,13744
088/07/03,A1 香蕉,16.0,11.0,7.0,11.5,16086
088/07/04,A1 香蕉,14.0,10.0,6.0,11.6,12621
088/07/05,A1 香蕉,16.0,11.0,5.0,11.9,10020
088/07/06,A1 香蕉,17.0,12.0,6.0,11.8,7293
088/07/07,A1 香蕉,17.0,12.0,6.0,11.1,20768
088/07/09,A1 香蕉,16.0,12.0,8.0,12.0,16232
088/07/10,A1 香蕉,16.0,12.0,7.0,12.0,14475
088/07/11,A1 香蕉,15.0,11.0,6.0,11.3,17687
088/07/12,A1 香蕉,15.0,10.0,5.0,11.7,20129
088/07/13,A1 香蕉,15.0,10.0,5.0,11.3,15138
088/07/14,A1 香蕉,16.0,11.0,5.0,12.1,16736
088/07/16,A1 香蕉,18.0,15.0,11.0,12.2,13415
088/07/17,A1 香蕉,17.0,14.0,7.0,11.7,11135
088/07/18,A1 香蕉,16.0,11.0,6.0,10.9,13670
088/07/19,A1 香蕉,14.0,9.0,5.0,11.4,9216
088/07/20,A1 香蕉,15.0,11.0,8.0,11.5,12178
088/07/21,A1 香蕉,15.0,11.0,8.0,11.7,16965
088/07/23,A1 香蕉,15.0,10.0,5.0,11.7,18035
088/07/24,A1 香蕉,15.0,10.0,5.0,11.3,12674
088/07/25,A1 香蕉,14.0,9.0,4.0,11.2,14896
088/07/26,A1 香蕉,14.0,9.0,4.0,11.4,20280
088/07/27,A1 香蕉,15.0,11.0,6.0,11.9,21838
088/07/28,A1 香蕉,15.0,11.0,6.0,12.0,19110
088/07/30,A1 香蕉,17.0,12.0,6.0,12.3,15954
088/07/31,A1 香蕉,17.0,12.0,8.0,12.8,16264
088/08/01,A1 香蕉,14.0,10.0,5.0,11.3,20011
088/08/02,A1 香蕉,14.0,10.0,5.0,11.5,15733
088/08/03,A1 香蕉,15.0,10.0,5.0,12.5,11367
088/08/04,A1 香蕉,15.0,10.0,5.0,11.5,14496
088/08/05,A1 香蕉,15.0,10.0,5.0,11.8,16422
088/08/07,A1 香蕉,18.0,14.0,10.0,12.9,18112
088/08/08,A1 香蕉,18.5,12.0,12.0,13.3,22657
088/08/09,A1 香蕉,19.7,12.0,12.0,13.5,14619
088/08/10,A1 香蕉,22.0,12.0,11.7,13.9,25443
088/08/11,A1 香蕉,23.0,18.0,12.0,15.6,22983
088/08/12,A1 香蕉,26.0,20.0,14.0,15.4,18597
088/08/14,A1 香蕉,18.3,14.0,14.0,14.9,19482
088/08/15,A1 香蕉,24.8,15.0,14.7,16.9,15601
088/08/16,A1 香蕉,27.9,15.3,15.0,17.8,10889
088/08/17,A1 香蕉,23.1,16.0,14.2,17.0,15383
088/08/18,A1 香蕉,28.0,20.0,12.0,16.9,11939
088/08/19,A1 香蕉,23.0,18.0,11.0,16.7,19012
088/08/21,A1 香蕉,23.0,20.0,12.0,17.8,19831
088/08/22,A1 香蕉,24.0,18.0,12.0,17.4,21177
088/08/23,A1 香蕉,25.0,19.0,13.0,17.7,17459
088/08/24,A1 香蕉,28.0,20.0,12.0,17.9,32029
088/08/25,A1 香蕉,28.0,22.0,15.0,16.7,28830
088/08/28,A1 香蕉,30.0,22.0,12.0,16.6,27039
088/08/29,A1 香蕉,27.0,20.0,10.0,16.9,21550
088/08/30,A1 香蕉,25.0,18.0,10.0,18.2,9496
088/08/31,A1 香蕉,25.0,18.0,10.0,17.0,16302
088/09/01,A1 香蕉,24.0,18.0,10.0,17.0,15382
088/09/02,A1 香蕉,24.0,18.0,10.0,16.6,19626
088/09/03,A1 香蕉,26.0,20.0,12.0,16.6,18350
088/09/05,A1 香蕉,25.0,20.0,13.0,17.0,19890
088/09/06,A1 香蕉,23.0,18.0,14.0,16.5,24221
088/09/07,A1 香蕉,23.0,18.0,14.0,15.5,21038
088/09/08,A1 香蕉,19.0,15.0,8.0,15.1,24215
088/09/09,A1 香蕉,21.0,16.0,8.0,15.4,26655
088/09/10,A1 香蕉,24.0,17.0,10.0,16.5,26839
088/09/11,A1 香蕉,26.0,19.0,11.0,16.9,21411
088/09/13,A1 香蕉,27.0,20.0,11.0,15.6,28649
088/09/14,A1 香蕉,24.0,17.0,8.0,16.5,13469
088/09/15,A1 香蕉,24.0,16.0,7.0,15.2,21137
088/09/16,A1 香蕉,20.0,14.0,7.0,13.3,18652
088/09/17,A1 香蕉,18.0,12.0,6.0,15.2,26481
088/09/18,A1 香蕉,18.0,12.0,6.0,13.3,21520
088/09/20,A1 香蕉,15.0,11.0,6.0,13.6,22864
088/09/21,A1 香蕉,15.0,11.0,6.0,12.8,22734
088/09/22,A1 香蕉,15.0,11.0,6.0,12.7,15854
088/09/23,A1 香蕉,15.6,13.0,7.3,12.4,27092
088/09/24,A1 香蕉,14.0,10.0,5.0,10.8,28902
088/09/27,A1 香蕉,18.0,12.0,5.0,12.8,23285
088/09/28,A1 香蕉,18.0,12.0,5.0,14.6,15725
088/09/29,A1 香蕉,20.0,15.0,10.0,13.4,13242
088/09/30,A1 香蕉,19.0,14.0,9.0,12.9,16990
088/10/01,A1 香蕉,17.0,12.0,7.0,12.6,12055
088/10/02,A1 香蕉,22.0,17.0,10.0,13.7,16924
088/10/03,A1 香蕉,18.0,14.0,8.0,13.3,23089
088/10/05,A1 香蕉,19.0,14.0,8.0,13.9,16160
088/10/06,A1 香蕉,20.0,14.0,8.0,14.0,22184
088/10/07,A1 香蕉,24.0,18.0,10.0,13.8,17828
088/10/08,A1 香蕉,24.0,18.0,10.0,13.9,14940
088/10/09,A1 香蕉,24.0,18.0,13.0,13.8,27136
088/10/10,A1 香蕉,22.0,17.0,10.0,13.7,32905
088/10/12,A1 香蕉,24.0,18.0,10.0,13.8,22469
088/10/13,A1 香蕉,22.0,17.0,10.0,14.3,13230
088/10/14,A1 香蕉,20.0,15.0,8.0,13.7,21882
088/10/15,A1 香蕉,20.0,15.0,8.0,14.3,12736
088/10/16,A1 香蕉,17.0,13.0,8.0,13.4,16446
088/10/17,A1 香蕉,17.0,13.0,7.0,13.7,18689
088/10/19,A1 香蕉,17.0,13.0,7.0,13.9,29886
088/10/20,A1 香蕉,17.9,13.0,13.0,14.0,21971
088/10/21,A1 香蕉,22.0,18.0,14.0,15.0,11483
088/10/22,A1 香蕉,18.1,13.0,12.1,13.8,32123
088/10/23,A1 香蕉,20.6,13.0,13.0,14.5,25339
088/10/24,A1 香蕉,19.9,13.0,13.0,14.4,28429
088/10/26,A1 香蕉,21.8,14.0,13.3,15.4,23282
088/10/27,A1 香蕉,19.6,15.0,14.5,15.8,18006
088/10/28,A1 香蕉,20.8,15.0,15.0,16.2,22204
088/10/29,A1 香蕉,22.0,17.0,7.0,15.5,9169
088/10/30,A1 香蕉,23.0,19.0,10.0,15.6,20570
088/10/31,A1 香蕉,23.0,18.0,10.0,15.7,19248
088/11/01,A1 香蕉,24.0,19.0,10.0,15.7,19266
088/11/03,A1 香蕉,23.0,19.0,15.0,15.9,27450
088/11/04,A1 香蕉,20.3,15.0,15.0,16.1,14233
088/11/05,A1 香蕉,25.0,20.0,15.0,15.9,21711
088/11/06,A1 香蕉,25.0,20.0,15.0,16.5,14443
088/11/07,A1 香蕉,25.0,20.0,15.0,16.3,28310
088/11/08,A1 香蕉,25.0,18.0,10.0,15.9,28321
088/11/09,A1 香蕉,24.0,18.0,10.0,16.3,26360
088/11/11,A1 香蕉,26.0,20.0,12.0,17.2,22967
088/11/12,A1 香蕉,22.0,18.0,12.0,16.5,23269
088/11/13,A1 香蕉,23.0,18.0,13.0,16.7,14547
088/11/14,A1 香蕉,23.0,19.0,15.0,16.6,25865
088/11/15,A1 香蕉,21.0,18.0,14.0,16.4,12272
088/11/16,A1 香蕉,21.0,18.0,14.0,16.7,23170
088/11/18,A1 香蕉,21.0,17.0,11.0,16.6,22997
088/11/19,A1 香蕉,24.0,19.0,12.0,16.9,12604
088/11/20,A1 香蕉,27.0,22.0,15.0,16.7,23557
088/11/21,A1 香蕉,26.0,20.0,12.0,17.4,25411
088/11/22,A1 香蕉,26.0,20.0,12.0,17.3,21445
088/11/23,A1 香蕉,26.0,20.0,12.0,16.6,31264
088/11/25,A1 香蕉,23.6,16.0,16.0,17.5,12053
088/11/26,A1 香蕉,28.0,23.0,16.0,17.0,17801
088/11/27,A1 香蕉,21.2,16.0,15.9,17.0,21693
088/11/28,A1 香蕉,28.0,24.0,18.0,18.5,15942
088/11/29,A1 香蕉,25.0,20.0,13.0,18.0,15725
088/11/30,A1 香蕉,23.2,17.0,17.0,18.2,9483
088/12/01,A1 香蕉,26.0,20.0,15.0,18.4,17093
088/12/03,A1 香蕉,27.0,21.0,14.0,18.1,21818
088/12/04,A1 香蕉,26.0,20.0,14.0,17.7,21333
088/12/05,A1 香蕉,25.0,20.0,4.0,18.6,15242
088/12/06,A1 香蕉,25.0,20.0,14.0,17.7,20008
088/12/07,A1 香蕉,28.0,22.0,17.0,18.7,21858
088/12/08,A1 香蕉,26.0,20.0,12.0,18.2,25820
088/12/09,A1 香蕉,24.0,17.0,16.9,18.4,13346
088/12/11,A1 香蕉,23.3,17.0,16.8,18.2,22339
088/12/12,A1 香蕉,28.0,20.0,10.0,18.5,21168
088/12/13,A1 香蕉,30.0,25.0,18.0,19.1,16879
088/12/14,A1 香蕉,25.0,20.0,14.0,18.6,15766
088/12/15,A1 香蕉,26.0,20.0,13.0,19.1,13192
088/12/16,A1 香蕉,26.0,20.0,13.0,18.5,19298
088/12/18,A1 香蕉,30.0,24.0,16.0,19.7,11381
088/12/19,A1 香蕉,21.3,18.0,17.6,18.6,21398
088/12/20,A1 香蕉,23.8,18.0,18.0,19.1,13899
088/12/21,A1 香蕉,26.6,18.0,18.0,19.7,20557
088/12/22,A1 香蕉,28.7,18.0,17.4,20.0,18083
088/12/23,A1 香蕉,24.7,19.2,17.8,20.0,25112
088/12/25,A1 香蕉,35.0,28.0,20.0,20.7,20246
088/12/26,A1 香蕉,29.0,20.0,12.0,19.7,14124
088/12/27,A1 香蕉,35.0,28.0,18.0,20.7,9982
088/12/28,A1 香蕉,35.0,28.0,18.0,22.7,6706
088/12/29,A1 香蕉,36.0,28.0,16.0,21.0,17808
088/12/30,A1 香蕉,36.0,28.0,16.0,20.6,12081
088/12/31,A1 香蕉,32.0,22.0,12.0,20.1,18697
089/01/02,A1 香蕉,30.0,22.0,14.0,20.2,22319
089/01/03,A1 香蕉,26.0,18.0,12.0,19.5,15810
089/01/04,A1 香蕉,28.0,18.0,12.0,20.3,15126
089/01/05,A1 香蕉,28.0,20.0,10.0,20.0,18693
089/01/06,A1 香蕉,28.0,20.0,10.0,20.3,22677
089/01/07,A1 香蕉,30.0,21.0,14.0,20.2,17200
089/01/08,A1 香蕉,30.0,21.0,14.0,19.6,31827
089/01/10,A1 香蕉,28.0,20.0,10.0,20.1,19699
089/01/11,A1 香蕉,28.0,20.0,12.0,18.9,24127
089/01/12,A1 香蕉,28.0,20.0,12.0,18.1,18111
089/01/13,A1 香蕉,22.0,16.0,10.0,17.4,12978
089/01/14,A1 香蕉,22.0,15.0,8.0,17.3,18681
089/01/15,A1 香蕉,23.0,16.0,8.0,17.0,19078
089/01/17,A1 香蕉,23.0,16.0,8.0,17.1,15925
089/01/18,A1 香蕉,25.0,20.0,15.0,17.5,15381
089/01/19,A1 香蕉,27.0,20.0,12.0,17.8,19339
089/01/20,A1 香蕉,28.0,22.0,12.0,18.3,22939
089/01/21,A1 香蕉,25.0,18.0,10.0,17.6,28845
089/01/22,A1 香蕉,23.0,18.0,10.0,17.2,26659
089/01/24,A1 香蕉,23.0,18.0,10.0,17.3,18206
089/01/25,A1 香蕉,23.0,19.0,10.0,17.7,11989
089/01/26,A1 香蕉,23.0,18.0,12.0,16.7,15692
089/01/27,A1 香蕉,20.0,16.0,10.0,15.8,10161
089/01/28,A1 香蕉,20.0,16.0,10.0,17.2,10907
089/01/29,A1 香蕉,21.0,16.0,10.0,16.7,13579
089/01/30,A1 香蕉,20.0,16.0,12.0,17.0,26577
089/01/31,A1 香蕉,20.0,16.0,12.0,17.1,12281
089/02/01,A1 香蕉,20.0,16.0,12.0,16.9,11640
089/02/02,A1 香蕉,17.0,17.0,14.0,16.4,10209
089/02/03,A1 香蕉,20.0,16.0,12.0,16.9,20386
089/02/04,A1 香蕉,25.0,20.0,15.0,16.5,7475
089/02/10,A1 香蕉,23.0,17.0,10.0,15.2,32902
089/02/11,A1 香蕉,22.0,18.0,12.0,15.5,17971
089/02/12,A1 香蕉,24.0,18.0,13.0,15.9,18231
089/02/13,A1 香蕉,18.2,15.8,15.0,16.1,23760
089/02/15,A1 香蕉,25.0,22.0,16.0,16.7,13867
089/02/16,A1 香蕉,26.0,20.0,15.0,16.7,14103
089/02/17,A1 香蕉,22.0,19.0,15.0,16.7,10433
089/02/18,A1 香蕉,23.0,18.0,12.0,17.2,18394
089/02/19,A1 香蕉,23.0,18.0,12.0,17.4,25504
089/02/22,A1 香蕉,26.0,20.0,13.0,17.3,21763
089/02/23,A1 香蕉,25.0,20.0,15.0,17.5,21398
089/02/24,A1 香蕉,26.0,21.0,16.0,17.5,12958
089/02/25,A1 香蕉,23.0,20.0,16.0,17.1,16321
089/02/26,A1 香蕉,23.0,18.0,12.0,17.5,20134
089/02/27,A1 香蕉,20.2,17.0,17.0,17.6,19948
089/02/28,A1 香蕉,20.8,17.0,17.0,17.8,14092
089/03/01,A1 香蕉,19.5,17.0,17.0,17.5,22885
089/03/02,A1 香蕉,28.0,20.0,13.0,18.5,15236
089/03/03,A1 香蕉,28.0,24.0,16.0,18.6,16962
089/03/04,A1 香蕉,28.0,24.0,15.0,19.2,13704
089/03/05,A1 香蕉,30.0,24.0,17.0,18.9,32966
089/03/06,A1 香蕉,30.0,26.0,17.0,18.6,30556
089/03/07,A1 香蕉,22.2,20.0,18.6,20.2,30969
089/03/09,A1 香蕉,31.0,25.0,16.0,20.3,26940
089/03/10,A1 香蕉,29.0,24.0,17.0,20.4,15496
089/03/11,A1 香蕉,26.0,20.0,13.0,20.3,19060
089/03/12,A1 香蕉,24.0,18.0,12.0,18.3,19050
089/03/13,A1 香蕉,24.0,19.0,12.0,18.3,14397
089/03/14,A1 香蕉,25.0,19.0,12.0,18.3,22088
089/03/16,A1 香蕉,27.0,20.0,13.0,18.3,22525
089/03/17,A1 香蕉,26.0,20.0,12.0,18.2,23361
089/03/18,A1 香蕉,28.0,22.0,14.0,18.7,16068
089/03/19,A1 香蕉,28.0,22.0,14.0,18.5,30040
089/03/20,A1 香蕉,27.0,19.0,10.0,18.3,19515
089/03/21,A1 香蕉,27.0,20.0,13.0,18.3,22116
089/03/23,A1 香蕉,27.0,23.0,15.0,18.4,34886
089/03/24,A1 香蕉,27.0,23.0,15.0,18.6,22184
089/03/25,A1 香蕉,25.0,20.0,15.0,18.7,22378
089/03/26,A1 香蕉,25.0,20.0,15.0,18.5,21633
089/03/27,A1 香蕉,23.0,18.0,12.0,18.1,20431
089/03/28,A1 香蕉,23.0,18.0,12.0,18.1,15700
089/03/29,A1 香蕉,23.0,18.0,12.0,18.1,26131
089/03/31,A1 香蕉,25.0,19.0,12.0,18.2,24046
089/04/01,A1 香蕉,23.0,18.0,12.0,18.2,23710
089/04/02,A1 香蕉,23.0,19.0,12.0,17.9,30933
089/04/03,A1 香蕉,24.0,17.0,10.0,16.4,33112
089/04/06,A1 香蕉,25.0,18.0,12.0,16.4,38578
089/04/07,A1 香蕉,25.0,20.0,13.0,16.5,32757
089/04/08,A1 香蕉,24.0,20.0,14.0,16.5,24149
089/04/09,A1 香蕉,24.0,20.0,14.0,16.2,27829
089/04/10,A1 香蕉,23.0,15.0,8.0,15.7,19714
089/04/11,A1 香蕉,20.0,14.0,8.0,15.7,22293
089/04/12,A1 香蕉,21.0,18.0,15.0,15.7,17838
089/04/13,A1 香蕉,17.0,15.0,15.0,15.4,27710
089/04/15,A1 香蕉,20.0,16.0,10.0,15.2,20573
089/04/16,A1 香蕉,25.0,18.0,12.0,15.4,29970
089/04/17,A1 香蕉,21.0,18.0,12.0,15.7,24636
089/04/18,A1 香蕉,25.0,20.0,12.0,16.3,29811
089/04/19,A1 香蕉,25.0,20.0,12.0,16.3,33379
089/04/20,A1 香蕉,25.0,20.0,12.0,16.8,29355
089/04/22,A1 香蕉,26.0,21.0,14.0,17.7,26494
089/04/23,A1 香蕉,25.0,20.0,12.0,17.4,31173
089/04/24,A1 香蕉,24.0,18.0,10.0,16.4,23069
089/04/25,A1 香蕉,23.0,18.0,9.0,15.4,18262
089/04/26,A1 香蕉,23.0,19.0,13.0,15.7,27425
089/04/27,A1 香蕉,22.0,18.0,10.0,15.6,28035
089/04/28,A1 香蕉,21.0,17.0,13.0,15.3,32172
089/04/30,A1 香蕉,21.0,17.0,14.0,15.3,36060
089/05/01,A1 香蕉,21.0,16.0,10.0,15.3,30071
089/05/02,A1 香蕉,22.0,16.0,10.0,15.2,27900
089/05/03,A1 香蕉,20.7,15.0,15.0,16.1,27762
089/05/04,A1 香蕉,19.0,15.0,15.0,15.8,38076
089/05/05,A1 香蕉,25.0,21.0,15.0,16.3,44798
089/05/07,A1 香蕉,25.0,21.0,15.0,16.3,32628
089/05/08,A1 香蕉,23.0,20.0,15.0,16.5,25003
089/05/09,A1 香蕉,20.0,16.0,12.0,16.4,17555
089/05/10,A1 香蕉,20.0,16.0,12.0,15.8,32875
089/05/11,A1 香蕉,17.0,14.0,10.0,15.7,12891
089/05/12,A1 香蕉,20.0,16.0,12.0,16.0,33564
089/05/14,A1 香蕉,22.0,17.0,10.0,15.5,26050
089/05/15,A1 香蕉,22.0,16.0,10.0,15.1,27820
089/05/16,A1 香蕉,22.0,16.0,10.0,14.9,17138
089/05/17,A1 香蕉,20.0,17.0,12.0,15.4,26901
