日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
108/02/11,A1 香蕉,31.8,26.1,18.7,25.8,22140
108/02/12,A1 香蕉,33.6,25.5,15.1,25.0,20310
108/02/14,A1 香蕉,33.3,26.1,17.4,25.8,20197
108/02/15,A1 香蕉,35.6,28.9,20.2,28.5,13602
108/02/16,A1 香蕉,35.4,29.2,21.6,28.9,17609
108/02/17,A1 香蕉,33.5,27.6,19.9,27.2,19059
108/02/18,A1 香蕉,31.5,24.0,14.7,23.6,25860
108/02/19,A1 香蕉,27.8,21.2,11.9,20.7,26506
108/02/22,A1 香蕉,27.1,19.8,12.4,19.8,31542
108/02/23,A1 香蕉,25.0,17.2,10.3,17.4,29343
108/02/24,A1 香蕉,23.0,15.9,10.7,16.3,20582
108/02/26,A1 香蕉,25.2,17.5,11.3,17.8,23389
108/02/27,A1 香蕉,26.1,20.4,14.7,20.4,20680
108/02/28,A1 香蕉,26.6,20.9,15.0,20.8,20457
108/03/01,A1 香蕉,25.2,19.5,14.6,19.6,21741
108/03/02,A1 香蕉,25.1,19.9,14.5,19.8,20054
108/03/03,A1 香蕉,25.4,21.0,16.0,20.9,20955
108/03/05,A1 香蕉,26.9,21.2,14.8,21.1,25035
108/03/06,A1 香蕉,28.8,21.1,14.7,21.4,28904
108/03/07,A1 香蕉,29.4,23.0,15.1,22.7,26003
108/03/08,A1 香蕉,28.5,22.2,16.8,22.4,22518
108/03/09,A1 香蕉,29.5,23.0,18.4,23.4,18125
108/03/10,A1 香蕉,30.3,25.8,20.3,25.6,15977
108/03/12,A1 香蕉,33.6,26.0,19.0,26.1,17528
108/03/13,A1 香蕉,33.6,29.3,23.8,29.1,21129
108/03/14,A1 香蕉,36.1,28.7,24.1,29.3,17334
108/03/15,A1 香蕉,36.8,30.8,24.2,30.7,19101
108/03/16,A1 香蕉,35.7,30.3,23.9,30.1,17700
108/03/17,A1 香蕉,35.6,30.8,23.9,30.4,18331
108/03/19,A1 香蕉,40.0,33.3,26.4,33.2,19920
108/03/20,A1 香蕉,40.3,35.0,28.4,34.7,24675
108/03/21,A1 香蕉,39.3,32.6,25.5,32.5,28547
108/03/22,A1 香蕉,37.5,31.8,25.3,31.6,19768
108/03/23,A1 香蕉,38.3,32.0,25.6,32.0,20563
108/03/24,A1 香蕉,37.8,32.4,26.8,32.3,18873
108/03/26,A1 香蕉,38.4,31.8,25.3,31.8,21236
108/03/27,A1 香蕉,38.5,33.2,25.1,32.6,20304
108/03/28,A1 香蕉,38.0,32.8,26.5,32.6,18663
108/03/29,A1 香蕉,38.9,33.8,27.5,33.6,19723
108/03/30,A1 香蕉,38.8,30.9,22.1,30.7,20476
108/03/31,A1 香蕉,39.4,31.3,21.9,31.0,15984
108/04/02,A1 香蕉,41.5,33.9,27.8,34.2,21544
108/04/03,A1 香蕉,38.4,31.9,24.3,31.6,25055
108/04/04,A1 香蕉,41.7,32.9,24.1,32.9,26063
108/04/07,A1 香蕉,40.5,32.6,26.1,32.9,29686
108/04/09,A1 香蕉,39.0,32.5,24.4,32.2,23871
108/04/10,A1 香蕉,38.5,32.8,28.3,33.0,22705
108/04/11,A1 香蕉,38.4,31.7,26.3,32.0,19665
108/04/12,A1 香蕉,37.3,30.9,24.1,30.8,17568
108/04/13,A1 香蕉,37.3,30.4,22.4,30.2,20984
108/04/14,A1 香蕉,36.2,29.7,23.4,29.7,21769
108/04/16,A1 香蕉,37.0,31.0,24.2,30.8,21849
108/04/17,A1 香蕉,36.7,30.9,24.3,30.7,22456
108/04/18,A1 香蕉,36.7,29.2,22.7,29.4,28342
108/04/19,A1 香蕉,35.9,29.5,23.9,29.7,29064
108/04/20,A1 香蕉,34.4,28.0,23.3,28.3,25498
108/04/21,A1 香蕉,33.8,27.5,22.6,27.8,22566
108/04/23,A1 香蕉,34.7,28.6,21.5,28.4,21209
108/04/24,A1 香蕉,35.0,28.6,23.2,28.8,21633
108/04/25,A1 香蕉,34.7,28.8,21.2,28.4,18255
108/04/26,A1 香蕉,34.0,27.0,21.8,27.4,20988
108/04/27,A1 香蕉,33.1,25.5,18.3,25.6,25031
108/04/28,A1 香蕉,32.5,26.3,18.0,25.9,20939
108/04/30,A1 香蕉,35.1,27.6,20.3,27.6,20378
108/05/01,A1 香蕉,33.6,28.2,23.3,28.3,18440
108/05/02,A1 香蕉,35.1,29.3,23.9,29.4,16585
108/05/03,A1 香蕉,35.8,27.8,22.1,28.3,23175
108/05/04,A1 香蕉,35.5,28.1,20.1,28.0,22402
108/05/05,A1 香蕉,38.5,30.2,23.2,30.5,23526
108/05/07,A1 香蕉,37.9,30.5,24.3,30.8,24431
108/05/08,A1 香蕉,35.6,28.9,23.8,29.2,21071
108/05/09,A1 香蕉,35.6,30.1,22.2,29.6,17162
108/05/10,A1 香蕉,35.2,29.6,24.4,29.7,17681
108/05/11,A1 香蕉,34.8,29.7,23.7,29.6,17704
108/05/12,A1 香蕉,35.9,31.1,25.2,30.9,17989
108/05/14,A1 香蕉,37.3,31.0,23.1,30.7,19338
108/05/15,A1 香蕉,39.1,30.2,24.1,30.8,19378
108/05/17,A1 香蕉,43.3,34.0,20.0,33.1,18049
108/05/18,A1 香蕉,44.4,36.6,27.6,36.4,21032
108/05/19,A1 香蕉,47.1,36.4,27.1,36.7,22373
108/05/21,A1 香蕉,46.6,38.5,33.2,39.0,22197
108/05/22,A1 香蕉,45.0,35.7,27.6,35.9,19252
108/05/23,A1 香蕉,42.6,34.8,25.9,34.6,16663
108/05/24,A1 香蕉,41.9,33.9,27.7,34.3,18800
108/05/25,A1 香蕉,40.5,32.6,25.6,32.7,18713
108/05/26,A1 香蕉,44.5,34.1,27.1,34.8,17341
108/05/28,A1 香蕉,41.8,32.4,24.7,32.8,24624
108/05/29,A1 香蕉,38.2,29.7,22.8,30.0,20405
108/05/30,A1 香蕉,40.4,31.7,23.7,31.8,14950
108/05/31,A1 香蕉,43.0,34.1,24.5,34.0,15858
108/06/01,A1 香蕉,44.7,33.4,22.3,33.5,18572
108/06/02,A1 香蕉,43.4,30.7,22.0,31.5,24606
108/06/04,A1 香蕉,41.1,31.2,21.4,31.2,23860
108/06/05,A1 香蕉,43.3,34.0,23.7,33.8,17562
108/06/06,A1 香蕉,44.5,32.5,24.9,33.4,19970
108/06/07,A1 香蕉,45.2,32.8,23.1,33.3,15097
108/06/08,A1 香蕉,50.0,35.2,19.7,35.0,10951
108/06/11,A1 香蕉,49.0,31.1,19.5,32.3,14143
108/06/12,A1 香蕉,39.3,31.0,25.5,31.5,19262
108/06/13,A1 香蕉,39.7,30.4,22.9,30.7,16681
108/06/14,A1 香蕉,40.4,29.8,22.0,30.3,15473
108/06/15,A1 香蕉,40.1,32.0,21.6,31.5,17416
108/06/16,A1 香蕉,42.7,31.5,21.9,31.8,25274
108/06/18,A1 香蕉,40.9,30.0,19.0,30.0,24690
108/06/19,A1 香蕉,41.4,30.3,19.8,30.5,18933
108/06/20,A1 香蕉,40.5,30.5,21.6,30.7,15784
108/06/21,A1 香蕉,36.5,29.4,22.6,29.5,15474
108/06/22,A1 香蕉,35.1,26.9,19.6,27.1,17148
108/06/23,A1 香蕉,32.5,25.4,17.3,25.2,16335
108/06/25,A1 香蕉,33.6,26.1,17.6,25.9,16605
108/06/26,A1 香蕉,34.0,25.4,19.2,25.9,17244
108/06/27,A1 香蕉,31.2,24.9,18.4,24.9,18191
108/06/28,A1 香蕉,30.7,23.2,16.5,23.4,17890
108/06/29,A1 香蕉,29.0,21.1,15.1,21.5,19378
108/06/30,A1 香蕉,27.7,20.1,15.2,20.6,19495
108/07/02,A1 香蕉,29.7,22.1,14.6,22.1,21761
108/07/03,A1 香蕉,30.6,22.5,15.2,22.6,20976
108/07/04,A1 香蕉,30.6,21.5,14.5,21.9,21200
108/07/05,A1 香蕉,29.3,22.5,15.5,22.4,15572
108/07/06,A1 香蕉,30.7,21.0,14.3,21.6,19460
108/07/07,A1 香蕉,27.2,20.4,15.6,20.8,18402
108/07/09,A1 香蕉,27.7,20.9,14.6,21.0,18056
108/07/10,A1 香蕉,28.3,21.0,15.0,21.3,14418
108/07/11,A1 香蕉,28.0,19.8,13.0,20.1,18350
108/07/12,A1 香蕉,27.1,20.5,13.4,20.4,14973
108/07/13,A1 香蕉,27.6,20.7,13.7,20.7,17225
108/07/14,A1 香蕉,28.0,21.2,11.5,20.6,16045
108/07/16,A1 香蕉,28.7,20.1,14.1,20.6,21205
108/07/17,A1 香蕉,29.8,22.8,15.7,22.8,19877
108/07/18,A1 香蕉,32.9,25.5,17.9,25.5,17275
108/07/19,A1 香蕉,31.4,24.5,15.4,24.1,15387
108/07/20,A1 香蕉,30.2,21.3,13.3,21.5,17420
108/07/21,A1 香蕉,30.4,22.3,13.2,22.1,14293
108/07/23,A1 香蕉,31.0,22.7,14.4,22.7,17313
108/07/24,A1 香蕉,29.5,22.5,14.8,22.4,16573
108/07/25,A1 香蕉,29.8,22.2,14.8,22.3,16053
108/07/26,A1 香蕉,29.2,23.1,16.6,23.0,15895
108/07/27,A1 香蕉,30.0,23.0,16.1,23.0,16827
108/07/28,A1 香蕉,34.2,23.4,17.1,24.3,14961
108/07/30,A1 香蕉,37.3,27.4,17.3,27.4,18419
108/07/31,A1 香蕉,37.3,26.5,19.8,27.4,18468
108/08/01,A1 香蕉,36.1,28.2,20.4,28.2,17883
108/08/02,A1 香蕉,37.7,28.4,15.4,27.7,13412
108/08/03,A1 香蕉,37.3,29.0,18.4,28.6,14050
108/08/04,A1 香蕉,38.2,28.8,18.8,28.7,13410
108/08/06,A1 香蕉,39.4,30.2,21.0,30.2,13373
108/08/07,A1 香蕉,40.3,31.0,19.0,30.5,13765
108/08/08,A1 香蕉,39.1,28.5,18.1,28.5,12915
108/08/09,A1 香蕉,36.5,27.9,16.5,27.3,13294
108/08/10,A1 香蕉,35.1,25.3,16.0,25.4,14735
108/08/11,A1 香蕉,32.9,24.6,16.0,24.5,16203
108/08/13,A1 香蕉,36.5,26.4,17.4,26.6,16281
108/08/14,A1 香蕉,36.3,25.5,16.8,25.9,18169
108/08/15,A1 香蕉,36.4,27.4,19.3,27.6,20218
108/08/18,A1 香蕉,34.6,27.9,19.8,27.6,18060
108/08/20,A1 香蕉,36.1,26.8,20.1,27.3,18161
108/08/21,A1 香蕉,40.5,29.1,19.3,29.4,12508
108/08/22,A1 香蕉,40.3,31.5,21.9,31.4,15248
108/08/23,A1 香蕉,35.3,28.6,20.4,28.3,15793
108/08/24,A1 香蕉,37.7,29.1,21.7,29.3,14845
108/08/25,A1 香蕉,37.9,29.8,21.9,29.9,12508
108/08/27,A1 香蕉,37.3,27.7,16.4,27.4,17025
108/08/28,A1 香蕉,37.5,26.5,18.7,27.1,14521
108/08/29,A1 香蕉,41.2,27.8,17.3,28.4,15157
108/08/30,A1 香蕉,39.4,28.1,18.2,28.4,17117
108/08/31,A1 香蕉,43.7,32.4,24.0,33.0,13639
108/09/01,A1 香蕉,43.8,33.7,22.1,33.4,13920
108/09/03,A1 香蕉,43.8,31.8,22.0,32.3,14240
108/09/04,A1 香蕉,42.8,31.2,21.1,31.5,12005
108/09/05,A1 香蕉,39.8,29.7,20.7,29.9,17459
108/09/06,A1 香蕉,37.0,27.4,19.3,27.7,15263
108/09/07,A1 香蕉,36.7,28.0,18.3,27.8,15447
108/09/08,A1 香蕉,37.7,27.4,17.7,27.5,15881
108/09/10,A1 香蕉,37.9,28.8,21.0,29.1,15190
108/09/11,A1 香蕉,37.9,30.4,23.1,30.4,14231
108/09/12,A1 香蕉,38.7,27.3,16.3,27.4,22947
108/09/13,A1 香蕉,34.2,25.3,16.8,25.4,22212
108/09/14,A1 香蕉,32.0,25.5,17.1,25.1,10905
108/09/17,A1 香蕉,33.8,26.5,17.3,26.1,15953
108/09/18,A1 香蕉,34.6,26.6,17.4,26.4,17035
108/09/19,A1 香蕉,33.5,25.6,17.8,25.6,16616
108/09/20,A1 香蕉,34.2,25.5,17.0,25.5,16793
108/09/21,A1 香蕉,33.6,25.8,16.2,25.5,14116
108/09/22,A1 香蕉,35.6,24.6,14.7,24.8,16599
108/09/24,A1 香蕉,35.8,28.2,18.9,27.9,17528
108/09/25,A1 香蕉,37.0,29.7,21.8,29.6,15270
108/09/26,A1 香蕉,35.2,26.2,18.1,26.4,17724
108/09/27,A1 香蕉,36.1,27.2,17.6,27.1,17839
108/09/28,A1 香蕉,36.8,27.8,19.2,27.9,19077
108/09/29,A1 香蕉,35.4,26.1,15.1,25.7,20910
108/10/01,A1 香蕉,33.3,24.1,12.7,23.6,18261
108/10/02,A1 香蕉,37.1,25.4,15.9,25.8,14674
108/10/03,A1 香蕉,38.6,30.3,20.0,29.9,12278
108/10/04,A1 香蕉,37.5,29.6,19.7,29.2,17743
108/10/05,A1 香蕉,36.5,28.0,20.6,28.2,16309
108/10/06,A1 香蕉,38.5,28.2,18.3,28.3,15399
108/10/08,A1 香蕉,36.1,27.4,17.3,27.1,22162
108/10/09,A1 香蕉,34.9,26.8,18.2,26.7,15315
108/10/10,A1 香蕉,36.6,26.5,15.8,26.4,16805
108/10/11,A1 香蕉,34.8,26.9,16.3,26.4,15248
108/10/12,A1 香蕉,36.9,26.9,19.0,27.3,18279
108/10/13,A1 香蕉,37.1,28.5,20.0,28.5,19234
108/10/15,A1 香蕉,35.0,27.1,18.6,27.0,22574
108/10/16,A1 香蕉,33.6,25.8,18.1,25.9,21195
108/10/18,A1 香蕉,34.5,27.0,18.0,26.7,20617
108/10/19,A1 香蕉,35.6,25.0,18.1,25.7,23607
108/10/20,A1 香蕉,34.6,22.7,16.4,23.8,20110
108/10/22,A1 香蕉,31.1,23.3,16.9,23.6,23820
108/10/23,A1 香蕉,32.2,24.1,16.3,24.1,18178
108/10/24,A1 香蕉,32.6,24.9,16.6,24.8,17020
108/10/25,A1 香蕉,32.8,26.2,18.7,26.0,17282
108/10/26,A1 香蕉,33.9,24.6,14.9,24.5,21381
108/10/27,A1 香蕉,35.1,23.4,14.0,23.9,22814
108/10/29,A1 香蕉,32.5,23.2,15.3,23.5,25350
108/10/30,A1 香蕉,32.3,23.8,16.3,24.0,20863
108/10/31,A1 香蕉,31.1,22.5,15.6,22.9,18024
108/11/01,A1 香蕉,30.5,21.6,16.1,22.3,19258
108/11/02,A1 香蕉,29.5,21.1,13.7,21.3,21462
108/11/03,A1 香蕉,31.4,22.9,15.3,23.1,16921
108/11/05,A1 香蕉,31.7,22.5,15.1,22.9,23300
108/11/06,A1 香蕉,29.2,22.0,15.6,22.1,21884
108/11/07,A1 香蕉,29.3,22.1,15.1,22.1,20522
108/11/08,A1 香蕉,29.1,21.0,15.6,21.6,21780
108/11/09,A1 香蕉,29.9,21.3,13.6,21.5,22535
108/11/10,A1 香蕉,32.1,22.3,15.0,22.8,23628
108/11/12,A1 香蕉,31.1,22.9,16.5,23.2,27215
108/11/13,A1 香蕉,31.6,22.9,16.5,23.4,23691
108/11/15,A1 香蕉,31.4,22.6,15.7,22.9,22577
108/11/16,A1 香蕉,30.1,20.6,16.1,21.6,27495
108/11/17,A1 香蕉,27.5,21.6,16.0,21.7,22207
108/11/19,A1 香蕉,26.9,20.4,15.9,20.8,23190
108/11/20,A1 香蕉,26.8,20.5,15.5,20.8,20776
108/11/21,A1 香蕉,26.8,20.3,14.7,20.5,21608
108/11/22,A1 香蕉,25.3,18.7,12.7,18.8,22678
108/11/23,A1 香蕉,26.3,20.3,13.5,20.1,18390
108/11/24,A1 香蕉,32.2,23.6,15.3,23.6,17262
108/11/26,A1 香蕉,31.9,23.7,15.8,23.8,23493
108/11/27,A1 香蕉,30.8,22.7,16.8,23.1,21707
108/11/28,A1 香蕉,28.3,21.4,16.2,21.7,18449
108/11/29,A1 香蕉,28.8,22.2,17.8,22.6,16391
108/11/30,A1 香蕉,30.2,24.6,19.1,24.6,13047
108/12/01,A1 香蕉,33.6,26.4,18.8,26.3,14359
108/12/03,A1 香蕉,32.6,24.8,17.2,24.9,21378
108/12/04,A1 香蕉,28.5,22.9,17.8,23.0,18038
108/12/05,A1 香蕉,28.4,22.4,16.1,22.3,16222
108/12/06,A1 香蕉,28.8,22.4,16.3,22.4,17404
108/12/07,A1 香蕉,28.1,22.8,15.4,22.4,17852
108/12/08,A1 香蕉,32.2,24.5,16.3,24.4,18420
108/12/10,A1 香蕉,36.7,27.1,17.4,27.1,21078
108/12/11,A1 香蕉,36.4,28.8,19.5,28.4,18645
108/12/12,A1 香蕉,39.7,31.0,25.0,31.6,12304
108/12/13,A1 香蕉,43.6,36.2,30.3,36.5,14644
108/12/14,A1 香蕉,39.5,33.8,26.9,33.5,15579
108/12/15,A1 香蕉,38.4,33.1,25.6,32.6,15593
108/12/17,A1 香蕉,40.2,33.1,24.8,32.9,17208
108/12/18,A1 香蕉,38.1,31.4,23.3,31.1,16466
108/12/19,A1 香蕉,36.8,30.3,22.9,30.1,15513
108/12/20,A1 香蕉,37.7,32.2,25.0,31.9,12611
108/12/21,A1 香蕉,39.5,32.0,24.8,32.0,16661
108/12/22,A1 香蕉,39.2,32.7,25.8,32.6,11414
108/12/24,A1 香蕉,41.3,35.2,29.7,35.3,18697
108/12/25,A1 香蕉,41.7,34.6,28.3,34.8,18119
108/12/26,A1 香蕉,40.4,34.3,26.8,34.0,21945
108/12/27,A1 香蕉,39.9,33.2,26.4,33.2,15308
108/12/28,A1 香蕉,41.6,32.6,23.6,32.6,17840
108/12/29,A1 香蕉,39.4,32.0,25.7,32.2,13077
108/12/31,A1 香蕉,39.1,32.1,25.8,32.2,16827
109/01/01,A1 香蕉,37.3,31.0,24.8,31.0,15350
109/01/02,A1 香蕉,36.1,29.9,24.5,30.1,14727
109/01/03,A1 香蕉,35.6,29.2,22.6,29.1,16578
