日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
088/06/18,71 小番茄 ㄧ般,9.0,6.0,3.0,7.7,2864
088/06/21,71 小番茄 ㄧ般,17.0,14.0,8.0,13.7,1609
088/06/22,71 小番茄 ㄧ般,16.0,12.0,6.0,11.3,1870
088/06/23,71 小番茄 ㄧ般,15.0,10.0,5.0,9.5,2348
088/06/24,71 小番茄 ㄧ般,16.0,11.0,5.0,6.4,2295
088/06/25,71 小番茄 ㄧ般,15.0,10.0,5.0,8.6,2795
088/06/26,71 小番茄 ㄧ般,14.0,8.0,4.0,7.4,2377
088/06/27,71 小番茄 ㄧ般,14.0,9.0,4.0,8.7,2041
088/06/28,71 小番茄 ㄧ般,15.0,9.0,4.0,8.0,2611
088/06/29,71 小番茄 ㄧ般,15.0,9.0,4.0,7.3,3044
088/07/01,71 小番茄 ㄧ般,15.0,9.0,4.0,7.2,3213
088/07/02,71 小番茄 ㄧ般,12.0,8.0,4.0,6.1,3135
088/07/03,71 小番茄 ㄧ般,10.0,7.0,3.0,5.8,3003
088/07/04,71 小番茄 ㄧ般,9.0,6.0,3.0,5.9,2896
088/07/05,71 小番茄 ㄧ般,8.0,5.0,3.0,4.9,2385
088/07/06,71 小番茄 ㄧ般,6.0,4.0,2.0,3.2,2420
088/07/07,71 小番茄 ㄧ般,7.0,4.0,2.0,4.8,2039
088/07/09,71 小番茄 ㄧ般,18.0,15.0,8.0,14.0,1376
088/07/10,71 小番茄 ㄧ般,40.0,30.0,20.0,29.3,1365
088/07/11,71 小番茄 ㄧ般,35.0,25.0,15.0,25.9,2892
088/07/12,71 小番茄 ㄧ般,21.0,16.0,10.0,16.8,4141
088/07/13,71 小番茄 ㄧ般,15.0,10.0,5.0,10.1,4074
088/07/14,71 小番茄 ㄧ般,9.0,6.0,3.0,4.3,3146
088/07/16,71 小番茄 ㄧ般,15.0,10.0,5.0,12.2,1755
088/07/17,71 小番茄 ㄧ般,40.0,30.0,18.0,31.9,1257
088/07/18,71 小番茄 ㄧ般,33.0,25.0,15.0,24.8,2411
088/07/19,71 小番茄 ㄧ般,30.0,20.0,10.0,17.7,3145
088/07/20,71 小番茄 ㄧ般,30.0,20.0,10.0,16.2,2714
088/07/21,71 小番茄 ㄧ般,26.0,16.0,10.0,14.9,2765
088/07/23,71 小番茄 ㄧ般,28.0,20.0,10.0,20.4,2181
088/07/24,71 小番茄 ㄧ般,28.0,18.0,10.0,18.1,3661
088/07/25,71 小番茄 ㄧ般,22.0,14.0,7.0,14.7,3292
088/07/26,71 小番茄 ㄧ般,20.0,13.0,8.0,13.1,3165
088/07/27,71 小番茄 ㄧ般,14.0,9.0,5.0,8.9,2565
088/07/28,71 小番茄 ㄧ般,13.0,9.0,5.0,7.5,3509
088/07/30,71 小番茄 ㄧ般,28.8,19.3,9.5,19.2,1724
088/07/31,71 小番茄 ㄧ般,27.0,22.0,12.0,22.0,1711
088/08/01,71 小番茄 ㄧ般,28.0,22.0,14.0,22.1,2659
088/08/02,71 小番茄 ㄧ般,25.0,18.0,10.0,18.2,2296
088/08/03,71 小番茄 ㄧ般,24.0,16.0,8.0,16.8,2356
088/08/04,71 小番茄 ㄧ般,23.0,15.0,8.0,14.4,2739
088/08/05,71 小番茄 ㄧ般,21.0,14.0,6.0,11.9,2933
088/08/07,71 小番茄 ㄧ般,26.0,16.0,7.0,15.8,2540
088/08/08,71 小番茄 ㄧ般,28.0,20.0,12.0,21.6,1639
088/08/09,71 小番茄 ㄧ般,28.0,22.0,14.0,23.2,1549
088/08/10,71 小番茄 ㄧ般,30.0,22.0,14.0,24.3,2597
088/08/11,71 小番茄 ㄧ般,33.0,28.0,18.0,27.8,2188
088/08/12,71 小番茄 ㄧ般,38.0,30.0,18.0,30.1,2154
088/08/14,71 小番茄 ㄧ般,59.2,46.0,26.3,44.7,1483
088/08/15,71 小番茄 ㄧ般,70.0,50.0,30.0,51.5,1218
088/08/16,71 小番茄 ㄧ般,90.0,70.0,40.0,69.7,722
088/08/17,71 小番茄 ㄧ般,91.0,70.0,40.0,73.8,917
088/08/18,71 小番茄 ㄧ般,75.0,63.0,40.0,63.0,981
088/08/19,71 小番茄 ㄧ般,60.0,45.0,15.0,43.8,1225
088/08/21,71 小番茄 ㄧ般,70.0,45.0,15.0,46.2,1251
088/08/22,71 小番茄 ㄧ般,65.0,50.0,20.0,47.7,896
088/08/23,71 小番茄 ㄧ般,70.0,60.0,40.0,57.4,430
088/08/24,71 小番茄 ㄧ般,80.0,60.0,40.0,55.9,355
088/08/25,71 小番茄 ㄧ般,86.3,58.7,50.0,62.5,165
088/08/28,71 小番茄 ㄧ般,95.4,62.7,40.0,64.7,364
088/08/29,71 小番茄 ㄧ般,60.0,40.0,20.0,47.0,232
088/08/30,71 小番茄 ㄧ般,80.0,50.0,20.0,45.3,637
088/08/31,71 小番茄 ㄧ般,75.0,45.0,20.0,46.6,566
088/09/01,71 小番茄 ㄧ般,75.0,50.0,20.0,54.9,414
088/09/02,71 小番茄 ㄧ般,70.0,50.0,20.0,58.3,360
088/09/03,71 小番茄 ㄧ般,80.0,60.0,30.0,61.2,711
088/09/05,71 小番茄 ㄧ般,80.0,70.0,50.0,66.1,511
088/09/06,71 小番茄 ㄧ般,109.0,74.2,35.0,73.3,377
088/09/07,71 小番茄 ㄧ般,101.0,99.1,72.1,94.1,303
088/09/08,71 小番茄 ㄧ般,92.0,83.6,56.7,79.9,478
088/09/09,71 小番茄 ㄧ般,92.0,71.2,55.1,72.1,429
088/09/10,71 小番茄 ㄧ般,115.0,85.0,40.0,83.2,402
088/09/11,71 小番茄 ㄧ般,95.0,75.0,57.4,75.5,773
088/09/13,71 小番茄 ㄧ般,74.0,64.4,43.9,62.2,1198
088/09/14,71 小番茄 ㄧ般,65.0,55.0,40.0,56.3,1048
088/09/15,71 小番茄 ㄧ般,60.0,50.0,30.0,50.7,904
088/09/16,71 小番茄 ㄧ般,67.0,55.0,30.0,56.0,607
088/09/17,71 小番茄 ㄧ般,97.0,86.3,51.0,81.4,401
088/09/18,71 小番茄 ㄧ般,80.0,70.0,50.0,74.3,651
088/09/20,71 小番茄 ㄧ般,90.0,70.0,40.0,75.3,1224
088/09/21,71 小番茄 ㄧ般,90.0,75.0,45.0,72.5,900
088/09/22,71 小番茄 ㄧ般,85.0,75.0,55.0,73.6,1113
088/09/23,71 小番茄 ㄧ般,91.0,71.7,54.9,72.2,1825
088/09/24,71 小番茄 ㄧ般,75.0,55.0,30.0,55.2,2152
088/09/27,71 小番茄 ㄧ般,55.0,45.0,30.0,45.9,2401
088/09/28,71 小番茄 ㄧ般,54.0,46.0,30.0,32.9,2015
088/09/29,71 小番茄 ㄧ般,30.0,22.0,15.0,27.4,1096
088/09/30,71 小番茄 ㄧ般,25.0,20.0,13.0,23.3,984
088/10/01,71 小番茄 ㄧ般,35.0,28.0,15.0,29.0,988
088/10/02,71 小番茄 ㄧ般,50.0,40.0,20.0,36.6,1038
088/10/03,71 小番茄 ㄧ般,55.0,45.0,30.0,47.7,1374
088/10/05,71 小番茄 ㄧ般,58.0,48.0,30.0,54.7,1883
088/10/06,71 小番茄 ㄧ般,75.0,55.0,30.0,57.0,1855
088/10/07,71 小番茄 ㄧ般,55.0,45.0,25.0,43.6,1847
088/10/08,71 小番茄 ㄧ般,55.0,45.0,25.0,40.0,2570
088/10/09,71 小番茄 ㄧ般,50.0,35.0,20.0,33.2,1738
088/10/10,71 小番茄 ㄧ般,50.0,36.0,18.0,36.1,1699
088/10/12,71 小番茄 ㄧ般,50.0,38.0,18.0,37.2,1917
088/10/13,71 小番茄 ㄧ般,45.0,33.0,15.0,32.7,2177
088/10/14,71 小番茄 ㄧ般,40.0,30.0,15.0,30.8,2190
088/10/15,71 小番茄 ㄧ般,45.0,30.0,15.0,35.5,2196
088/10/16,71 小番茄 ㄧ般,40.0,30.0,15.0,32.8,2330
088/10/17,71 小番茄 ㄧ般,33.0,23.0,12.0,24.1,2641
088/10/19,71 小番茄 ㄧ般,36.0,25.0,12.0,26.1,2677
088/10/20,71 小番茄 ㄧ般,34.0,24.0,12.0,24.0,2491
088/10/21,71 小番茄 ㄧ般,35.0,25.0,14.0,25.0,2467
088/10/22,71 小番茄 ㄧ般,33.0,25.0,14.0,23.2,3152
088/10/23,71 小番茄 ㄧ般,30.0,20.0,10.0,22.5,3675
088/10/24,71 小番茄 ㄧ般,28.0,20.0,10.0,20.1,3623
088/10/26,71 小番茄 ㄧ般,28.0,20.0,10.0,18.4,6390
088/10/27,71 小番茄 ㄧ般,25.0,18.0,8.0,20.4,4964
088/10/28,71 小番茄 ㄧ般,25.0,18.0,10.0,17.2,5855
088/10/29,71 小番茄 ㄧ般,25.0,18.0,10.0,17.3,4344
088/10/30,71 小番茄 ㄧ般,28.0,20.0,10.0,20.2,3557
088/10/31,71 小番茄 ㄧ般,29.0,22.0,12.0,22.9,3811
088/11/01,71 小番茄 ㄧ般,30.0,24.0,15.0,23.6,3719
088/11/03,71 小番茄 ㄧ般,32.0,25.0,15.0,24.7,6724
088/11/04,71 小番茄 ㄧ般,33.0,25.0,15.0,24.8,5937
088/11/05,71 小番茄 ㄧ般,28.0,23.0,15.0,22.8,5583
088/11/06,71 小番茄 ㄧ般,28.0,23.0,15.0,22.0,7048
088/11/07,71 小番茄 ㄧ般,27.0,22.0,14.0,18.7,7450
088/11/08,71 小番茄 ㄧ般,27.0,20.0,10.0,21.0,5264
088/11/09,71 小番茄 ㄧ般,30.0,24.0,14.0,23.8,5268
088/11/11,71 小番茄 ㄧ般,30.0,24.0,14.0,23.2,6739
088/11/12,71 小番茄 ㄧ般,30.0,22.0,12.0,21.5,8027
088/11/13,71 小番茄 ㄧ般,28.0,20.0,10.0,19.6,7299
088/11/14,71 小番茄 ㄧ般,24.0,14.0,5.0,15.3,8562
088/11/15,71 小番茄 ㄧ般,15.0,10.0,4.0,10.3,9438
088/11/16,71 小番茄 ㄧ般,16.0,11.0,5.0,9.9,7753
088/11/18,71 小番茄 ㄧ般,13.0,8.0,3.0,8.5,7983
088/11/19,71 小番茄 ㄧ般,13.0,9.0,4.0,10.1,6553
088/11/20,71 小番茄 ㄧ般,17.0,13.0,6.0,13.0,4969
088/11/21,71 小番茄 ㄧ般,18.0,14.0,8.0,13.5,5245
088/11/22,71 小番茄 ㄧ般,19.0,15.0,10.0,14.9,3958
088/11/23,71 小番茄 ㄧ般,28.7,23.6,16.1,23.1,2450
088/11/25,71 小番茄 ㄧ般,30.0,22.0,10.0,20.9,6724
088/11/26,71 小番茄 ㄧ般,28.0,22.0,12.0,22.5,4835
088/11/27,71 小番茄 ㄧ般,30.0,24.0,15.0,24.4,3434
088/11/28,71 小番茄 ㄧ般,30.0,24.0,15.0,22.8,4591
088/11/29,71 小番茄 ㄧ般,25.0,19.0,10.0,19.6,4028
088/11/30,71 小番茄 ㄧ般,24.0,18.0,10.0,18.8,3364
088/12/01,71 小番茄 ㄧ般,20.0,14.0,8.0,14.2,5521
088/12/03,71 小番茄 ㄧ般,20.0,14.0,8.0,13.4,8178
088/12/04,71 小番茄 ㄧ般,18.0,14.0,8.0,13.5,6278
088/12/05,71 小番茄 ㄧ般,20.0,15.0,8.0,15.1,4041
088/12/06,71 小番茄 ㄧ般,20.0,15.0,8.0,18.0,3599
088/12/07,71 小番茄 ㄧ般,24.0,19.0,10.0,19.3,4000
088/12/08,71 小番茄 ㄧ般,25.0,20.0,14.0,19.9,4834
088/12/09,71 小番茄 ㄧ般,25.0,20.0,14.0,18.9,5893
088/12/11,71 小番茄 ㄧ般,24.0,20.0,14.0,17.0,8788
088/12/12,71 小番茄 ㄧ般,17.0,12.0,6.0,13.8,10494
088/12/13,71 小番茄 ㄧ般,18.0,12.0,5.0,11.6,7004
088/12/14,71 小番茄 ㄧ般,13.0,8.0,3.0,9.5,5909
088/12/15,71 小番茄 ㄧ般,13.0,8.0,3.0,7.7,8608
088/12/16,71 小番茄 ㄧ般,12.0,8.0,3.0,8.2,7036
088/12/18,71 小番茄 ㄧ般,18.0,14.0,5.0,11.8,3980
088/12/19,71 小番茄 ㄧ般,24.0,17.0,6.0,15.3,3368
088/12/20,71 小番茄 ㄧ般,26.0,19.0,8.0,18.4,2488
088/12/21,71 小番茄 ㄧ般,25.0,17.0,8.0,16.9,3209
088/12/22,71 小番茄 ㄧ般,28.0,20.0,10.0,21.4,3459
088/12/23,71 小番茄 ㄧ般,32.0,22.0,10.0,27.8,3853
088/12/25,71 小番茄 ㄧ般,28.0,20.0,8.0,21.8,8858
088/12/26,71 小番茄 ㄧ般,28.0,18.0,8.0,18.6,8335
088/12/27,71 小番茄 ㄧ般,25.0,15.0,6.0,15.5,6768
088/12/28,71 小番茄 ㄧ般,22.0,15.0,6.0,13.7,5301
088/12/29,71 小番茄 ㄧ般,22.0,15.0,6.0,14.0,4610
088/12/30,71 小番茄 ㄧ般,22.0,15.0,6.0,14.6,7080
088/12/31,71 小番茄 ㄧ般,20.0,12.0,5.0,12.3,8829
089/01/02,71 小番茄 ㄧ般,20.0,14.0,6.0,13.7,8960
089/01/03,71 小番茄 ㄧ般,20.0,14.0,6.0,12.9,7429
089/01/04,71 小番茄 ㄧ般,20.0,14.0,6.0,12.0,5982
089/01/05,71 小番茄 ㄧ般,16.0,11.0,5.0,11.0,6766
089/01/06,71 小番茄 ㄧ般,14.0,9.0,3.0,9.4,9079
089/01/07,71 小番茄 ㄧ般,13.0,8.0,3.0,8.7,8806
089/01/08,71 小番茄 ㄧ般,13.0,9.0,3.0,7.2,8568
089/01/10,71 小番茄 ㄧ般,13.0,8.0,3.0,7.6,9676
089/01/11,71 小番茄 ㄧ般,15.0,10.0,3.0,9.1,6772
089/01/12,71 小番茄 ㄧ般,14.0,10.0,3.0,9.5,9112
089/01/13,71 小番茄 ㄧ般,14.0,9.0,3.0,9.3,8133
089/01/14,71 小番茄 ㄧ般,14.0,9.0,4.0,8.6,9118
089/01/15,71 小番茄 ㄧ般,12.0,7.0,3.0,6.9,7286
089/01/17,71 小番茄 ㄧ般,12.0,7.0,3.0,8.9,7934
089/01/18,71 小番茄 ㄧ般,13.0,8.0,3.0,8.0,6075
089/01/19,71 小番茄 ㄧ般,13.0,8.0,3.0,7.6,6280
089/01/20,71 小番茄 ㄧ般,13.0,8.0,3.0,7.3,5919
089/01/21,71 小番茄 ㄧ般,12.0,7.0,3.0,7.7,5697
089/01/22,71 小番茄 ㄧ般,13.0,8.0,3.0,10.7,4585
089/01/24,71 小番茄 ㄧ般,16.0,12.0,5.0,10.8,6393
089/01/25,71 小番茄 ㄧ般,16.0,12.0,5.0,9.5,7869
089/01/26,71 小番茄 ㄧ般,11.0,7.0,3.0,7.7,5129
089/01/27,71 小番茄 ㄧ般,17.0,12.0,5.0,10.7,1152
089/01/28,71 小番茄 ㄧ般,20.0,12.0,5.0,15.9,1573
089/01/29,71 小番茄 ㄧ般,25.0,18.0,5.0,17.0,3588
089/01/30,71 小番茄 ㄧ般,30.0,22.0,15.0,16.7,6392
089/01/31,71 小番茄 ㄧ般,32.0,22.0,8.0,20.6,4913
089/02/01,71 小番茄 ㄧ般,30.0,20.0,6.0,18.6,7405
089/02/02,71 小番茄 ㄧ般,34.0,24.0,8.0,20.2,7475
089/02/03,71 小番茄 ㄧ般,32.0,22.0,4.0,16.7,8367
089/02/04,71 小番茄 ㄧ般,18.0,11.0,3.0,10.8,5062
089/02/10,71 小番茄 ㄧ般,18.0,13.0,6.0,13.1,8224
089/02/11,71 小番茄 ㄧ般,16.0,11.0,5.0,11.3,7163
089/02/12,71 小番茄 ㄧ般,17.0,12.0,5.0,10.3,6744
089/02/13,71 小番茄 ㄧ般,20.0,14.0,6.0,14.0,3679
089/02/15,71 小番茄 ㄧ般,20.0,14.0,6.0,12.7,6823
089/02/16,71 小番茄 ㄧ般,14.0,9.0,3.0,8.3,10347
089/02/17,71 小番茄 ㄧ般,10.0,7.0,3.0,5.8,9780
089/02/18,71 小番茄 ㄧ般,9.0,6.0,3.0,6.0,5473
089/02/19,71 小番茄 ㄧ般,20.0,14.0,5.0,12.3,2514
089/02/22,71 小番茄 ㄧ般,28.0,23.0,17.0,18.3,3949
089/02/23,71 小番茄 ㄧ般,30.0,24.0,15.0,19.8,4158
089/02/24,71 小番茄 ㄧ般,24.0,18.0,7.0,18.3,5612
089/02/25,71 小番茄 ㄧ般,24.0,18.0,7.0,11.0,5732
089/02/26,71 小番茄 ㄧ般,17.0,12.0,5.0,11.6,3884
089/02/27,71 小番茄 ㄧ般,28.0,20.0,13.0,16.9,1904
089/02/28,71 小番茄 ㄧ般,30.0,24.0,10.0,22.0,2672
089/03/01,71 小番茄 ㄧ般,30.0,23.0,10.0,23.0,4560
