日期,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
088/04/14,11 椰子,16.0,11.0,7.0,11.9,5721
088/04/15,11 椰子,16.0,12.0,8.0,12.4,8606
088/04/16,11 椰子,16.0,12.0,8.0,13.3,10532
088/04/17,11 椰子,18.0,13.0,8.0,13.0,11066
088/04/19,11 椰子,17.0,12.0,7.0,14.0,13246
088/04/20,11 椰子,16.0,12.0,7.0,12.5,11838
088/04/21,11 椰子,15.0,12.0,8.0,11.7,15486
088/04/22,11 椰子,15.0,11.0,7.0,12.2,9781
088/04/23,11 椰子,15.0,12.0,8.0,12.5,9247
088/04/24,11 椰子,16.0,12.0,8.0,11.5,12406
088/04/26,11 椰子,16.0,12.0,8.0,11.6,16942
088/04/27,11 椰子,15.0,11.0,7.0,11.3,12713
088/04/28,11 椰子,15.0,11.0,7.0,10.8,8154
088/04/29,11 椰子,15.0,11.0,7.0,12.5,5696
088/04/30,11 椰子,16.0,12.0,7.0,12.2,8701
088/05/01,11 椰子,16.0,12.0,7.0,11.6,2647
088/05/03,11 椰子,15.0,11.0,7.0,11.1,4653
088/05/04,11 椰子,17.0,13.0,7.0,11.5,6015
088/05/05,11 椰子,17.0,13.0,7.0,13.2,7694
088/05/06,11 椰子,16.0,12.0,7.0,11.5,9442
088/05/07,11 椰子,18.0,14.0,7.0,14.3,2653
088/05/08,11 椰子,20.0,14.0,7.0,14.1,3246
088/05/09,11 椰子,20.0,14.0,7.0,12.6,12519
088/05/11,11 椰子,19.0,14.0,11.0,15.4,6743
088/05/12,11 椰子,18.0,14.0,10.0,12.4,10138
088/05/13,11 椰子,18.0,14.0,10.0,13.3,10838
088/05/14,11 椰子,15.0,12.0,9.0,11.9,14437
088/05/15,11 椰子,15.0,12.0,8.0,11.1,14253
088/05/16,11 椰子,14.0,10.0,6.0,9.8,13537
088/05/18,11 椰子,15.0,11.0,7.0,11.7,10338
088/05/19,11 椰子,16.0,12.0,7.0,10.6,12024
088/05/20,11 椰子,15.0,11.0,7.0,11.0,6423
088/05/21,11 椰子,15.0,11.0,7.0,11.2,7889
088/05/22,11 椰子,17.0,13.0,8.0,11.7,8331
088/05/23,11 椰子,17.0,13.0,8.0,12.5,10737
088/05/25,11 椰子,17.0,13.0,8.0,12.2,13933
088/05/26,11 椰子,16.0,12.0,8.0,11.1,14647
088/05/27,11 椰子,16.0,13.0,8.0,11.4,8618
088/05/28,11 椰子,14.0,11.0,7.0,10.7,5180
088/05/29,11 椰子,14.0,11.0,7.0,10.1,339
088/05/30,11 椰子,13.0,11.0,7.0,11.1,2388
088/06/01,11 椰子,17.0,13.0,8.0,11.9,12234
088/06/02,11 椰子,18.0,14.0,8.0,13.1,7236
088/06/03,11 椰子,16.0,12.0,7.0,13.9,8845
088/06/04,11 椰子,18.0,13.0,7.0,13.7,9112
088/06/05,11 椰子,20.0,15.0,8.0,14.4,7428
088/06/06,11 椰子,16.0,12.0,7.0,11.8,9222
088/06/07,11 椰子,16.0,12.0,8.0,11.6,7147
088/06/09,11 椰子,16.0,12.0,8.0,13.1,4714
088/06/10,11 椰子,18.0,13.0,8.0,13.8,7176
088/06/11,11 椰子,20.0,14.0,10.0,14.3,9241
088/06/12,11 椰子,20.0,16.0,10.0,15.1,8464
088/06/13,11 椰子,20.0,16.0,10.0,14.9,9535
088/06/14,11 椰子,20.0,16.0,10.0,13.8,14275
088/06/15,11 椰子,17.0,13.0,8.0,13.1,9767
088/06/16,11 椰子,18.0,13.0,8.0,13.6,7778
088/06/17,11 椰子,18.0,14.0,8.0,12.8,8062
088/06/18,11 椰子,14.0,10.0,6.0,11.4,12818
088/06/21,11 椰子,17.0,12.0,8.0,13.4,5543
088/06/22,11 椰子,19.0,14.0,8.0,14.9,3851
088/06/23,11 椰子,21.0,16.0,10.0,15.4,3223
088/06/24,11 椰子,21.0,16.0,10.0,15.2,5315
088/06/25,11 椰子,20.0,15.0,10.0,16.0,7960
088/06/26,11 椰子,22.0,17.0,10.0,16.9,12102
088/06/27,11 椰子,22.0,17.0,10.0,17.5,13130
088/06/28,11 椰子,22.0,17.0,10.0,17.0,15941
088/06/29,11 椰子,23.0,17.0,10.0,15.6,12499
088/07/01,11 椰子,26.0,16.0,10.0,15.3,14619
088/07/02,11 椰子,20.0,16.0,10.0,14.4,12306
088/07/03,11 椰子,18.0,14.0,8.0,14.1,9879
088/07/04,11 椰子,18.0,14.0,8.0,14.8,4614
088/07/05,11 椰子,20.0,14.0,8.0,15.0,5860
088/07/06,11 椰子,20.0,15.0,10.0,15.4,4577
088/07/07,11 椰子,20.0,15.0,10.0,14.5,4591
088/07/09,11 椰子,21.0,17.0,10.0,15.1,3447
088/07/10,11 椰子,23.0,18.0,12.0,15.7,4647
088/07/11,11 椰子,24.0,18.0,13.0,17.6,4228
088/07/12,11 椰子,27.0,20.0,14.0,17.5,6435
088/07/13,11 椰子,30.0,20.0,14.0,20.2,6113
088/07/14,11 椰子,28.0,18.0,10.0,20.9,8969
088/07/16,11 椰子,28.0,20.0,12.0,19.7,10027
088/07/17,11 椰子,28.0,20.0,12.0,20.8,4378
088/07/18,11 椰子,28.0,20.0,12.0,19.5,4640
088/07/19,11 椰子,28.0,20.0,12.0,19.9,6820
088/07/20,11 椰子,28.0,18.0,10.0,21.4,4731
088/07/21,11 椰子,28.0,24.0,12.0,19.1,8023
088/07/23,11 椰子,26.0,20.0,12.0,18.7,12266
088/07/24,11 椰子,25.0,18.0,10.0,18.0,5406
088/07/25,11 椰子,25.0,18.0,10.0,19.2,6144
088/07/26,11 椰子,26.0,18.0,10.0,18.2,5785
088/07/27,11 椰子,26.0,18.0,10.0,18.0,3392
088/07/28,11 椰子,23.0,18.0,10.0,20.8,2017
088/07/30,11 椰子,31.0,21.0,12.0,19.5,3978
088/07/31,11 椰子,30.0,20.0,12.0,19.1,6836
088/08/01,11 椰子,26.0,18.0,12.0,19.4,7057
088/08/02,11 椰子,28.0,20.0,14.0,20.3,6080
088/08/03,11 椰子,28.0,20.0,14.0,20.2,6029
088/08/04,11 椰子,28.0,20.0,14.0,19.5,5939
088/08/05,11 椰子,28.0,20.0,14.0,19.9,3413
088/08/07,11 椰子,30.0,22.0,14.0,20.3,3426
088/08/08,11 椰子,28.0,20.0,14.0,19.0,2305
088/08/09,11 椰子,32.0,24.0,16.0,22.3,2761
088/08/10,11 椰子,31.0,23.0,18.0,21.6,2296
088/08/11,11 椰子,34.0,26.0,18.0,24.1,3281
088/08/12,11 椰子,33.0,25.0,15.0,25.1,5606
088/08/14,11 椰子,32.0,25.0,15.0,24.7,4210
088/08/15,11 椰子,34.0,25.0,15.0,24.1,7353
088/08/16,11 椰子,33.0,24.0,15.0,24.8,7833
088/08/17,11 椰子,32.0,25.0,15.0,23.1,9305
088/08/18,11 椰子,30.0,22.0,12.0,20.2,5289
088/08/19,11 椰子,30.0,22.0,12.0,20.1,6902
088/08/21,11 椰子,28.0,20.0,12.0,19.6,11572
088/08/22,11 椰子,28.0,20.0,12.0,20.0,3714
088/08/23,11 椰子,30.0,22.0,13.0,21.2,4450
088/08/24,11 椰子,30.0,23.0,14.0,20.9,4811
088/08/25,11 椰子,26.0,18.0,12.0,19.4,3495
088/08/28,11 椰子,26.0,18.0,12.0,19.2,4684
088/08/29,11 椰子,26.0,18.0,12.0,18.6,4938
088/08/30,11 椰子,26.0,18.0,12.0,18.7,4887
088/08/31,11 椰子,26.0,20.0,12.0,18.9,4539
088/09/01,11 椰子,25.0,18.0,10.0,18.3,3901
088/09/02,11 椰子,26.0,18.0,10.0,18.5,3587
088/09/03,11 椰子,25.0,18.0,12.0,18.2,1363
088/09/05,11 椰子,26.0,18.0,12.0,19.1,2571
088/09/06,11 椰子,26.0,18.0,12.0,20.4,1650
088/09/07,11 椰子,28.0,20.0,14.0,20.3,3990
088/09/08,11 椰子,29.0,19.0,13.0,21.7,2938
088/09/09,11 椰子,30.0,22.0,16.0,22.3,3226
088/09/10,11 椰子,32.0,24.0,16.0,21.0,3837
088/09/11,11 椰子,30.0,23.0,16.0,22.3,4328
088/09/13,11 椰子,28.0,23.0,15.0,22.8,5124
088/09/14,11 椰子,25.7,21.5,15.4,21.1,3046
088/09/15,11 椰子,30.0,22.0,12.0,21.8,3668
088/09/16,11 椰子,30.0,22.0,12.0,22.8,3249
088/09/17,11 椰子,32.0,22.0,12.0,22.9,2562
088/09/18,11 椰子,30.0,20.0,12.0,20.6,5217
088/09/20,11 椰子,30.0,20.0,12.0,21.9,7561
088/09/21,11 椰子,28.0,20.0,12.0,21.4,4389
088/09/22,11 椰子,28.0,20.0,12.0,20.9,1872
088/09/23,11 椰子,26.6,20.1,12.1,19.8,4771
088/09/24,11 椰子,28.0,20.0,12.0,17.8,3226
088/09/27,11 椰子,28.0,20.0,12.0,20.4,4834
088/09/28,11 椰子,27.0,20.0,12.0,20.2,2511
088/09/29,11 椰子,28.0,20.0,12.0,18.8,4721
088/09/30,11 椰子,26.0,18.0,10.0,17.9,6455
088/10/01,11 椰子,22.0,17.0,10.0,17.0,2706
088/10/02,11 椰子,28.0,20.0,12.0,20.1,2798
088/10/03,11 椰子,26.5,20.5,17.0,21.0,4054
088/10/05,11 椰子,28.0,22.0,12.0,20.2,5309
088/10/06,11 椰子,25.0,18.0,10.0,18.9,4445
088/10/07,11 椰子,28.0,20.0,12.0,18.4,2211
088/10/08,11 椰子,25.0,18.0,12.0,18.9,2088
088/10/09,11 椰子,20.0,20.0,20.0,20.0,1051
088/10/10,11 椰子,22.4,20.0,19.4,20.4,2448
088/10/12,11 椰子,26.0,18.0,12.0,19.3,10150
088/10/13,11 椰子,26.0,18.0,12.0,19.2,5638
088/10/14,11 椰子,21.9,18.4,14.2,18.3,5843
088/10/15,11 椰子,20.1,17.0,13.3,16.9,3273
088/10/16,11 椰子,21.6,17.0,13.5,17.2,4383
088/10/17,11 椰子,20.5,15.5,11.4,15.7,1549
088/10/19,11 椰子,19.7,16.0,12.8,16.1,4480
088/10/20,11 椰子,20.3,16.4,11.5,16.2,2577
088/10/21,11 椰子,23.0,16.0,10.0,15.1,5284
088/10/22,11 椰子,20.0,15.0,10.0,14.5,5470
088/10/23,11 椰子,22.0,16.0,8.0,14.3,4869
088/10/24,11 椰子,20.0,15.0,8.0,13.4,6036
088/10/26,11 椰子,18.0,14.0,8.0,13.6,7118
088/10/27,11 椰子,18.0,14.0,8.0,13.3,7014
088/10/28,11 椰子,16.0,12.0,8.0,11.7,3692
088/10/29,11 椰子,17.0,12.0,8.0,12.6,4791
088/10/30,11 椰子,13.0,10.0,7.0,10.4,3806
088/10/31,11 椰子,16.0,11.0,7.0,11.4,3888
088/11/01,11 椰子,16.0,10.0,7.0,11.6,6707
088/11/03,11 椰子,16.0,12.0,6.0,11.1,5279
088/11/04,11 椰子,16.0,11.0,7.0,10.7,3953
088/11/05,11 椰子,16.0,11.0,7.0,11.9,2735
088/11/06,11 椰子,16.0,12.0,7.0,11.0,3645
088/11/07,11 椰子,16.0,12.0,7.0,10.4,6079
088/11/08,11 椰子,16.0,12.0,7.0,11.5,4711
088/11/09,11 椰子,16.0,12.0,7.0,11.1,3720
088/11/11,11 椰子,16.0,11.0,7.0,11.9,4320
088/11/12,11 椰子,16.0,11.0,7.0,11.7,5452
088/11/13,11 椰子,16.0,11.0,7.0,9.9,4663
088/11/14,11 椰子,13.0,9.0,6.0,10.6,2715
088/11/15,11 椰子,15.0,11.0,7.0,11.5,2763
088/11/16,11 椰子,15.0,11.0,7.0,9.9,3980
088/11/18,11 椰子,14.0,10.0,5.0,9.8,6193
088/11/19,11 椰子,14.0,10.0,6.0,9.8,4804
088/11/20,11 椰子,14.0,10.0,5.0,9.7,4445
088/11/21,11 椰子,14.0,10.0,5.0,9.2,3230
088/11/22,11 椰子,14.0,10.0,6.0,9.3,1970
088/11/23,11 椰子,14.0,10.0,6.0,12.1,3037
088/11/25,11 椰子,16.0,11.0,6.0,8.9,5982
088/11/26,11 椰子,13.0,9.0,5.0,7.9,6474
088/11/27,11 椰子,13.0,9.0,5.0,8.5,3818
088/11/28,11 椰子,12.0,9.0,5.0,9.9,4245
088/11/29,11 椰子,12.0,9.0,5.0,8.1,4920
088/11/30,11 椰子,11.0,8.0,5.0,8.3,2109
088/12/01,11 椰子,9.0,7.0,5.0,7.8,1157
088/12/03,11 椰子,13.0,10.0,7.0,8.5,4067
088/12/04,11 椰子,13.0,10.0,6.0,9.5,4025
088/12/05,11 椰子,15.0,11.0,8.0,9.6,3978
088/12/06,11 椰子,14.0,11.0,8.0,10.7,2173
088/12/07,11 椰子,14.0,10.0,6.0,10.3,3198
088/12/08,11 椰子,14.0,10.0,6.0,10.3,2566
088/12/09,11 椰子,13.0,10.0,7.0,9.3,3358
088/12/11,11 椰子,13.0,10.0,7.0,9.5,5990
088/12/12,11 椰子,13.0,10.0,6.0,8.7,7848
088/12/13,11 椰子,13.0,10.0,6.0,9.3,3924
088/12/14,11 椰子,12.0,9.0,6.0,8.3,3469
088/12/15,11 椰子,12.0,9.0,6.0,7.5,4575
088/12/16,11 椰子,12.0,8.0,5.0,8.4,2243
088/12/18,11 椰子,10.2,7.6,7.0,8.0,1105
088/12/19,11 椰子,8.0,8.0,8.0,8.0,1200
088/12/20,11 椰子,8.0,8.0,7.0,7.8,532
088/12/21,11 椰子,13.0,8.9,8.0,9.6,480
088/12/22,11 椰子,11.4,8.0,8.0,8.7,2684
088/12/23,11 椰子,10.6,8.0,6.3,8.2,1320
088/12/25,11 椰子,11.0,8.0,7.3,8.5,2533
088/12/26,11 椰子,12.0,8.5,7.8,9.0,1513
088/12/27,11 椰子,14.7,11.0,8.0,11.1,1035
088/12/28,11 椰子,11.1,8.0,7.7,8.6,3056
088/12/29,11 椰子,11.0,8.7,5.9,8.6,4155
088/12/30,11 椰子,11.9,8.2,6.1,8.5,5379
088/12/31,11 椰子,13.8,9.6,7.8,10.0,1909
089/01/02,11 椰子,9.4,8.0,7.2,8.1,6107
089/01/03,11 椰子,10.7,8.4,7.6,8.7,5693
089/01/04,11 椰子,11.2,8.0,6.6,8.4,4923
089/01/05,11 椰子,11.8,8.0,7.8,8.7,6902
089/01/06,11 椰子,12.9,9.6,9.0,10.1,3608
089/01/07,11 椰子,12.4,8.4,5.8,8.7,5926
089/01/08,11 椰子,15.7,8.8,6.9,9.8,3196
089/01/10,11 椰子,13.6,8.4,7.5,9.3,5270
089/01/11,11 椰子,12.0,9.5,8.1,9.7,3297
089/01/12,11 椰子,12.8,9.4,7.8,9.7,5116
089/01/13,11 椰子,14.9,9.0,7.0,9.7,3776
089/01/14,11 椰子,13.7,9.2,7.6,9.8,3848
089/01/15,11 椰子,13.0,9.0,7.0,9.4,3769
089/01/17,11 椰子,11.7,9.0,7.4,9.2,5753
089/01/18,11 椰子,22.6,9.7,7.5,11.8,2864
089/01/19,11 椰子,14.7,9.7,8.8,10.5,1528
089/01/20,11 椰子,17.0,9.6,9.0,11.0,989
089/01/21,11 椰子,18.0,18.0,18.0,18.0,150
089/01/22,11 椰子,13.0,11.2,9.9,11.3,1496
089/01/24,11 椰子,13.5,10.1,8.5,10.5,4526
089/01/25,11 椰子,15.1,10.0,9.0,10.8,3659
089/01/26,11 椰子,12.2,10.0,8.1,10.0,3167
089/01/27,11 椰子,10.0,10.0,10.0,10.0,150
089/01/28,11 椰子,14.3,9.8,9.0,10.5,1030
089/01/29,11 椰子,16.0,11.2,9.5,11.8,2086
089/01/30,11 椰子,15.0,11.8,9.0,11.9,1075
089/01/31,11 椰子,14.4,9.6,7.5,10.2,3286
089/02/01,11 椰子,11.3,8.4,6.5,8.6,1124
089/02/02,11 椰子,11.7,9.7,7.0,9.5,3165
089/02/03,11 椰子,10.5,9.3,6.5,9.0,2622
089/02/04,11 椰子,7.0,7.0,7.0,7.0,55
089/02/10,11 椰子,15.8,10.0,9.5,11.1,4669
089/02/11,11 椰子,15.4,11.1,8.9,11.5,1349
089/02/12,11 椰子,11.7,10.1,8.3,10.0,4078
089/02/13,11 椰子,16.1,11.0,11.0,12.0,4817
089/02/15,11 椰子,13.2,13.0,9.4,12.3,8798
089/02/16,11 椰子,11.7,10.4,9.7,10.6,1769
089/02/17,11 椰子,12.8,11.1,10.3,11.3,2113
089/02/18,11 椰子,13.9,10.3,7.5,10.5,1296
089/02/19,11 椰子,14.0,10.1,8.5,10.5,2866
089/02/22,11 椰子,12.4,10.0,9.3,10.3,6311
089/02/23,11 椰子,18.2,10.8,10.0,12.1,1869
089/02/24,11 椰子,14.6,11.3,10.7,11.8,3622
089/02/25,11 椰子,14.5,11.2,8.4,11.3,2618
089/02/26,11 椰子,15.0,12.5,10.8,12.6,2337
089/02/27,11 椰子,16.2,11.0,10.9,12.0,1895
089/02/28,11 椰子,14.2,11.0,11.0,11.6,766
089/03/01,11 椰子,17.8,13.6,11.7,14.0,2013
089/03/02,11 椰子,16.5,12.4,11.0,13.0,2059
089/03/03,11 椰子,16.1,13.0,10.5,13.1,5894
089/03/04,11 椰子,16.4,13.3,11.2,13.5,3134
089/03/05,11 椰子,15.4,12.7,9.0,12.5,6222
089/03/06,11 椰子,15.5,13.2,11.6,13.3,4377
089/03/07,11 椰子,13.2,12.2,10.2,12.0,5392
089/03/09,11 椰子,13.3,11.4,7.9,11.1,6237
089/03/10,11 椰子,15.8,11.9,8.2,11.9,3942
089/03/11,11 椰子,16.7,12.1,10.2,12.7,3430
089/03/12,11 椰子,16.0,12.0,8.0,10.6,5195
089/03/13,11 椰子,16.0,12.0,8.0,12.9,809
089/03/14,11 椰子,16.0,13.0,8.0,12.4,3824
089/03/16,11 椰子,18.0,14.0,10.0,14.7,3987
089/03/17,11 椰子,17.0,14.0,10.0,12.4,5945
089/03/18,11 椰子,16.0,12.0,8.0,11.6,5799
089/03/19,11 椰子,17.0,12.0,8.0,12.2,4524
089/03/20,11 椰子,15.0,12.0,8.0,12.1,3200
089/03/21,11 椰子,16.0,12.0,8.0,12.0,5984
089/03/23,11 椰子,41.9,12.4,9.8,17.8,6234
089/03/24,11 椰子,16.0,12.0,8.0,11.7,6825
089/03/25,11 椰子,16.0,12.0,7.0,10.5,5624
089/03/26,11 椰子,16.0,12.0,7.0,11.7,5227
089/03/27,11 椰子,17.0,13.0,8.0,10.3,5323
089/03/28,11 椰子,15.0,11.0,7.0,11.4,9171
089/03/29,11 椰子,15.0,11.0,7.0,11.7,7631
089/03/31,11 椰子,16.0,12.0,7.0,11.6,9738
089/04/01,11 椰子,16.0,12.0,7.0,12.8,6243
089/04/02,11 椰子,16.0,12.0,7.0,13.0,7988
089/04/03,11 椰子,16.0,12.0,7.0,12.7,4168
089/04/06,11 椰子,16.0,13.0,8.0,12.9,7653
089/04/07,11 椰子,16.0,3.0,8.0,12.7,6167
089/04/08,11 椰子,17.0,13.0,8.0,12.4,6982
089/04/09,11 椰子,17.0,13.0,8.0,12.9,8049
089/04/10,11 椰子,17.0,14.0,8.0,13.5,7729
089/04/11,11 椰子,16.0,13.0,8.0,11.9,7890
089/04/12,11 椰子,16.0,12.0,8.0,11.4,13533
089/04/13,11 椰子,15.0,12.0,8.0,11.9,10414
089/04/15,11 椰子,16.0,12.0,8.0,11.4,11740
089/04/16,11 椰子,16.0,12.0,8.0,10.9,9143
089/04/17,11 椰子,16.0,12.0,8.0,11.7,5923
089/04/18,11 椰子,16.0,13.0,8.0,12.5,11552
089/04/19,11 椰子,17.0,14.0,8.0,12.7,12580
089/04/20,11 椰子,17.0,14.0,8.0,13.0,18115
089/04/22,11 椰子,17.0,14.0,8.0,12.7,17418
089/04/23,11 椰子,17.0,13.0,8.0,12.2,16288
089/04/24,11 椰子,15.0,12.0,8.0,11.3,11275
089/04/25,11 椰子,15.0,12.0,8.0,11.4,9857
089/04/26,11 椰子,16.0,13.0,8.0,11.8,9674
089/04/27,11 椰子,16.0,12.0,8.0,11.8,6715
089/04/28,11 椰子,16.0,12.0,8.0,12.2,6985
089/04/30,11 椰子,17.0,13.0,8.0,12.8,5705
089/05/01,11 椰子,17.0,13.0,8.0,11.5,11230
089/05/02,11 椰子,15.0,11.0,7.0,10.3,14066
089/05/03,11 椰子,15.0,11.0,7.0,10.4,8817
089/05/04,11 椰子,16.0,12.0,7.0,12.0,7954
089/05/05,11 椰子,17.0,13.0,7.0,12.2,10016
089/05/07,11 椰子,16.0,12.0,7.0,11.6,20470
089/05/08,11 椰子,16.0,12.0,7.0,10.8,21398
089/05/09,11 椰子,15.0,11.0,7.0,10.0,17984
089/05/10,11 椰子,14.0,11.0,7.0,10.6,13222
089/05/11,11 椰子,14.0,10.0,6.0,9.9,12692
089/05/12,11 椰子,16.0,12.0,7.0,11.2,14029
089/05/14,11 椰子,16.0,12.0,7.0,12.2,20201
089/05/15,11 椰子,16.0,12.0,7.0,11.7,17742
089/05/16,11 椰子,16.0,12.0,7.0,11.9,11636
089/05/17,11 椰子,16.0,12.0,7.0,12.2,11319
089/05/18,11 椰子,16.0,12.0,7.0,11.2,17963
089/05/19,11 椰子,15.0,11.0,7.0,11.4,13894
089/05/21,11 椰子,16.0,12.0,8.0,12.0,9307
089/05/22,11 椰子,16.0,12.0,8.0,11.5,12011
089/05/23,11 椰子,16.0,12.0,8.0,12.3,11637
089/05/24,11 椰子,16.0,12.0,8.0,12.0,15319
089/05/25,11 椰子,16.0,12.0,8.0,12.8,16116
089/05/26,11 椰子,16.0,12.0,8.0,12.7,11727
089/05/27,11 椰子,16.0,13.0,8.0,12.7,12596
089/05/29,11 椰子,16.0,13.0,8.0,12.9,15852
089/05/30,11 椰子,16.0,13.0,8.0,13.4,11010
089/05/31,11 椰子,17.0,13.0,8.0,12.9,13794
089/06/01,11 椰子,17.0,13.0,8.0,13.8,13834
089/06/02,11 椰子,19.0,14.0,8.0,12.2,17013
089/06/03,11 椰子,18.0,13.0,8.0,12.1,14233
089/06/04,11 椰子,16.0,12.0,8.0,12.2,13351
089/06/05,11 椰子,16.0,12.0,8.0,12.3,16747
089/06/06,11 椰子,16.0,12.0,8.0,11.2,13445
089/06/09,11 椰子,17.0,13.0,8.0,12.2,13617
089/06/10,11 椰子,16.0,12.0,8.0,11.9,20249
089/06/11,11 椰子,16.0,12.0,7.0,12.3,12807
089/06/12,11 椰子,16.0,12.0,8.0,12.1,10193
089/06/13,11 椰子,16.0,12.0,8.0,13.6,2615
089/06/14,11 椰子,19.0,14.0,8.0,11.8,3076
089/06/15,11 椰子,16.0,12.0,8.0,12.0,3689
089/06/16,11 椰子,16.0,12.0,8.0,12.7,2457
